,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.910,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,2.470,3.530,4.710,5.210
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,0.900,,,,
OperatingIncomeLoss,70691000.000,114250000.000,273736000.000,437808000.000,526949000.000
OperatingLeasesRentExpenseContingentRentals,,,3400000.000,7500000.000,
OtherNoncashIncomeExpense,7701000.000,1242000.000,2349000.000,5639000.000,19402000.000
OtherNonoperatingIncome,7701000.000,1242000.000,2349000.000,5639000.000,37918000.000
PartnersCapitalAccountAcquisitions,,32500000.000,59000000.000,52500000.000,
PartnersCapitalAccountContributions,276543000.000,,,,
PartnersCapitalAccountDistributions,10193000.000,31390000.000,119628000.000,212262000.000,329471000.000
PartnersCapitalAccountSaleOfUnits,276780000.000,529442000.000,,,
PartnersCapitalAccountUnitBasedCompensation,535000.000,981000.000,3692000.000,1570000.000,195000.000
PartnersCapitalAccountUnitsAcquisitions,,747126.000,,,
PartnersCapitalAccountUnitsConverted,,,,0.000,
PartnersCapitalAccountUnitsSoldInPrivatePlacement,,,,1162475.000,2949309.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,12650000.000,12362500.000,,
PartnersCapitalAccountUnitsUnitbasedCompensation,,,,21493.000,19796.000
PaymentsForCommissions,,,,,2200000.000
PaymentsOfCapitalDistribution,10193000.000,31390000.000,0.000,0.000,
PaymentsOfDebtIssuanceCosts,1864000.000,,9707000.000,0.000,8580000.000
PaymentsOfDividends,12386000.000,66176000.000,119628000.000,212262000.000,329471000.000
PaymentsOfDividendsCommonStock,-12386000.000,66176000.000,,,
PaymentsOfMergerRelatedCostsFinancingActivities,,,,0.000,0.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,74658000.000,98399000.000
PaymentsToAcquireBusinessesGross,,507500000.000,110000000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,168198000.000,386791000.000,62372000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,124317000.000,0.000
PaymentsToAcquireProductiveAssets,,83020000.000,245148000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,167062000.000,83020000.000,203915000.000,408955000.000,584819000.000
ProceedsFromDivestitureOfInterestInJointVenture,,,,,12533000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,276780000.000,529442000.000,902467000.000,1183921000.000,217102000.000
ProceedsFromIssuanceOfCommonStock,1863000.000,5631000.000,382000.000,,217102000.000
ProceedsFromIssuanceOfLongTermDebt,,,500000000.000,0.000,500000000.000
ProceedsFromLinesOfCredit,,,,617000000.000,740000000.000
ProceedsFromPartnershipContribution,276543000.000,,13905000.000,1781000.000,5884000.000
ProceedsFromRepaymentsOfDebt,,,450000000.000,,
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,6200000.000,1200000.000,2200000.000,,
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,1700000.000,400000.000,700000.000,,
PublicUtilitiesPropertyPlantAndEquipmentDisclosureOfCompositeDepreciationRateForPlantsInService,0.026,0.021,0.026,0.023,0.022
RepaymentOfNotesReceivableFromRelatedParties,,,,,1024000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,25366000.000,
RepaymentsOfLinesOfCredit,,,,318000000.000,1039000000.000
RepaymentsOfLongTermCapitalLeaseObligations,10300000.000,,,,
RepaymentsOfLongTermDebt,135235000.000,,0.000,,
RepaymentsOfShortTermDebt,,,450000000.000,,
RevenueFromRelatedParties,,,245101000.000,,
SellingGeneralAndAdministrativeExpense,16575000.000,21497000.000,37190000.000,56425000.000,72761000.000
ShareBasedCompensation,2282000.000,981000.000,3368000.000,1467000.000,195000.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,1.000,,,
TransferToInvestments,,,,,11471000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,1903000.000,,,,
UtilitiesOperatingExpenseMaintenanceAndOperations,29405000.000,,,,
UtilitiesOperatingExpenseMaintenanceOperationsAndOtherCostsAndExpenses,,28954000.000,45434000.000,68261000.000,73213000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,34679000.000,40739000.000,55745000.000,69612000.000,79367000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,34734000.000,40847000.000,55883000.000,69773000.000,79388000.000
