,2011-12-31,2012-12-31,2013-12-31
CashPeriodIncreaseDecrease,-18974.000,-20166.000,8874.000
EarningsPerShareBasicAndDiluted,-0.010,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.340,0.340
ExplorationExpense,50000.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,10800.000,8500.000
GeneralAndAdministrativeExpense,23107.000,26299.000,23915.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-10800.000,-8500.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,9233.000,-1832.000,-2211.000
IncreaseDecreaseInAccruedInterestReceivableNet,,446.000,1004.000
InterestIncomeExpenseNet,,,-1004.000
InvestmentIncomeInterest,,-981.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,50000.000,,
NetCashProvidedByUsedInFinancingActivities,-5100.000,8500.000,35000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5100.000,8500.000,35000.000
NetCashProvidedByUsedInOperatingActivities,-13874.000,-28666.000,-26126.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13874.000,-28666.000,-26126.000
NetIncomeLoss,-73107.000,-31780.000,-24919.000
NonoperatingIncomeExpense,,-981.000,-1004.000
OperatingExpenses,73107.000,,
OperatingIncomeLoss,,-30799.000,-23915.000
ProceedsFromRelatedPartyDebt,-5100.000,8500.000,35000.000
