,2013-03-31,2013-06-30
EarningsPerShareBasicAndDiluted,-0.000,-0.000
GeneralAndAdministrativeExpense,1225.000,1403.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1403.000
IncreaseDecreaseInAccountsPayable,95.000,
NetCashProvidedByUsedInFinancingActivities,1130.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1130.000,
NetCashProvidedByUsedInOperatingActivities,-1130.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1130.000,
NetIncomeLoss,-1225.000,-1403.000
OperatingExpenses,1225.000,1403.000
OperatingIncomeLoss,-1225.000,-1403.000
ProceedsFromRelatedPartyDebt,1130.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,54521000.000,54521000.000
