,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,296327000.000,315672000.000,329903000.000,348957000.000,372789000.000,88265000.000,113291000.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,297476000.000,328029000.000,279933000.000,272303000.000,251053000.000,144555000.000,149079000.000,152153000.000,104221000.000,101706000.000,108949000.000,79519000.000,74359000.000,72345000.000,59116000.000,43199000.000,48392000.000,38754000.000,34207000.000,36622000.000
AccountsPayableTradeCurrent,,241479000.000,234653000.000,252209000.000,283865000.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,554897000.000,582191000.000,736203000.000,847160000.000,835093000.000,816152000.000,838600000.000,800875000.000,745469000.000,622492000.000,627867000.000,640845000.000,466124000.000,513435000.000,504249000.000,383423000.000,298823000.000,311398000.000,340382000.000,278833000.000,271427000.000,263692000.000,243023000.000,212516000.000
AccountsReceivableNetCurrent,519045000.000,552024000.000,579449000.000,732240000.000,842970000.000,831424000.000,811270000.000,832785000.000,795355000.000,738784000.000,616170000.000,620333000.000,631025000.000,460664000.000,506508000.000,497124000.000,377132000.000,292896000.000,304574000.000,333494000.000,271973000.000,264101000.000,256582000.000,234513000.000,204236000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,8132000.000,11555000.000,5889000.000,12924000.000,10179000.000,14738000.000,7204000.000,14106000.000,12917000.000,10561000.000,7619000.000,11599000.000,6662000.000,8812000.000,4851000.000,6777000.000,6278000.000,7990000.000,3619000.000,5215000.000,5215000.000,7151000.000,2461000.000,5051000.000
AccruedInsuranceCurrent,,9708000.000,9226000.000,12396000.000,12753000.000,12558000.000,13078000.000,11411000.000,12213000.000,12488000.000,13596000.000,13198000.000,12974000.000,12416000.000,12789000.000,11300000.000,11788000.000,11148000.000,10959000.000,9855000.000,9305000.000,7416000.000,7789000.000,8099000.000,8363000.000
AccruedLiabilitiesCurrent,,,,,,88265000.000,113291000.000,107906000.000,96643000.000,99958000.000,115911000.000,132046000.000,98514000.000,72790000.000,79693000.000,96130000.000,60811000.000,63192000.000,61434000.000,49300000.000,43958000.000,42805000.000,49493000.000,45018000.000,42679000.000
AccruedSalesCommissionCurrent,,,,,,,,3763000.000,4469000.000,3769000.000,3316000.000,3654000.000,4212000.000,4583000.000,3908000.000,3622000.000,2977000.000,2538000.000,2192000.000,2033000.000,1469000.000,1223000.000,1228000.000,1305000.000,1499000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,612810000.000,633275000.000,676683000.000,726227000.000,-766943000.000,-829084000.000,877311000.000,926286000.000,962521000.000,1021290000.000,-1032075000.000,1083592000.000,576382000.000,595492000.000,616227000.000,637785000.000,661827000.000,681299000.000,706534000.000,731375000.000,753454000.000,770443000.000,783304000.000,803223000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,115212000.000,150264000.000,23179000.000,74371000.000,99617000.000,71334000.000,,,,,,,,,,-22100000.000,-36642000.000,-26746000.000,-42072000.000,-50698000.000,-49145000.000,-58015000.000,-63232000.000,-70300000.000,-66806000.000
AdditionalPaidInCapital,522664000.000,531618000.000,538783000.000,545730000.000,562075000.000,568729000.000,580479000.000,586070000.000,599171000.000,614927000.000,625752000.000,637438000.000,651643000.000,666799000.000,674435000.000,685232000.000,691852000.000,698344000.000,704402000.000,712980000.000,715776000.000,721082000.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,,,726350000.000,731562000.000,736569000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,2873000.000,2742000.000,3963000.000,4190000.000,3669000.000,4882000.000,5815000.000,5520000.000,6685000.000,6322000.000,7534000.000,9820000.000,5460000.000,6927000.000,7125000.000,6291000.000,5927000.000,6824000.000,6888000.000,6860000.000,7326000.000,7110000.000,8510000.000,8280000.000
AssetRetirementObligationsNoncurrent,,,,4600000.000,,,,5500000.000,,,,6100000.000,,,,,,,,,,,,,
Assets,3166756000.000,3425054000.000,3437012000.000,3703641000.000,3947765000.000,4009689000.000,4251539000.000,4439962000.000,4469020000.000,4272529000.000,4273472000.000,4131261000.000,4046087000.000,1765543000.000,1803469000.000,1809612000.000,1745388000.000,1680984000.000,1648338000.000,1599138000.000,1516242000.000,1482836000.000,1435127000.000,1383898000.000,1344984000.000
