,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,-818106.000,-2141842.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1002579.000,-755795.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1820685.000,-2897637.000
CostsAndExpenses,2011514.000,1502257.000
DepreciationDepletionAndAmortization,644326.000,293585.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010
GeneralAndAdministrativeExpense,855470.000,807337.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1729449.000,-1804918.000
InterestExpense,277691.000,1008778.000
NetIncomeLoss,-1038674.000,-1068110.000
NetIncomeLossAttributableToNoncontrollingInterest,-690775.000,-736808.000
OilAndGasSalesRevenue,559619.000,704390.000
OperatingCostsAndExpenses,511718.000,401335.000
OperatingIncomeLoss,-1451758.000,-796140.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-91236.000,-1092719.000
OtherSalesRevenueNet,137.000,1727.000
ProfitLoss,-1729449.000,-1804918.000
Revenues,559756.000,706117.000
SalesRevenueNet,559756.000,706117.000
WeightedAverageNumberOfDilutedSharesOutstanding,129683294.000,129683294.000
WeightedAverageNumberOfSharesOutstandingBasic,129683294.000,129683294.000
