,2011-09-30,2012-09-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,886575.000,-670864.000,-269218.000
ComprehensiveIncomeNetOfTax,,4773.000,-2828021.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,700000.000,
DebtInstrumentPeriodicPaymentInterest,,80424.000,80407.000
Depreciation,177100.000,169643.000,103653.000
DepreciationAndAmortization,193216.000,169643.000,103653.000
DepreciationDepletionAndAmortization,,169643.000,103653.000
EarningsPerShareBasic,-0.010,-0.030,
EarningsPerShareBasicAndDiluted,,,-0.050
EarningsPerShareDiluted,-0.010,-0.030,
ExplorationExpenseMining,324802.000,269506.000,40402.000
GainLossOnDispositionOfAssets,10915.000,,965162.000
GainLossOnInvestments,4551.000,-3588.000,639944.000
GainLossOnSaleOfInvestments,-4551.000,-198889.000,-639944.000
GainLossRelatedToLitigationSettlement,,-220000.000,-786196.000
GainOnSaleOfInvestments,163282.000,,
GainsLossesOnSalesOfAssets,-10914.000,,
GeneralAndAdministrativeExpense,241965.000,802472.000,692267.000
GrossProfit,47885.000,550000.000,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,1364914.000
ImpairmentOfInvestments,,,1364914.000
ImpairmentOfLongLivedAssetsHeldForUse,,,702000.000
ImpairmentOfOngoingProject,,300000.000,
IncreaseDecreaseInAccountsPayable,-199760.000,-31366.000,17213.000
IncreaseDecreaseInAccruedLiabilities,-7602.000,97532.000,237332.000
IncreaseDecreaseInMaterialsAndSupplies,180.000,1777.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-41280.000,2780.000,46000.000
InterestAndDividendIncomeOperating,76965.000,80424.000,85807.000
InterestExpense,-503.000,1361.000,9477.000
InterestPaid,,2698.000,676.000
InterestPaidNet,503.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,111250.000,66667.000
LossContingencyDamagesPaidValue,,,95000.000
LossContingencyLossInPeriod,,,786196.000
NetCashProvidedByUsedInFinancingActivities,1151519.000,283925.000,-102558.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1151519.000,283925.000,-102558.000
NetCashProvidedByUsedInInvestingActivities,422315.000,-316972.000,372936.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,422315.000,-316972.000,372936.000
NetCashProvidedByUsedInOperatingActivities,-687259.000,-637817.000,-539596.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-687259.000,-637817.000,-539596.000
NetIncomeLoss,-521593.000,-1820638.000,-2679274.000
NoninterestExpenseDirectorsFees,,,250000.000
NonoperatingIncomeExpense,167912.000,-1034226.000,
OperatingExpenses,737390.000,1336412.000,938399.000
OperatingIncomeLoss,-689505.000,-786412.000,
OtherComprehensiveIncomeCumulativeEffectOfChangeInAccountingPrincipleNetOfTaxes,,4773.000,
OtherComprehensiveIncomeLossNetOfTax,,,-148747.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-467521.000,-1815865.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-148747.000
OtherIncome,,,-1740875.000
OtherOperatingIncomeExpenseNet,86.000,5600.000,8687.000
PaymentsToAcquireInvestments,,200000.000,
PaymentsToAcquireMineralRights,,66667.000,1500.000
PaymentsToAcquireMiningAssets,,121000.000,7280.000
PaymentsToAcquirePropertyPlantAndEquipment,-16767.000,1092.000,
ProceedsFromIssuanceOfCommonStock,1159500.000,158925.000,
ProceedsFromSaleOfOtherInvestments,,4619.000,380216.000
ProceedsFromSaleOfPropertyPlantAndEquipment,800.000,501.000,
ProceedsFromShortTermDebt,,,42365.000
ProfessionalFees,93523.000,94791.000,102077.000
RepaymentsOfOtherLongTermDebt,5694.000,,
ResultsOfOperationsIncomeBeforeIncomeTaxes,-521593.000,-1820638.000,-2679274.000
RevenueFromLeaseOrRentalOfPropertyOrEquipment,,550000.000,
Revenues,47885.000,550000.000,
SalesRevenueNet,47885.000,550000.000,
StockIssuedDuringPeriodSharesAcquisitions,,666667.000,
StockIssuedDuringPeriodSharesIssuedForCash,,1305000.000,
StockIssuedDuringPeriodSharesIssuedForServices,,689000.000,666667.000
StockIssuedDuringPeriodValueAcquisitions,,66667.000,
StockIssuedDuringPeriodValueIssuedForCash,,158925.000,
StockIssuedDuringPeriodValueNewIssues,,36225.000,
StockRedeemedOrCalledDuringPeriodValue,-9396.000,,-19923.000
TradingSecuritiesUnrealizedHoldingGainLoss,54072.000,,
TreasuryStockValueAcquiredCostMethod,,,-19924.000
WeightedAverageNumberOfDilutedSharesOutstanding,43392440.000,53029764.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,59516149.000
WeightedAverageNumberOfSharesOutstandingBasic,43392440.000,53029764.000,
