,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,2969780.000,-3125736.000,-1698870.000,-441289.000,-379645.000,-208200.000
AssetRetirementObligationAccretionExpense,54046.000,77986.000,72385.000,69430.000,126736.000,166273.000
AssetRetirementObligationCashPaidToSettle,,,,,,147713.000
AssetRetirementObligationLiabilitiesSettled,,0.000,,0.000,,
AssetRetirementObligationRevisionOfEstimate,35037.000,0.000,,580090.000,390715.000,319436.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,46257.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1350000.000,-1720037.000,249941.000,-216461.000,-123781.000,-1230.000
CostsAndExpenses,6324542.000,5874750.000,12446709.000,1482850.000,5939567.000,1180593.000
DepreciationDepletionAndAmortization,2969780.000,3125736.000,1582786.000,441289.000,379645.000,208200.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,0.000,-171021.000,0.000,,
EnvironmentalRemediationExpense,,114000.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,2466855.000,657892.000,-258199.000,0.000,,
GainLossOnSaleOfOilAndGasProperty,-3515554.000,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,76387.000,0.000,,
GeneralAndAdministrativeExpense,219784.000,203789.000,224226.000,175675.000,163009.000,177663.000
ImpairmentOfOilAndGasProperties,0.000,,9755361.000,0.000,4611188.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2446417.000,-1087888.000,-10591186.000,-36874.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,6110148.000,-1087888.000,-10762207.000,-36874.000,-5160058.000,-355322.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,-1484.000,-5.000,,
IncomeLossFromDiscontinuedOperationsNetOfTax,3663731.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,-24.000,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-146139.000,70149.000,-123811.000,-7919.000,-1952.000,1262.000
IncreaseDecreaseInAccountsReceivable,352281.000,-7660.000,236382.000,102129.000,-5538.000,4255.000
IncreaseDecreaseInAssetRetirementObligations,,,,580090.000,390715.000,319436.000
IncreaseDecreaseInDueFromAffiliatesCurrent,557042.000,581958.000,582024.000,0.000,,
IncreaseDecreaseInDueToAffiliatesCurrent,8352.000,-8352.000,666.000,98220.000,36594.000,140512.000
IncreaseDecreaseInInventories,15981.000,15794.000,-6126.000,685.000,4053.000,1516.000
IncreaseDecreaseInOtherOperatingAssets,-49668.000,44046.000,-28795.000,135855.000,0.000,
InterestIncomeDomesticDeposits,3352.000,0.000,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.378,0.382,0.385,0.393,0.393
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,0.630,,,,
NetCashProvidedByUsedInFinancingActivities,-8613429.000,-3376833.000,-10234771.000,-746984.000,-47167.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-8613429.000,-3376833.000,-10234771.000,-746984.000,-47167.000,0.000
NetCashProvidedByUsedInInvestingActivities,5552993.000,-1325153.000,7967757.000,-272292.000,-70252.000,-8671.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5552993.000,-1325153.000,7967757.000,-272292.000,-70252.000,-8671.000
NetCashProvidedByUsedInOperatingActivities,4410436.000,2981949.000,2516955.000,802815.000,-6362.000,7441.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4410436.000,2981949.000,2516955.000,802815.000,-6362.000,7441.000
NetIncomeLossAllocatedToGeneralPartners,2260755.000,-402519.000,3918739.000,,1909221.000,131469.000
NetIncomeLossAllocatedToLimitedPartners,3849393.000,-685369.000,-6672447.000,,-3250837.000,-223853.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,856.000,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-1508.000,-5.000,-723.000,-49.780
OilAndGasProductionExpense,3080932.000,2467239.000,819626.000,796456.000,658989.000,628457.000
OilAndGasSalesRevenue,6300752.000,4128970.000,2113722.000,1445976.000,779509.000,
OperatingIncomeLoss,2443065.000,-1087888.000,,,,
PartnersCapitalAccountDistributions,-8613429.000,-3376833.000,-10234771.000,-746984.000,-47167.000,0.000
PaymentsToAcquireOilAndGasEquipment,,,0.000,272292.000,70252.000,8671.000
PaymentsToExploreAndDevelopOilAndGasProperties,131630.000,1325153.000,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,5684623.000,0.000,7967757.000,0.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,7900000.000,,,
ProfitLoss,6110148.000,-1087888.000,-10762207.000,-36874.000,-5160058.000,-355322.000
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,9755361.000,0.000,4611188.000,0.000
Revenues,8767607.000,4786862.000,1855523.000,1445976.000,,
RoyaltyExpense,,,517000.000,,,
SalesRevenueNet,8767607.000,4786862.000,1855523.000,1445976.000,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,-1945833.000,-1438456.000,1015819.000,0.000,,
