,2011-07-31,2012-01-29
CashAndCashEquivalentsPeriodIncreaseDecrease,,-563000.000
CostOfGoodsSoldDepreciationAndAmortization,930000.000,635000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,1944000.000,2413000.000
CostOfRevenue,2874000.000,3048000.000
DepreciationDepletionAndAmortization,304000.000,294000.000
EarningsPerShareDiluted,-0.270,0.070
GeneralAndAdministrativeExpense,1608000.000,1819000.000
GrossProfit,3276000.000,5203000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,1440000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-3088000.000,921000.000
IncomeTaxExpenseBenefit,59000.000,63000.000
IncreaseDecreaseInRestrictedCash,,-1757000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,1581000.000
InterestExpense,646000.000,488000.000
NetCashProvidedByUsedInFinancingActivities,,-6932000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-6932000.000
NetCashProvidedByUsedInInvestingActivities,,4916000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,4916000.000
NetCashProvidedByUsedInOperatingActivities,,1453000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1453000.000
NetIncomeLoss,-3147000.000,858000.000
OperatingExpenses,5688000.000,4298000.000
OperatingIncomeLoss,-2412000.000,905000.000
OtherNonoperatingIncomeExpense,-30000.000,504000.000
PaymentsOfFinancingCosts,,214000.000
PaymentsToAcquireIntangibleAssets,,128000.000
PaymentsToAcquireProductiveAssets,,-720000.000
PaymentsToAcquirePropertyPlantAndEquipment,,1535000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,5859000.000
RepaymentsOfDebt,,6894000.000
ResearchAndDevelopmentExpense,851000.000,876000.000
Revenues,6150000.000,8251000.000
SalesRevenueNet,6150000.000,8251000.000
SellingAndMarketingExpense,1485000.000,1309000.000
WeightedAverageNumberOfDilutedSharesOutstanding,11839.000,11875.000
