,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,7379442.000,9462600.000
CostOfGoodsAndServicesSold,31165267.000,37352756.000
CostOfGoodsSold,30977931.000,37030749.000
CostOfServices,187336.000,322007.000
EarningsPerShareBasic,0.550,0.710
EarningsPerShareDiluted,0.550,0.710
GeneralAndAdministrativeExpense,1072672.000,1156569.000
GrossProfit,10245398.000,12841782.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8848942.000,11255087.000
IncomeTaxExpenseBenefit,2480100.000,3023755.000
InterestIncomeExpenseNet,46316.000,55151.000
NetIncomeLoss,6368842.000,8231332.000
OperatingIncomeLoss,8802669.000,11199983.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1010600.000,1231268.000
OtherNonoperatingIncomeExpense,-43.000,-47.000
ResearchAndDevelopmentExpense,167447.000,150840.000
Revenues,41410665.000,50194538.000
SalesRevenueGoodsNet,38038946.000,45843531.000
SalesRevenueNet,41410665.000,50194538.000
SalesRevenueServicesNet,3371719.000,4351007.000
SellingExpense,202610.000,334390.000
WeightedAverageNumberOfDilutedSharesOutstanding,11613730.000,11545845.000
WeightedAverageNumberOfSharesOutstandingBasic,11613730.000,11545845.000
