,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,,,,,31000.000,31000.000,31000.000,7000.000,31000.000,31000.000,31000.000,7000.000,31000.000,31000.000,31000.000,7000.000,31000.000,31000.000,31000.000,7000.000,31000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,,31000.000
AssetRetirementObligationAccretionExpense,,,,,,,,,,,,,,,,,,,,,,,7000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,,,,,,,,,74000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,,,,,,,-122000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,,,,,725000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-994000.000,,,,625000.000,,,,2702000.000,,,,341000.000,,,,-341000.000,,,,176000.000
ComprehensiveIncomeNetOfTax,679000.000,,,,,,,,,,,,,,,,,,-132000.000,-45000.000,-246000.000,-519000.000,-557000.000
Depletion,,,,,,,,,,,,,,,,600000.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,-29000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,,,,,,,,,10339000.000,69000.000,-12000.000,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,116000.000,23000.000,45000.000,33000.000,65000.000,127000.000,66000.000,73000.000,60000.000,79000.000,63000.000,52000.000,30000.000,28000.000,43000.000,35000.000,39000.000,25000.000,34000.000,39000.000,41000.000,38000.000,42000.000
ImpairmentOfOilAndGasProperties,,,,3114000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-98000.000,,,,188000.000,,,,-94000.000,,,,-80000.000,,,,17000.000,,,,56000.000
IncreaseDecreaseInAccountsReceivable,,,-352000.000,,,,-250000.000,,,,-866000.000,,,,-97000.000,,,,,,,,-41000.000
IncreaseDecreaseInAccruedLiabilities,,,2000.000,,,,-1000.000,,,,,,,,,,,,-17000.000,,,,137000.000
IncreaseDecreaseInAssetRetirementObligations,,,,,,,,,,,,,,,,,,,,,,,-74000.000
IncreaseDecreaseInOtherCurrentAssets,,,-16000.000,,,,-24000.000,,,,-27000.000,,,,-10000.000,,,,,,,,-92000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,556000.000,,,,,,,,,,,,
InterestCostsCapitalized,,,,,,,,,,,,,11000.000,,44000.000,,,,300000.000,,,,
InterestExpenseLongTermDebt,,,,,,,,,,,,,,,,,,,,,100000.000,,200000.000
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,,,,,,,,,,-103000.000,,-185000.000
InterestPaid,,,,,,,,,,,,,,,,,,,,,,,100000.000
InvestmentIncomeInterest,,,,,,,,,,,4000.000,4000.000,5000.000,3000.000,3000.000,3000.000,2000.000,2000.000,1000.000,2000.000,,,
LongTermPurchaseCommitmentAmount,,,,,,,14700000.000,,,,13300000.000,,,,11200000.000,,,,7100000.000,,,,3800000.000
NetCashProvidedByUsedInFinancingActivities,,,-3187000.000,,,,-2880000.000,,,,-9097000.000,,,,1011000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3187000.000,,,,-2880000.000,,,,-9097000.000,,,,1011000.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-1230000.000,,,,-144000.000,,,,10200000.000,,,,-628000.000,,,,-216000.000,,,,-515000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1230000.000,,,,-144000.000,,,,10200000.000,,,,-628000.000,,,,-216000.000,,,,-515000.000
NetCashProvidedByUsedInOperatingActivities,,,3423000.000,,,,3649000.000,,,,1599000.000,,,,-42000.000,,,,-125000.000,,,,691000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3423000.000,,,,3649000.000,,,,1599000.000,,,,-42000.000,,,,-125000.000,,,,691000.000
NetIncomeLoss,,1570000.000,1673000.000,-2643000.000,1477000.000,2611000.000,2186000.000,1355000.000,1007000.000,812000.000,10296000.000,433000.000,103000.000,-812000.000,-96000.000,-663000.000,-145000.000,-174000.000,-132000.000,-46000.000,-246000.000,-518000.000,-557000.000
NonoperatingIncomeExpense,,55000.000,-20000.000,9000.000,10000.000,5000.000,5000.000,4000.000,3000.000,4000.000,,,,,,,,,,,,,
OilAndGasRevenue,2582000.000,4141000.000,3741000.000,4268000.000,4028000.000,4621000.000,4186000.000,2905000.000,2591000.000,2655000.000,708000.000,1092000.000,793000.000,452000.000,138000.000,201000.000,132000.000,16000.000,18000.000,138000.000,220000.000,568000.000,911000.000
OperatingCostsAndExpenses,121000.000,260000.000,323000.000,581000.000,474000.000,366000.000,705000.000,482000.000,569000.000,409000.000,91000.000,174000.000,221000.000,302000.000,100000.000,131000.000,103000.000,43000.000,15000.000,28000.000,91000.000,162000.000,189000.000
OperatingExpenses,1890000.000,2626000.000,2048000.000,6920000.000,2561000.000,2015000.000,2005000.000,1554000.000,1587000.000,1847000.000,755000.000,732000.000,683000.000,1267000.000,237000.000,867000.000,279000.000,192000.000,151000.000,186000.000,363000.000,943000.000,1283000.000
OperatingIncomeLoss,692000.000,1515000.000,1693000.000,-2652000.000,1467000.000,2606000.000,2181000.000,1351000.000,1004000.000,808000.000,10292000.000,429000.000,98000.000,-815000.000,-99000.000,-666000.000,-147000.000,-176000.000,-133000.000,-48000.000,-143000.000,-375000.000,-372000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,1473000.000,,2180000.000,1344000.000,1013000.000,805000.000,10300000.000,433000.000,104000.000,-810000.000,-96000.000,-664000.000,-145000.000,-174000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,1580000.000,1673000.000,-2646000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,8000.000,10000.000,,-3000.000,-4000.000,,-6000.000,-11000.000,6000.000,-7000.000,4000.000,,1000.000,,,-1000.000,,,,1000.000,,,
OtherNonoperatingIncomeExpense,-21000.000,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,3187000.000,,,,2880000.000,,,,9097000.000,,,,89000.000,,,,,,,,
PaymentsToAcquireOilAndGasProperty,,,1222000.000,,,,140000.000,,,,623000.000,,,,626000.000,,,,215000.000,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,1100000.000,,,,,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,,,,,10825000.000,,,,,,,,,,,,
ProfitLoss,671000.000,,,,,,,,,,,,,,,,,,,,,,
