,2011-06-30
AccountsPayableCurrent,96263.000
AccountsReceivableNetCurrent,144409.000
AssetRetirementObligationsNoncurrent,436467.000
Assets,9045876.000
AssetsCurrent,877327.000
AssetsNoncurrent,8168549.000
CashAndCashEquivalentsAtCarryingValue,135969.000
DerivativeAssetsCurrent,556641.000
DerivativeAssetsNoncurrent,669048.000
DerivativeLiabilitiesCurrent,444092.000
DerivativeLiabilitiesNoncurrent,482091.000
DueToAffiliateCurrent,60167.000
GeneralPartnersCapitalAccount,1510349.000
InventoryNet,40308.000
Liabilities,1519080.000
LiabilitiesAndStockholdersEquity,9045876.000
LiabilitiesCurrent,600522.000
LimitedPartnersCapitalAccount,6016447.000
LimitedPartnersCapitalAccountUnitsIssued,1749.840
LimitedPartnersCapitalAccountUnitsOutstanding,1749.840
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,12545936.000
OilAndGasPropertySuccessfulEffortMethodGross,19952526.000
OilAndGasPropertySuccessfulEffortMethodNet,7406590.000
OtherAssetsNoncurrent,92911.000
PartnersCapital,7526796.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7526796.000
