,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,,,,,,,,,,,100000.000,40000.000,20000.000,-60000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,600000.000,,,,700000.000,200000.000,200000.000,-900000.000,,,,,,,,,
AssetRetirementObligationAccretionExpense,970000.000,920000.000,1208000.000,1220000.000,1335000.000,1353000.000,1354000.000,1205000.000,1185000.000,1181000.000,1187000.000,1203000.000,1244000.000,1201000.000,1201000.000,1213000.000,1134000.000,1983000.000,1988000.000,,,,1999000.000
AssetRetirementObligationLiabilitiesIncurred,,,375000.000,,,,320000.000,,,,159000.000,,,,288000.000,,,,285000.000,,,,118000.000
AssetRetirementObligationLiabilitiesSettled,,,112000.000,,,,278000.000,,,,1573000.000,,,,120000.000,,,,1384000.000,,,,1639000.000
AssetRetirementObligationRevisionOfEstimate,,,1056000.000,,,,,,,,,,,,-1000.000,,,,82000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,12555000.000,,,,16281000.000,,,,13100000.000,,,,15964000.000,,,,5420000.000,,,,3172000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4113000.000,,,,11421000.000,,,,-2183000.000,,,,2013000.000,,,,-16547000.000,,,,3228000.000
CostsAndExpenses,54252000.000,50992000.000,73251000.000,85586000.000,70504000.000,90178000.000,80148000.000,71819000.000,69230000.000,103818000.000,68671000.000,71627000.000,71999000.000,152231000.000,123408000.000,108963000.000,74425000.000,159108000.000,67177000.000,72490000.000,71323000.000,190954000.000,112394000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,,,,,,,,,,,,,,,,,,1000000.000
DeferredIncomeTaxExpenseBenefit,,,581000.000,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,18443000.000,18225000.000,24591000.000,28395000.000,28141000.000,32254000.000,30833000.000,27670000.000,27936000.000,27379000.000,26212000.000,25026000.000,25723000.000,29112000.000,25896000.000,25337000.000,23485000.000,31251000.000,28205000.000,31648000.000,31639000.000,27679000.000,26980000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,-22995000.000,-17817000.000,37548000.000,102984000.000,23610000.000,-9246000.000,37042000.000,26739000.000,9834000.000,-35585000.000,8559000.000,-18758000.000,14229000.000
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,0.761,0.762,0.764,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-1.250,3.250,-0.200,-1.390,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,48000.000,,,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,,,,,,,,13897000.000,23504000.000,46007000.000,25595000.000,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,13934000.000,23537000.000,46074000.000,26115000.000,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,,42189000.000,59606000.000,80509000.000,55040000.000,,,,,,,,,
EscrowDepositDisbursementsRelatedToPropertyAcquisition,,,6800000.000,,,,,,,,,,,,,,,,,,,,
ExplorationExpense,441000.000,768000.000,2173000.000,1682000.000,1809000.000,1107000.000,417000.000,902000.000,1150000.000,-89000.000,318000.000,1653000.000,3972000.000,783000.000,414000.000,272000.000,1034000.000,1975000.000,130000.000,771000.000,294000.000,-544000.000,-20000.000
GainLossOnContractTermination,,,,,,,,,,,,,,,,,,,3185000.000,,,,
GainLossOnSaleOfOilAndGasProperty,,,,,,,,,,,1484000.000,,,,537000.000,-6000.000,,,,,,,26000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,47695000.000,,,
GasGatheringTransportationMarketingAndProcessingRevenue,1484000.000,1428000.000,930000.000,759000.000,954000.000,1088000.000,1033000.000,1270000.000,1090000.000,1036000.000,1265000.000,1235000.000,1091000.000,1085000.000,817000.000,734000.000,734000.000,598000.000,511000.000,466000.000,622000.000,599000.000,668000.000
GeneralAndAdministrativeExpense,7132000.000,8126000.000,12117000.000,10149000.000,10296000.000,10120000.000,12622000.000,9121000.000,8928000.000,10006000.000,12298000.000,12749000.000,9688000.000,10220000.000,12415000.000,7944000.000,8609000.000,10026000.000,8378000.000,7970000.000,8514000.000,8775000.000,6696000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,200000.000,,,,,,,,,,,,
ImpairmentOfOilAndGasProperties,5078000.000,-48000.000,635000.000,16264000.000,853000.000,16701000.000,5169000.000,2829000.000,143000.000,77200000.000,252000.000,1069000.000,946000.000,111701000.000,58173000.000,48284000.000,15787000.000,14423000.000,687000.000,1997000.000,687000.000,127889000.000,49587000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,39194000.000,87859000.000,29251000.000,15481000.000,-50238000.000,-9783000.000,-46602000.000,32981000.000,-12331000.000,-49798000.000,-8345000.000,-12442000.000,36402000.000,98819000.000,-66887000.000,-86813000.000,-9899000.000,,-29159000.000,-29184000.000,-20659000.000,,-50794000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-66737000.000,-86340000.000,-9838000.000,-71264000.000,-29000000.000,-28993000.000,-19230000.000,-165672000.000,
