,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-126814.000,,,,
AmortizationOfDeferredPropertyTaxes,,,,,72000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1024514.000,,,,
ComprehensiveIncomeNetOfTax,-661547.000,-995152.000,-1201952.000,-954541.000,-626915.000
CostOfGoodsSold,,48021.000,33301.000,,30967.000
DepreciationDepletionAndAmortization,38708.000,63956.000,114648.000,121008.000,102916.000
EarningsPerShareBasicAndDiluted,-0.000,,,,-0.010
FiniteLivedIntangibleAssetsAmortizationExpense,864.000,858.000,1755.000,11382.000,4049.000
ForeignCurrencyTransactionGainLossBeforeTax,-19588.000,94448.000,-58081.000,-14543.000,-46288.000
GainsLossesOnExtinguishmentOfDebt,,25000.000,25000.000,,25000.000
GeneralAndAdministrativeExpense,461218.000,339694.000,461008.000,350565.000,357177.000
GrossProfit,,6780.000,-149.000,,1738.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-995152.000,-1201952.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.010,-0.010,,
IncreaseDecreaseInOtherOperatingCapitalNet,-39724.000,,,,
InterestExpenseDebt,3124.000,3321.000,2827.000,2726.000,2576.000
InterestExpenseRelatedParty,19557.000,19513.000,17562.000,18887.000,20727.000
InterestPaid,3124.000,,,,
NetCashProvidedByUsedInFinancingActivities,495206.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,495206.000,,,,
NetCashProvidedByUsedInInvestingActivities,-802728.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-802728.000,,,,
NetCashProvidedByUsedInOperatingActivities,-716992.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-716992.000,,,,
NetIncomeLoss,-661547.000,-995152.000,-1201952.000,-954541.000,
NonoperatingIncomeExpense,661547.000,,,,
OperatingExpenses,618244.000,1098191.000,1147991.000,945345.000,583482.000
OperatingIncomeLoss,-618244.000,-1091411.000,-1148140.000,-942992.000,-581744.000
PaymentsToAcquirePropertyPlantAndEquipment,842452.000,,,,
ProfitLoss,-661547.000,-995152.000,-1201952.000,-954541.000,-626915.000
RepaymentsOfBankDebt,4794.000,,,,
ResearchAndDevelopmentExpense,111150.000,675734.000,556495.000,445554.000,110795.000
SalesRevenueGoodsNet,,54801.000,33152.000,,32705.000
ShareBasedCompensation,6304.000,17949.000,14085.000,16836.000,8545.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm,,,,,1.770
WeightedAverageNumberOfDilutedSharesOutstanding,,160120049.000,160120049.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,160120049.000
WeightedAverageNumberOfSharesOutstandingBasic,,160120049.000,160120049.000,,
