,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,723000.000,,,,878000.000,,,,1000000.000,,,,2159000.000,,,,1622000.000,,,,1474000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,697000.000,,,,581000.000,,,,690000.000,,,,204000.000,,,,210000.000,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,419000.000,649000.000,718000.000,533715.000,557000.000,730000.000,746000.000,421093.000,609000.000,855000.000,1356000.000,963399.000,1309000.000,997000.000,1016000.000,695812.000,1027000.000,888000.000,1112000.000,1273842.000,977000.000
AmortizationOfAcquiredIntangibleAssets,,,81000.000,,53000.000,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,81000.000,81000.000,81000.000,81000.000,,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,128000.000,,,,189000.000,,,,126000.000,,,,23000.000,,,,176000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3259000.000,,,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,1359000.000,,,,7353000.000,,,,4121000.000,,,,7395000.000,,,,-3448000.000
CostsAndExpenses,36981000.000,35708000.000,39035000.000,41341000.000,42750000.000,44824756.000,45500000.000,48195000.000,53215000.000,49758613.000,49907000.000,52888000.000,53048000.000,53239500.000,55614000.000,57258000.000,55116000.000,57093714.000,58034000.000,60469000.000,59985000.000,61568681.000,62068000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,-676000.000,,,,-1436000.000,,,,-1263000.000,,,,912000.000
DepreciationAndAmortization,1109000.000,1167000.000,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,1606000.000,,2027000.000,2049000.000,2145000.000,2112089.000,2250000.000,2277000.000,2292000.000,2358018.000,2292000.000,2304000.000,2116000.000,1673413.000,1664000.000,1736000.000,1674000.000,1675133.000,1613000.000
DividendsCash,,,,,,,,,,,,,,,,,,,,,,,5342000.000
DividendsCommonStockPaidinkind,,,,,,,,,,,,,,,,,,,,,,,27000.000
EarningsPerShareBasic,0.090,0.110,0.090,0.090,0.090,0.130,0.150,0.160,0.080,0.100,0.140,0.170,0.160,0.120,0.140,0.170,0.190,0.130,0.190,0.200,0.240,0.210,0.210
EarningsPerShareDiluted,0.090,0.110,0.090,0.090,0.090,0.130,0.150,0.160,0.080,0.100,0.140,0.170,0.160,0.120,0.140,0.170,0.190,0.130,0.190,0.200,0.240,0.210,0.210
EffectiveIncomeTaxRateContinuingOperations,,,,,0.430,,0.370,0.390,0.370,-0.740,0.390,0.400,0.370,-0.780,,,0.360,,0.370,0.360,0.200,-0.647,0.340
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,304000.000,485000.000,534000.000,159857.000,321000.000,469000.000,444000.000,337867.000,391000.000,559000.000,798000.000,572499.000,850000.000,640000.000,573000.000,360029.000,595000.000,495000.000,285000.000,321542.000,497000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,697000.000,,,,581000.000,,,,690000.000,,,,204000.000,,,,210000.000,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,-104000.000,,,,-27000.000,,,,,,,,
GainLossOnDispositionOfProperty,,,-1000.000,,,,-19000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,19931000.000,,20356000.000,20341000.000,20388000.000,16772989.000,21109000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9443000.000,10971000.000,9707000.000,10641000.000,10456000.000,12371559.000,15705000.000,17741000.000,8119000.000,10993751.000,15386000.000,18243000.000,16460000.000,12925071.000,14745000.000,18554000.000,,,,,,,
IncomeTaxExpenseBenefit,3910000.000,4139000.000,4079000.000,4548000.000,4461000.000,3748811.000,5748000.000,6933000.000,3026000.000,4813660.000,6010000.000,7213000.000,6099000.000,4633852.000,5804000.000,7251000.000,7181000.000,5080059.000,7462000.000,7280000.000,4153000.000,3129490.000,7124000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,100000.000,100000.000,200000.000,,,,,,,,,,,,,,
IncomeTaxesPaid,,,4032000.000,,,,3001000.000,,,,6532000.000,,,,6414000.000,,,,6853000.000,,,,3151000.000
IncreaseDecreaseInAccountsPayable,,,-1952000.000,,,,838000.000,,,,7987000.000,,,,6916000.000,,,,-3390000.000,,,,-9789000.000
IncreaseDecreaseInAccountsReceivable,,,-1101000.000,,,,10683000.000,,,,8797000.000,,,,10354000.000,,,,-1175000.000,,,,1545000.000
IncreaseDecreaseInAccruedLiabilities,,,-2107000.000,,,,-2901000.000,,,,-7227000.000,,,,-4960000.000,,,,-5696000.000,,,,-3838000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,38000.000,,,,15000.000,,,,415000.000,,,,-444000.000,,,,245000.000,,,,148000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-50000.000,,,,485000.000,,,,161000.000,,,,213000.000,,,,387000.000,,,,583000.000
IncreaseDecreaseInOtherOperatingAssets,,,1000.000,,,,1000.000,,,,34000.000,,,,-2000.000,,,,20000.000,,,,1493000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1538000.000,,,,-1160000.000,,,,-2241000.000,,,,-395000.000,,,,-479000.000,,,,-2461000.000
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,900000.000,,,,800000.000,,,,700000.000,,,,700000.000,,,,700000.000,,,,600000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,18000.000,,,,8000.000,,,0.000,,,0.000,0.000,19000.000,66027.000,0.000,14000.000,27000.000,12430.000,0.000
NetCashProvidedByUsedInFinancingActivities,,,1503000.000,,,,1485000.000,,,,1797000.000,,,,1335000.000,,,,1324000.000,,,,-6586000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1503000.000,,,,1485000.000,,,,1797000.000,,,,1335000.000,,,,1324000.000,,,,-6586000.000
NetCashProvidedByUsedInInvestingActivities,,,-1349000.000,,,,-1382000.000,,,,-1244000.000,,,,-965000.000,,,,-2026000.000,,,,-1798000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1349000.000,,,,-1382000.000,,,,-1244000.000,,,,-965000.000,,,,-2026000.000,,,,-1798000.000
NetCashProvidedByUsedInOperatingActivities,,,3105000.000,,,,1256000.000,,,,6800000.000,,,,3751000.000,,,,8097000.000,,,,4936000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3105000.000,,,,1256000.000,,,,6800000.000,,,,3751000.000,,,,8097000.000,,,,4936000.000
NetIncomeLoss,5533000.000,6832000.000,5628000.000,6093000.000,5995000.000,8622748.000,9957000.000,10808000.000,5093000.000,6180091.000,9376000.000,11030000.000,10361000.000,8291219.000,8941000.000,11303000.000,12750000.000,8984523.000,12894000.000,13061000.000,16235000.000,13643499.000,13985000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,,,,,,12774000.000,12947000.000,16094000.000,13526103.000,13850000.000
NonoperatingIncomeExpense,1000.000,-10000.000,-1000.000,,,,-19000.000,-2000.000,4000.000,-34301.000,-104000.000,-24000.000,-19000.000,,,,,,,,,,
OperatingIncomeLoss,9442000.000,10981000.000,9708000.000,10641000.000,10456000.000,12386770.000,15724000.000,17743000.000,8115000.000,11028052.000,15490000.000,18267000.000,16479000.000,,,,,,,,,,
ParticipatingSecuritiesDistributedAndUndistributedEarnings,,,,,,,,118000.000,47000.000,,94000.000,109000.000,,,,,,,,,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,,,,,,,,,,94000.000,,85000.000,104000.000,117000.000,78246.000,120000.000,114000.000,141000.000,117396.000,135000.000
PaymentsOfDividendsCommonStock,,,,,,,,,,,,,,,,,,,,,,,5342000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,2574000.000
PaymentsToAcquireProductiveAssets,,,1212000.000,,,,1002000.000,,,,919000.000,,,,677000.000,,,,1485000.000,,,,929000.000
PaymentsToDevelopSoftware,,,137000.000,,,,380000.000,,,,325000.000,,,,288000.000,,,,543000.000,,,,875000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,806000.000,,,,904000.000,,,,1107000.000,,,,1131000.000,,,,1114000.000,,,,1330000.000
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,,,,,,,2000.000,,,,6000.000
ProvisionForDoubtfulAccounts,,,,,,,,,5125000.000,,,,,,,,,,,,,,425000.000
