,2011-06-30
AccountsPayableCurrent,6261.000
AccountsReceivableNetCurrent,42542.000
AssetRetirementObligationsNoncurrent,121947.000
Assets,3880221.000
AssetsCurrent,207703.000
AssetsNoncurrent,3672518.000
CashAndCashEquivalentsAtCarryingValue,10228.000
DerivativeAssetsCurrent,138704.000
DerivativeAssetsNoncurrent,167612.000
DerivativeLiabilitiesCurrent,117781.000
DerivativeLiabilitiesNoncurrent,120750.000
DueToAffiliateCurrent,505996.000
GeneralPartnersCapitalAccount,602790.000
InventoryNet,16229.000
Liabilities,872735.000
LiabilitiesAndStockholdersEquity,3880221.000
LiabilitiesCurrent,630038.000
LimitedPartnersCapitalAccount,2404696.000
LimitedPartnersCapitalAccountUnitsIssued,424.150
LimitedPartnersCapitalAccountUnitsOutstanding,424.150
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,5895266.000
OilAndGasPropertySuccessfulEffortMethodGross,9370893.000
OilAndGasPropertySuccessfulEffortMethodNet,3475627.000
OtherAssetsNoncurrent,29279.000
PartnersCapital,3007486.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3007486.000
