,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2989000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-77000.000
AssetImpairmentCharges,749000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8585000.000
ComprehensiveIncomeNetOfTax,15317000.000
CostOfGoodsAndServicesSold,109119000.000
CostOfServices,56063000.000
DeferredIncomeTaxExpenseBenefit,3394000.000
DepreciationDepletionAndAmortization,26192000.000
EarningsPerShareBasic,0.280
EarningsPerShareDiluted,0.280
EffectOfExchangeRateOnCashAndCashEquivalents,-735000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-78000.000
ForeignCurrencyTransactionGainLossBeforeTax,171000.000
GainLossOnSaleOfPropertyPlantEquipment,-1686000.000
GeneralAndAdministrativeExpense,31011000.000
GrossProfit,75803000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,18422000.000
IncomeTaxExpenseBenefit,4694000.000
IncreaseDecreaseInAccountsPayable,-144000.000
IncreaseDecreaseInAccountsReceivable,4458000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-1503000.000
IncreaseDecreaseInAccruedLiabilities,561000.000
IncreaseDecreaseInDeferredRevenue,1889000.000
IncreaseDecreaseInInventories,1854000.000
IncreaseDecreaseInOtherDeferredLiability,37000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,799000.000
NetCashProvidedByUsedInFinancingActivities,650000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,650000.000
NetCashProvidedByUsedInInvestingActivities,-33818000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-33818000.000
NetCashProvidedByUsedInOperatingActivities,42488000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,42488000.000
NetIncomeLoss,13728000.000
NonoperatingIncomeExpense,-1256000.000
OperatingExpenses,56296000.000
OperatingIncomeLoss,19507000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1083000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,506000.000
PaymentsForRepurchaseOfCommonStock,46000.000
PaymentsToAcquireBusinessesGross,117000.000
PaymentsToAcquirePropertyPlantAndEquipment,33701000.000
ProceedsFromStockOptionsExercised,774000.000
ResearchAndDevelopmentExpense,7397000.000
Revenues,184922000.000
SalesRevenueNet,184922000.000
SalesRevenueServicesNet,99289000.000
SellingAndMarketingExpense,17888000.000
ShareBasedCompensation,2989000.000
StockIssuedDuringPeriodValueStockOptionsExercised,774000.000
TreasuryStockValueAcquiredCostMethod,46000.000
WeightedAverageNumberOfDilutedSharesOutstanding,49289000.000
WeightedAverageNumberOfSharesOutstandingBasic,49129000.000
