,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
LiabilitiesAndStockholdersEquity,132770355.000,136723302.000,137430575.000,143328474.000,154055348.000,156715428.000,167148591.000,175530516.000,167571267.000,169383974.000,165038854.000,163662200.000,166828753.000,171191535.000,170960951.000,177036820.000,185923131.000
LiabilitiesCurrent,38761877.000,39990897.000,33972193.000,33197373.000,42041121.000,43536403.000,57186776.000,68622150.000,58437135.000,59210940.000,53605128.000,49329082.000,51305117.000,54323415.000,53207882.000,60274256.000,68607200.000
LongTermDebtCurrent,,,,,,,4500000.000,9000000.000,9000000.000,9000000.000,4500000.000,0.000,0.000,0.000,0.000,4500000.000,4500000.000
LongTermLoansFromBank,,,4500000.000,9000000.000,9000000.000,9000000.000,4500000.000,0.000,0.000,0.000,0.000,4500000.000,4500000.000,4500000.000,4500000.000,0.000,0.000
MinorityInterest,,103290.000,205272.000,203912.000,411311.000,409318.000,409376.000,403503.000,380305.000,346790.000,298245.000,252456.000,242483.000,224487.000,211859.000,3313484.000,3157785.000
OtherAccountsPayableAndAccruedLiabilities,1548681.000,1706801.000,1651283.000,2203324.000,2985308.000,3376072.000,2310270.000,2798823.000,4289846.000,4753965.000,2889933.000,2684744.000,3048600.000,3685833.000,2964988.000,4047345.000,4743444.000
PrepaidExpenseAndOtherAssetsCurrent,2346709.000,2786421.000,929126.000,3160107.000,2390394.000,2073798.000,955953.000,2716841.000,2618930.000,2368740.000,1583203.000,4191100.000,2894590.000,3977596.000,1714052.000,3238871.000,3750134.000
PropertyPlantAndEquipmentNet,33874598.000,34929659.000,34573246.000,34081430.000,43243946.000,46386604.000,70184832.000,72335055.000,68658053.000,68653916.000,68481643.000,67035745.000,66543778.000,69790453.000,72274052.000,76273465.000,76001975.000
RestrictedCashAndCashEquivalents,3408312.000,5224244.000,7851387.000,12813559.000,18493200.000,19273619.000,22615099.000,26330067.000,19287330.000,14261516.000,10129756.000,9323256.000,13069952.000,12528750.000,13764420.000,12884090.000,12659820.000
RetainedEarningsAppropriated,6551179.000,6551179.000,6843616.000,6843616.000,6843616.000,6843616.000,6997530.000,6997530.000,6997530.000,6997530.000,7240218.000,7424496.000,7655969.000,8025455.000,8293281.000,8467835.000,8713159.000
RetainedEarningsUnappropriated,36791948.000,39104972.000,40438219.000,41978984.000,43633457.000,44994987.000,45859324.000,46732736.000,47489777.000,48025166.000,48360582.000,47638612.000,48474846.000,49402648.000,49894124.000,49655975.000,49535257.000
SalesAndExciseTaxPayableCurrent,,,,,,,,,-3018636.000,-3731189.000,-3056867.000,-2134009.000,-1855162.000,-1023534.000,-867869.000,-1025382.000,-865139.000
ShortTermNonBankLoansAndNotesPayable,11911900.000,10016000.000,10073600.000,7129052.000,3500000.000,3500000.000,3500000.000,6691523.000,6735879.000,10004000.000,10048000.000,10799000.000,10808000.000,5937500.000,3500000.000,3500000.000,3500000.000
StockholdersEquity,93814760.000,96462733.000,98615531.000,100818669.000,102524309.000,103721147.000,105033748.000,106493117.000,108749063.000,109826244.000,111135481.000,109580662.000,110781153.000,112143633.000,113041210.000,113449080.000,114158146.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,93814760.000,96566023.000,98820803.000,101022581.000,102935620.000,104130465.000,105443124.000,106896620.000,109129368.000,110173034.000,111433726.000,109833118.000,111023636.000,112368120.000,113253069.000,116762564.000,117315931.000
TaxesPayableCurrent,2922954.000,3213400.000,3358902.000,1558681.000,2930954.000,1377996.000,1360386.000,1490575.000,1049973.000,2168336.000,1215127.000,842251.000,1132253.000,1582640.000,1826922.000,1422169.000,1619446.000
TreasuryStockShares,,665500.000,665500.000,665500.000,665500.000,665500.000,665500.000,665500.000,665500.000,665500.000,0.000,,,,,,
TreasuryStockValue,,729444.000,729444.000,729444.000,729444.000,729444.000,729444.000,729444.000,729444.000,729444.000,0.000,,,,,,
