,2012-03-31,2012-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-2806094.000,
AmortizationOfLeasedAsset,,27183.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-653573.000,
ComprehensiveIncomeNetOfTax,2113366.000,1917218.000
CostOfRevenue,11965970.000,11741045.000
Depreciation,58925.000,
DepreciationExpense,,53741.000
EarningsPerShareBasic,0.040,0.040
EarningsPerShareDiluted,0.040,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,-60664.000,
EffectiveIncomeTaxRateContinuingOperations,,0.250
GrossProfit,3072606.000,3455942.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2731028.000,2664237.000
IncomeTaxExpenseBenefit,638825.000,688221.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-808931.000,
IncreaseDecreaseInAccountsReceivable,168027.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,638825.000,
IncreaseDecreaseInOtherCurrentAssets,-76063.000,
IncreaseDecreaseInOtherCurrentLiabilities,3716.000,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,124901.000,
InterestExpense,-3033.000,-4775.000
InterestPaid,3033.000,
NetCashProvidedByUsedInInvestingActivities,120982.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,120982.000,
NetCashProvidedByUsedInOperatingActivities,-713891.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-713891.000,
NetIncomeLoss,2092203.000,1976016.000
NonoperatingIncomeExpense,106807.000,106189.000
OperatingExpenses,708896.000,832773.000
OperatingIncomeLoss,2363710.000,2623169.000
OtherIncome,,41069.000
OtherNonrecurringIncomeExpense,367318.000,
PaymentsToAcquirePropertyPlantAndEquipment,15586.000,
Revenues,15038576.000,15238056.000
SalesRevenueNet,15038576.000,15196987.000
SellingGeneralAndAdministrativeExpense,708896.000,832773.000
TemporaryEquityForeignCurrencyTranslationAdjustments,21163.000,-58798.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,47485700.000
WeightedAverageNumberOfDilutedSharesOutstanding,47776779.000,47485700.000
WeightedAverageNumberOfSharesOutstandingBasic,47046140.000,47485700.000
