,2011-03-31,2011-06-30,2011-09-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,855000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,565000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2998000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,33491.000,34563.000
CapitalExpendituresIncurredButNotYetPaid,14546000.000,,28665000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,17330000.000,,
ComprehensiveIncomeNetOfTax,40791000.000,54292000.000,54539000.000
CostOfGoodsSold,5953000.000,5335000.000,
CostOfServices,314522000.000,346645000.000,379192000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1857000.000,-213000.000,-4647000.000
DeferredIncomeTaxExpenseBenefit,20470000.000,,
DepreciationAndAmortization,49148000.000,49465000.000,48695000.000
DepreciationDepletionAndAmortization,49148000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,571000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,707000.000
EarningsPerShareBasic,0.510,0.700,0.760
EarningsPerShareDiluted,0.500,0.690,0.740
EffectOfExchangeRateOnCashAndCashEquivalents,591000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2998000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2998000.000,,
IncomeLossFromContinuingOperations,,,59322000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,62195000.000,86593000.000,95835000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,0.760
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.750
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-136000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.010
IncomeTaxExpenseBenefit,23261000.000,32088000.000,36513000.000
IncomeTaxesPaidNet,1313000.000,,
IncreaseDecreaseInAccountsPayable,-5876000.000,,
IncreaseDecreaseInAccountsReceivable,45255000.000,,
IncreaseDecreaseInInventories,826000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2208000.000,,
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,377000.000,443000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1033000.000,998000.000
InterestExpense,14143000.000,13681000.000,12917000.000
InterestPaidNet,542000.000,,
InvestmentIncomeInterest,95000.000,132000.000,180000.000
NetCashProvidedByUsedInFinancingActivities,5945000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5945000.000,,
NetCashProvidedByUsedInInvestingActivities,-54953000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-54953000.000,,
NetCashProvidedByUsedInOperatingActivities,65747000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,65747000.000,,
NetIncomeLoss,38934000.000,54505000.000,59186000.000
OperatingIncomeLoss,76243000.000,100142000.000,108572000.000
PaymentsForProceedsFromOtherInvestingActivities,-119000.000,,
PaymentsForRepurchaseOfCommonStock,5515000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,55721000.000,,110853000.000
ProceedsFromIssuanceOfCommonStock,8462000.000,,
ProceedsFromSaleOfProductiveAssets,649000.000,,
ProvisionForDoubtfulAccounts,470000.000,,
Revenues,495217000.000,551967000.000,590289000.000
SalesRevenueGoodsNet,7978000.000,7864000.000,
SalesRevenueNet,495217000.000,551967000.000,590289000.000
SalesRevenueServicesNet,487239000.000,544103000.000,
SellingGeneralAndAdministrativeExpense,49351000.000,50380000.000,53830000.000
ShareBasedCompensation,3131000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,6625000.000,865000.000
StockIssuedDuringPeriodValueStockOptionsExercised,8462000.000,,
TreasuryStockValueAcquiredCostMethod,5515000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,78599000.000,79187000.000,79445000.000
WeightedAverageNumberOfSharesOutstandingBasic,76942000.000,77777000.000,78004000.000
