,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2386000.000
Communication,34000.000,32000.000,30000.000
DeferredIncomeTaxExpenseBenefit,,,-292000.000
DepreciationAndAmortization,50000.000,46000.000,42000.000
EarningsPerShareBasicAndDiluted,,0.270,0.240
FederalDepositInsuranceCorporationPremiumExpense,66000.000,13000.000,40000.000
GainLossOnSaleOfLoansAndLeases,,,62000.000
GainsLossesOnSalesOfOtherRealEstate,9000.000,45000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,728000.000,824000.000,739000.000
IncomeTaxExpenseBenefit,275000.000,329000.000,304000.000
IncomeTaxesPaid,,,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,70000.000
IncreaseDecreaseInInterestPayableNet,,,7000.000
IncreaseDecreaseInOtherDeposits,,,-929000.000
IncreaseDecreaseInOtherOperatingAssets,,,-441000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,592000.000
InformationTechnologyAndDataProcessing,38000.000,40000.000,38000.000
InterestAndDividendIncomeOperating,3040000.000,3047000.000,3019000.000
InterestAndFeeIncomeLoansAndLeases,3018000.000,3024000.000,2998000.000
InterestExpense,550000.000,510000.000,385000.000
InterestExpenseDeposits,550000.000,510000.000,385000.000
InterestIncomeDepositsWithFinancialInstitutions,15000.000,16000.000,14000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1863000.000,1951000.000,2059000.000
InterestIncomeExpenseNet,2490000.000,2537000.000,2634000.000
InterestPaid,,,378000.000
LaborAndRelatedExpense,771000.000,785000.000,776000.000
NetCashProvidedByUsedInFinancingActivities,,,-3370000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3370000.000
NetCashProvidedByUsedInInvestingActivities,,,4088000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,4088000.000
NetCashProvidedByUsedInOperatingActivities,,,1668000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1668000.000
NetIncomeLoss,453000.000,495000.000,435000.000
NoninterestExpense,1419000.000,1353000.000,1526000.000
NoninterestIncome,284000.000,226000.000,206000.000
OccupancyNet,137000.000,147000.000,144000.000
OtherNoninterestExpense,98000.000,114000.000,137000.000
PaymentsForProceedsFromLoansAndLeases,,,-3344000.000
ProvisionForLoanAndLeaseLosses,627000.000,586000.000,575000.000
SellingGeneralAndAdministrativeExpense,61000.000,49000.000,61000.000
