,2011-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,304000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,-92000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2185000.000
ComprehensiveIncomeNetOfTax,-7597000.000
ConversionOfStockAmountConverted1,102000.000
CostOfGoodsAndServicesSold,66124000.000
DeferredIncomeTaxExpenseBenefit,251000.000
DepreciationDepletionAndAmortization,277000.000
EarningsPerShareBasic,-0.260
EarningsPerShareDiluted,-0.260
EffectOfExchangeRateOnCashAndCashEquivalents,137000.000
ForeignCurrencyTransactionGainLossUnrealized,63000.000
GainLossOnSaleOfOtherAssets,-2000.000
GeneralAndAdministrativeExpense,5752000.000
GrossProfit,4053000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6753000.000
IncomeTaxExpenseBenefit,511000.000
IncomeTaxesPaid,1157000.000
IncreaseDecreaseInAccountsPayable,-4217000.000
IncreaseDecreaseInAccountsReceivable,-3411000.000
IncreaseDecreaseInAccruedLiabilities,-1812000.000
IncreaseDecreaseInAccruedTaxesPayable,-38000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-10248000.000
IncreaseDecreaseInCustomerDeposits,-105000.000
IncreaseDecreaseInInventories,-13300000.000
IncreaseDecreaseInOtherNoncurrentAssets,639000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1456000.000
IncreaseDecreaseInOtherReceivables,-179000.000
IncreaseDecreaseInUnbilledReceivables,-460000.000
InterestExpenseDebt,178000.000
InterestPaid,168000.000
InvestmentIncomeInterest,64000.000
NetCashProvidedByUsedInFinancingActivities,2619000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2619000.000
NetCashProvidedByUsedInInvestingActivities,-53000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53000.000
NetCashProvidedByUsedInOperatingActivities,-4888000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4888000.000
NetIncomeLoss,-7264000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7360000.000
OperatingExpenses,9679000.000
OperatingIncomeLoss,-5626000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-333000.000
OtherNonoperatingIncomeExpense,31000.000
PaymentsToAcquirePropertyPlantAndEquipment,80000.000
ProceedsFromIssuanceOfLongTermDebt,1276000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,27000.000
RepaymentsOfLinesOfCredit,0.000
Revenues,70177000.000
SalesRevenueNet,70177000.000
SellingAndMarketingExpense,3927000.000
ShareBasedCompensation,1649000.000
StockIssuedDuringPeriodValueShareBasedCompensation,1649000.000
WeightedAverageNumberOfDilutedSharesOutstanding,28568000.000
WeightedAverageNumberOfSharesOutstandingBasic,28568000.000
