,2012-02-15,2012-05-09,2012-08-29,2012-11-21,2013-02-13,2013-05-08,2013-11-20,2014-02-12,2014-05-07,2014-08-27,2014-11-19,2015-02-11,2015-05-06,2015-08-26,2015-12-16,2016-03-09,2016-06-01,2016-08-31,2016-12-21,2017-03-15,2017-06-07
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,5667000.000,5085000.000,4207000.000,4047000.000,3714000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,54000.000,37000.000,40000.000,6000.000,33000.000,36000.000,3000.000,12000.000,18000.000,52000.000,17000.000,36000.000,26000.000,24000.000,3000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,6526000.000,5341000.000,4824000.000,4820000.000,5667000.000,5085000.000,4207000.000,4047000.000,3714000.000,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,10706000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,3600000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,200000.000,200000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,291000.000,,,,44000.000,,,
CashAndCashEquivalentsAtCarryingValue,1248000.000,1308000.000,1223000.000,1955000.000,2897000.000,1621000.000,1828000.000,1685000.000,1813000.000,2788000.000,1814000.000,1621000.000,1575000.000,1501000.000,1581000.000,1439000.000,1409000.000,1339000.000,1413000.000,1352000.000,1326000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,500000.000,,,,,,,500000.000,,,,500000.000,,,,500000.000,,,
CommonStockParOrStatedValuePerShare,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320,0.320
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,28677203.000,28685610.000,28677203.000,28677203.000,28677203.000,28760702.000,28814984.000,28877504.000,28911855.000,28949523.000,28966641.000,29050796.000,29097902.000,29134603.000,29325754.000,29401370.000,29420690.000,29440041.000,29461030.000,29566355.000,29591836.000
CommonStockSharesOutstanding,28177203.000,28185610.000,28177203.000,28177203.000,28177203.000,28260702.000,28814984.000,28377504.000,28411855.000,28449523.000,28466641.000,28550796.000,28597902.000,28634603.000,28825754.000,28901370.000,28920690.000,28940041.000,28961030.000,29066355.000,29091836.000
CommonStockValue,9177000.000,9179000.000,9176000.000,9176000.000,9194000.000,9203000.000,9220000.000,9244000.000,9252000.000,9264000.000,9269000.000,9296000.000,9311000.000,9323000.000,9384000.000,9408000.000,9414000.000,9421000.000,9428000.000,9461000.000,9469000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,125000.000,,,,222000.000,,,,895000.000,,,
DeferredTaxAssetsGross,,,11701000.000,,,,,,,14526000.000,,,,16712000.000,,,,18977000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,9990000.000,,,,,,,12950000.000,,,,14947000.000,,,,10244000.000,,,
DeferredTaxAssetsNet,,,11701000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,2883000.000,2875000.000,1932000.000,1924000.000,1912000.000,1908000.000,1434000.000,1672000.000,1679000.000,587000.000,587000.000,589000.000,605000.000,577000.000,577000.000,577000.000,581000.000,540000.000,419000.000,255000.000,176000.000
DeferredTaxAssetsNetNoncurrent,7246000.000,6066000.000,9354000.000,8694000.000,8707000.000,7541000.000,9156000.000,10961000.000,9768000.000,11294000.000,13321000.000,13419000.000,13254000.000,12917000.000,13844000.000,14163000.000,14896000.000,8738000.000,10396000.000,7011000.000,6737000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,8600000.000,,,,10800000.000,,,,,,,
DeferredTaxAssetsOther,,,6445000.000,,,,,,,8911000.000,,,,10011000.000,,,,11010000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,1379000.000,,,,1484000.000,,,,1879000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,,,,,,9600000.000,,,,10500000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,8000.000,,,,,,,158000.000,,,,342000.000,,,,466000.000,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,895000.000,,,,,,,354000.000,,,,137000.000,,,,552000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,3253000.000,,,,,,,3719000.000,,,,3930000.000,,,,3812000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,6905000.000,,,
DeferredTaxLiabilities,,,1711000.000,,,,,,,1576000.000,,,,1765000.000,,,,1828000.000,,,
DeferredTaxLiabilitiesOther,,,1611000.000,,,,,,,1576000.000,,,,1765000.000,,,,1828000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,100000.000,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,0.000,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,113000.000,167000.000,71000.000,128000.000,264000.000,247000.000,272000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,4725000.000,4014000.000,3672000.000,3666000.000,3667000.000,3192000.000,3122000.000,2830000.000,2817000.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,,,,,,,,290000.000,290000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,298000.000,298000.000,297000.000,297000.000,246000.000,246000.000,246000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,4204000.000,4820000.000,4820000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,12000.000,8000.000,4000.000,4000.000,295000.000,6000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,134000.000,108000.000,84000.000,69000.000,297000.000,396000.000,478000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,991000.000,991000.000,2702000.000,6261000.000,4536000.000,,,,5522000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,1000000.000,1000000.000,2700000.000,6300000.000,4500000.000,3100000.000,3100000.000,4200000.000,,5200000.000,3900000.000,3600000.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,4812000.000,4812000.000,5663000.000,5081000.000,3912000.000,3751000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,,,,,,,,,3058000.000,3054000.000,4238000.000,,5235000.000,3929000.000,3614000.000
EmployeeRelatedLiabilitiesCurrent,,,7274000.000,,,,,,,6504000.000,,,,5435000.000,,,,4184000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,200000.000,,,,700000.000,,,,500000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,3000000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,,,,500000.000
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,,,,,,,2600000.000,2600000.000,2600000.000,2600000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,3300000.000,32000.000,11000.000,,,,,,,7009000.000,7453000.000,7934000.000,8300000.000,8661000.000,8949000.000,9277000.000,9609000.000,9939000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,1400000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,,1400000.000,1400000.000,1400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,30023000.000,30023000.000,30023000.000,30028000.000,30028000.000,30023000.000,29907000.000,29907000.000,29907000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,23014000.000,22570000.000,22089000.000,21728000.000,21367000.000,21074000.000,20630000.000,20298000.000,19968000.000
Goodwill,195000.000,195000.000,195000.000,195000.000,338000.000,2069000.000,2169000.000,1755000.000,1755000.000,1681000.000,1681000.000,1643000.000,1643000.000,1643000.000,1643000.000,1605000.000,1605000.000,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,,,,,600000.000,600000.000,600000.000,600000.000,600000.000,1100000.000,1100000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,300000.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,27443000.000,27115000.000,26679000.000,26351000.000,28507000.000,25962000.000,25183000.000,24810000.000,24467000.000,24014000.000,23681000.000,23347000.000,23014000.000,22570000.000,22089000.000,21728000.000,21367000.000,21074000.000,20630000.000,20298000.000,19968000.000
InventoryNet,4881000.000,5047000.000,3561000.000,4960000.000,4507000.000,4909000.000,7021000.000,5325000.000,5492000.000,5556000.000,7554000.000,5151000.000,4422000.000,4483000.000,4948000.000,4784000.000,4495000.000,4596000.000,5036000.000,4589000.000,4528000.000
Liabilities,60750000.000,57283000.000,58358000.000,57317000.000,70386000.000,65807000.000,79990000.000,86031000.000,90317000.000,100411000.000,103584000.000,104716000.000,99870000.000,89599000.000,89244000.000,88401000.000,88440000.000,86472000.000,91648000.000,90243000.000,87420000.000
LiabilitiesAndStockholdersEquity,227483000.000,226643000.000,231017000.000,230256000.000,243942000.000,242275000.000,256367000.000,259922000.000,266329000.000,275435000.000,275911000.000,275949000.000,273970000.000,264258000.000,262612000.000,261528000.000,261772000.000,252225000.000,252248000.000,238101000.000,235215000.000
LiabilitiesCurrent,31809000.000,33423000.000,35937000.000,37384000.000,35601000.000,37868000.000,47161000.000,40637000.000,46040000.000,49966000.000,47174000.000,42270000.000,44291000.000,44548000.000,46798000.000,43894000.000,44792000.000,41703000.000,47167000.000,47469000.000,40650000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,462000.000,521000.000,411000.000,465000.000,368000.000,425000.000,510000.000,493000.000,518000.000,590000.000,564000.000,433000.000,469000.000,417000.000,438000.000,407000.000,411000.000,412000.000,384000.000,387000.000,394000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,1256000.000,1287000.000,1133000.000,326000.000,302000.000,287000.000,297000.000,396000.000,478000.000,278000.000,121000.000,72000.000,62000.000,190000.000,17000.000,17000.000,17000.000,17000.000,16000.000,16000.000,16000.000
LinesOfCreditCurrent,,,,,,,,,,,,,,,,,,,2450000.000,2450000.000,613000.000
LongTermDebtNoncurrent,,,,,,,,,,758000.000,,,,,,,,,,,
LongTermLineOfCredit,19500000.000,14500000.000,13000000.000,11500000.000,25500000.000,19500000.000,24300000.000,37000000.000,36000000.000,42000000.000,48300000.000,54500000.000,48000000.000,37500000.000,35000000.000,37000000.000,36000000.000,37000000.000,36622000.000,34617000.000,39520000.000
NotesAndLoansReceivableNetNoncurrent,197000.000,187000.000,,,,,,,,,,,,,,,,,,,
NumberOfRealEstateProperties,,,,,,5.000,,,,,,,,,,,,,,,
NumberOfStatesInWhichEntityOperates,,,,,,,,,,30.000,,,,30.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,59929000.000,,,,,,,69873000.000,,,,62657000.000,,,,76382000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,11736000.000,,,,,,,12219000.000,,,,11996000.000,,,,12241000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,4793000.000,,,,,,,5938000.000,,,,5036000.000,,,,5736000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,7038000.000,,,,,,,6759000.000,,,,6808000.000,,,,7238000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,9392000.000,,,,,,,8091000.000,,,,7739000.000,,,,9404000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,10966000.000,,,,,,,10712000.000,,,,9232000.000,,,,11051000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,16004000.000,,,,,,,26154000.000,,,,21846000.000,,,,30712000.000,,,
OperatingLossCarryforwards,,,3200000.000,,,,,,,600000.000,,,,4700000.000,,,,3100000.000,,,
OtherAccruedLiabilitiesNoncurrent,,,,,,,,,,105000.000,,,,153000.000,,,,262000.000,,,
OtherAssets,1642000.000,1571000.000,1944000.000,1863000.000,3980000.000,4321000.000,4207000.000,3867000.000,3818000.000,3849000.000,3831000.000,3699000.000,3764000.000,3571000.000,3613000.000,3511000.000,3452000.000,3334000.000,3506000.000,3278000.000,2623000.000
OtherLiabilities,16535000.000,18490000.000,20677000.000,20244000.000,18894000.000,21022000.000,21998000.000,20629000.000,21916000.000,23107000.000,24188000.000,22976000.000,24639000.000,23958000.000,27448000.000,24398000.000,24704000.000,23752000.000,27450000.000,26321000.000,24902000.000
OtherLiabilitiesNoncurrent,8185000.000,8073000.000,8288000.000,8107000.000,8983000.000,8152000.000,8232000.000,7998000.000,7799000.000,8167000.000,7989000.000,7874000.000,7517000.000,7361000.000,7429000.000,7490000.000,7631000.000,7752000.000,7843000.000,8141000.000,7234000.000
PrepaidExpenseCurrent,2225000.000,1739000.000,3010000.000,1164000.000,2880000.000,2891000.000,2206000.000,2520000.000,2829000.000,2815000.000,1766000.000,3194000.000,4964000.000,3388000.000,2881000.000,2914000.000,3911000.000,3147000.000,3264000.000,3035000.000,3894000.000
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,-2498000.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,379397000.000,383546000.000,391140000.000,396241000.000,414121000.000,422399000.000,430649000.000,441919000.000,444260000.000,444817000.000,441842000.000,341623000.000,348069000.000,350072000.000,323601000.000,324105000.000,328708000.000,326108000.000,326081000.000
PropertyPlantAndEquipmentNet,168482000.000,171211000.000,173653000.000,174360000.000,180190000.000,182057000.000,195132000.000,199643000.000,206014000.000,213492000.000,211046000.000,210411000.000,205497000.000,199859000.000,199754000.000,198697000.000,196008000.000,193218000.000,191957000.000,185067000.000,182084000.000
RetainedEarningsAccumulatedDeficit,138163000.000,140586000.000,143726000.000,143855000.000,144058000.000,146552000.000,145545000.000,142896000.000,144625000.000,143179000.000,140160000.000,138801000.000,141154000.000,141105000.000,139294000.000,138695000.000,138560000.000,130759000.000,125173000.000,111994000.000,111598000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,424236.000,424236.000,424236.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,5.740,5.740,5.740,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,1000000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,806133.000,642895.000,660687.000,637230.000,697242.000,694456.000,687982.000,665729.000,732738.000,649920.000,619696.000,594549.000,415951.000,662598.000,661099.000,656868.000,771935.000,889251.000,885012.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,7.160,5.250,5.360,5.300,4.800,4.800,4.810,4.830,4.880,4.810,4.880,4.940,4.930,4.760,4.760,4.760,4.780,4.740,4.740
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,1456000.000,1527000.000,,,2091000.000,1168000.000,446.000,583000.000,343000.000,828000.000,881000.000,350000.000,138000.000,557000.000,421000.000,178000.000,163000.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,1175224.000,1002994.000,,,839336.000,834443.000,825443.000,800754.000,800754.000,1345996.000,1313246.000,1288099.000,1210089.000,1210089.000,1208590.000,1169238.000,1427418.000,1403274.000,1388420.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,6.310,5.170,,,4.920,4.920,4.930,4.950,4.950,4.700,,4.760,4.760,4.760,4.760,4.760,4.640,4.640,4.640
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,764000.000,1055000.000,1852000.000,1540000.000,1835000.000,1074000.000,428.000,553000.000,338000.000,435000.000,411000.000,240000.000,138000.000,401000.000,333000.000,175000.000,142000.000,0.000,0.000
StockholdersEquity,166733000.000,169360000.000,172659000.000,172939000.000,173556000.000,176468000.000,176377000.000,173891000.000,176012000.000,175024000.000,172327000.000,171233000.000,174100000.000,174659000.000,173368000.000,173127000.000,173332000.000,165753000.000,160600000.000,147858000.000,147795000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,166733000.000,169360000.000,172659000.000,172939000.000,173556000.000,176468000.000,176377000.000,173891000.000,176012000.000,175024000.000,172327000.000,171233000.000,174100000.000,174659000.000,173368000.000,173127000.000,173332000.000,165753000.000,160600000.000,147858000.000,147795000.000
TaxCreditCarryforwardAmount,,,6300000.000,,,,,,,,,,,,,,,,,,
TaxCreditCarryforwardValuationAllowance,,,0.000,,,,,,,,,,,,,,,,,,
TreasuryStockShares,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
TreasuryStockValue,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000,4775000.000
UnbilledReceivablesCurrent,,,679000.000,,,,,,,979000.000,,,,874000.000,,,,0.000,,,
UnrecognizedTaxBenefits,,,970000.000,,,,,,,62000.000,,,,63000.000,,,,45000.000,,,
