,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,3000000.000,,,,3000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,,,,,,,,170000000.000,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,136000000.000,,,,0.000,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,39000000.000,,,,40000000.000,,,,16000000.000,,,,27000000.000,,,,28000000.000,,,,28000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4000000.000,,,,19000000.000,,,,17000000.000,,,,8000000.000,,,,4000000.000,,,,1000000.000
ComprehensiveIncomeNetOfTax,,,118000000.000,42000000.000,-127000000.000,110000000.000,128000000.000,-162000000.000,32000000.000,72000000.000,152000000.000,48000000.000,28000000.000,91000000.000,109000000.000,22000000.000,-508000000.000,-527000000.000,120000000.000,7000000.000,44000000.000,68000000.000,147000000.000
CostOfNaturalGasPurchases,,,,409000000.000,520000000.000,,1224000000.000,852000000.000,595000000.000,,2043000000.000,880000000.000,702000000.000,1296000000.000,1354000000.000,529000000.000,527000000.000,692000000.000,852000000.000,496000000.000,683000000.000,-48000000.000,1129000000.000
CostOfPurchasedOilAndGas,778000000.000,735000000.000,969000000.000,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,,,,,,,,,,,,,967000000.000,,1657000000.000,797000000.000,781000000.000,979000000.000,1154000000.000,789000000.000,952000000.000,1241000000.000,1899000000.000
DeferredIncomeTaxExpenseBenefit,,,70000000.000,,,,76000000.000,,,,89000000.000,,,,68000000.000,,,,71000000.000,,,,88000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-1000000.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,0.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,2000000.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,3000000.000,,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,65000000.000,65000000.000,69000000.000,70000000.000,72000000.000,,,,,,,,,,,,,,,,,,
