,2011-06-30,2011-12-31,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,2212135.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-662386.000,
CostOfRevenue,7288752.000,3630132.000,4279292.000
CurrentIncomeTaxExpenseBenefit,1279196.000,1035184.000,470963.000
DeferredIncomeTaxExpenseBenefit,164153.000,169000.000,199860.000
DepreciationDepletionAndAmortization,291706.000,190520.000,142450.000
EarningsPerShareBasic,0.080,0.060,0.110
EarningsPerShareDiluted,0.070,0.060,0.100
GeneralAndAdministrativeExpense,2109219.000,1490252.000,1670305.000
GrossProfit,5788571.000,4839128.000,4560828.000
IncomeLossFromContinuingOperations,,1629636.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2968856.000,2833820.000,2396264.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,1629636.000,1725441.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.080,0.090
IncomeLossFromContinuingOperationsPerDilutedShare,,0.080,0.080
IncomeLossFromDiscontinuedOperationsNetOfTax,,-427620.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,-357050.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.020,0.020
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.020,0.020
IncomeTaxExpenseBenefit,1443349.000,1204184.000,670823.000
IncreaseDecreaseInAccountsPayable,,129872.000,
IncreaseDecreaseInDeferredRevenue,,-17844.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,28816.000,
IncreaseDecreaseInReceivables,,-842824.000,
IncreaseDecreaseInRestrictedCash,,-162970.000,
InterestExpense,886.000,,
InvestmentIncomeInterest,11606.000,19100.000,20313.000
NetCashProvidedByUsedInFinancingActivities,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,
NetCashProvidedByUsedInInvestingActivities,,133717.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,133717.000,
NetCashProvidedByUsedInOperatingActivities,,2078418.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2740804.000,
NetIncomeLoss,1525507.000,1202016.000,2082491.000
NonoperatingIncomeExpense,10720.000,19100.000,20313.000
OperatingIncomeLoss,2958136.000,2814720.000,2375951.000
PaymentsToAcquireMachineryAndEquipment,,29253.000,
Revenues,13077323.000,8469260.000,8840120.000
SalesRevenueNet,13077323.000,8469260.000,8840120.000
SellingAndMarketingExpense,429510.000,343636.000,372122.000
ShareBasedCompensation,,35000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,20998280.000,21076789.000,21166342.000
WeightedAverageNumberOfSharesOutstandingBasic,19927204.000,19927204.000,19927204.000
