,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,1333000.000,1678000.000
AssetImpairmentCharges,55702000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,4338000.000
ComprehensiveIncomeNetOfTax,-71758000.000,-9953000.000
CostOfGoodsSold,6163000.000,488000.000
DepreciationDepletionAndAmortization,,990000.000
EarningsPerShareBasicAndDiluted,-3.550,-0.480
GoodwillAndIntangibleAssetImpairment,41800000.000,
GoodwillImpairmentLoss,13900000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-71747000.000,-9945000.000
IncomeTaxExpenseBenefit,-6000.000,
IncreaseDecreaseInAccountsReceivable,,-2358000.000
IncreaseDecreaseInDeferredRevenue,,-27000.000
IncreaseDecreaseInInventories,,1424000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,-4182000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,550000.000
InventoryWriteDown,2900000.000,
NetCashProvidedByUsedInFinancingActivities,,19195000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,19195000.000
NetCashProvidedByUsedInInvestingActivities,,-2830000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2830000.000
NetCashProvidedByUsedInOperatingActivities,,-12027000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-12027000.000
NetIncomeLoss,-71741000.000,-9945000.000
NonoperatingIncomeExpense,-493000.000,-406000.000
OperatingIncomeLoss,-71254000.000,-9539000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-17000.000,-8000.000
OtherNonoperatingIncomeExpense,-493000.000,-406000.000
PaymentsOfDebtIssuanceCosts,,1900000.000
PaymentsToAcquireInvestments,,10138000.000
PaymentsToAcquirePropertyPlantAndEquipment,,794000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,8102000.000
ResearchAndDevelopmentExpense,7114000.000,5913000.000
Revenues,9405000.000,7409000.000
SalesRevenueGoodsNet,9405000.000,7381000.000
SalesRevenueNet,9405000.000,7409000.000
SellingGeneralAndAdministrativeExpense,11680000.000,10547000.000
ShareBasedCompensation,,1678000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20235987.000,20757111.000
