,2011-06-30,2011-09-30
BusinessCombinationAcquisitionRelatedCosts,200000.000,477000.000
CommunicationsAndInformationTechnology,654000.000,615000.000
ComprehensiveIncomeNetOfTax,6831000.000,10151000.000
DividendIncomeOperating,12000.000,9000.000
EarningsPerShareBasic,0.100,0.220
EarningsPerShareDiluted,0.100,0.220
EquipmentExpense,519000.000,549000.000
FeesAndCommissionsDepositorAccounts,1782000.000,1727000.000
ForeclosedRealEstateExpense,638000.000,577000.000
GainLossOnSaleOfSecuritiesNet,0.000,0.000
GainLossOnSalesOfLoansNet,1800000.000,1896000.000
GainOnPurchaseOfBusiness,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5180000.000,9808000.000
IncomeTaxExpenseBenefit,285000.000,415000.000
InterestAndDividendIncomeOperating,23076000.000,22862000.000
InterestAndFeeIncomeLoansAndLeases,20755000.000,20668000.000
InterestAndFeeIncomeLoansTradeFinancing,685000.000,623000.000
InterestExpense,6084000.000,5660000.000
InterestExpenseBorrowings,1648000.000,1570000.000
InterestExpenseDeposits,4294000.000,3947000.000
InterestExpenseTrustPreferredSecurities,142000.000,143000.000
InterestIncomeDomesticDeposits,211000.000,182000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,11992000.000,16002000.000
InterestIncomeExpenseNet,16992000.000,17202000.000
InterestIncomeFederalFundsSold,1000.000,1000.000
InterestIncomeSecuritiesTaxable,2097000.000,2002000.000
LaborAndRelatedExpense,5327000.000,5214000.000
LegalFees,305000.000,239000.000
MarketingAndAdvertisingExpense,382000.000,206000.000
NetIncomeLoss,4895000.000,9393000.000
NetIncomeLossAvailableToCommonStockholdersBasic,4141000.000,8636000.000
NoninterestExpense,12777000.000,12164000.000
NoninterestIncome,5965000.000,5970000.000
NoninterestIncomeOther,532000.000,560000.000
OccupancyNet,1389000.000,1260000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-961000.000,-408000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-1936000.000,-758000.000
OtherNoninterestExpense,1379000.000,1207000.000
PreferredStockDividendsAndOtherAdjustments,754000.000,757000.000
ProfessionalFees,340000.000,466000.000
ProvisionForLoanAndLeaseLosses,5000000.000,1200000.000
ServicingFeesNet,708000.000,526000.000
WeightedAverageNumberOfDilutedSharesOutstanding,39936146.000,39932601.000
WeightedAverageNumberOfSharesOutstandingBasic,39868773.000,39876029.000
