,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableRelatedParties,,,12453.000,20992.000,65131.000,140802.000,232531.000,83562.000,168152.000,221485.000,245726.000,23362.000,46392.000,61425.000,119754.000,55831.000,42395.000,23556.000,6222.000,21560.000,10738.000,459.000,0.000,18222.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,,,,1050.000,0.000,350.000,350.000,0.000,,,,350.000,0.000
AccruedInvestmentIncomeReceivable,,,,,,,2922886.000,0.000,0.000,0.000,8491911.000,0.000,12124151.000,0.000,0.000,,2320238.000,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,221421.000,326993.000,618128.000,349643.000,364034.000,628157.000,782028.000,454494.000,389112.000,560615.000,706759.000,356028.000
Assets,475365553.000,398112956.000,353955636.000,426288959.000,400459830.000,475201091.000,496819400.000,515311290.000,504918085.000,555364356.000,520759919.000,579923962.000,665675042.000,843408868.000,761213952.000,521535448.000,567800208.000,520589553.000,525938658.000,516914038.000,666963752.000,669876822.000,651150946.000,566262443.000
CapitalUnitsOutstanding,,,,,7150040.000,7900000.000,8650000.000,9200000.000,9600000.000,10050000.000,9450000.000,10100000.000,11250000.000,15500000.000,15050000.000,11700000.000,12150000.000,12500000.000,13100000.000,12950000.000,15650000.000,16300000.000,16350000.000,14950000.000
Cash,65107886.000,55199095.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,432485543.000,386288824.000,312608059.000,355621098.000,355019585.000,402260900.000,437046560.000,465504801.000,457292944.000,482191119.000,480181509.000,526519324.000,598490635.000,801303845.000,718659173.000,487872320.000,515739570.000,481526619.000,478007269.000,485039158.000,615823395.000,624536465.000,608435196.000,524034335.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,26195.000,26195.000,26195.000,22815.000,22815.000,22815.000,22815.000,22815.000,22815.000,22815.000,22815.000,22815.000,22815.000,42815.000,42815.000,42815.000,42815.000,42815.000,42815.000,42815.000,42815.000,54015.000,54015.000,43305.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,0.001,,,,,,,,,
DividendsReceivable,1477.000,,,,,,,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,20723.000,52892.000,83853.000,115925.000,31281.000,65589.000,109095.000,147813.000,184166.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,373727.000,335533.000,329482.000,333351.000,304757.000,360933.000,398979.000,418576.000,400276.000,426538.000,407590.000,457495.000,421201.000,557496.000,535815.000,431525.000,361420.000,343173.000,362871.000,347703.000,403957.000,445127.000,450330.000,380690.000
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,19335.000,,,,11787.000,,,,16107.000,18801.000,22324.000,25972.000,15856.000,0.000,0.000,14.000,64.000,0.000,0.000,0.000,6226.000,0.000
DueToRelatedPartiesCurrentAndNoncurrent,6401601.000,5846702.000,,,,,,,,,,,,,,,,,,,,,,
GeneralPartnersCapitalAccount,4000.000,3000.000,2000.000,2000.000,,,,,,,,,,,,,,,,,,,,
InterestReceivable,,463.000,152.000,1567.000,1323.000,551.000,531.000,1343.000,1343.000,1343.000,1343.000,1343.000,1343.000,1343.000,1343.000,1333.000,1307.000,1307.000,1307.000,1307.000,1307.000,1307.000,1261.000,1261.000
Liabilities,6926193.000,6399708.000,657226.000,592323.000,642793.000,827103.000,987858.000,686103.000,759960.000,930285.000,1046537.000,727512.000,687761.000,953276.000,44949263.000,823983.000,768269.000,3109988.000,1187778.000,845012.000,835884.000,1059757.000,7232713.000,780023.000
LiabilitiesAndStockholdersEquity,475365553.000,398112956.000,353955636.000,426288959.000,400459830.000,475201091.000,496819400.000,515311290.000,504918085.000,555364356.000,520759919.000,579923962.000,665675042.000,843408868.000,761213952.000,521535448.000,567800208.000,520589553.000,525938658.000,516914038.000,666963752.000,669876822.000,651150946.000,566262443.000
LimitedPartnersCapitalAccount,468435360.000,391710248.000,353296410.000,425694636.000,,,,,,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,7300020.000,6700000.000,6100000.000,7000000.000,,,,,,,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,0.000,,,,,,,,,
OtherAssets,11143.000,6700.000,2558.000,24711.000,17499.000,10918.000,4686.000,42575.000,30601.000,19204.000,8154.000,45819.000,34182.000,21010.000,,,,,,,,,,
OtherLiabilities,,,153.000,10474.000,11191.000,11407.000,153.000,13890.000,15582.000,15971.000,152.000,152.000,0.000,0.000,,,,,,,,,,
PartnersCapital,468439360.000,391713248.000,353298410.000,425696636.000,,,,,,,,,,,,,,,,,,,,
PartnersCapitalAccountUnits,7300020.000,6700000.000,6100000.000,7000000.000,,,,,,,,,,,,,,,,,,,,
