,2015-04-30,2015-07-31,2016-01-31,2016-04-30,2016-07-31
CashPeriodIncreaseDecrease,,,-10815.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,0.000,0.000
ExplorationCosts,3302.000,3771.000,3150.000,3150.000,3150.000
GeneralAndAdministrativeExpense,4332.000,5105.000,9587.000,5546.000,4828.000
IncreaseDecreaseInAccountsPayable,,,1890.000,,
NetCashProvidedByUsedInFinancingActivities,,,32.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,32.000,,
NetCashProvidedByUsedInOperatingActivities,,,-10847.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-10847.000,,
NetIncomeLoss,,,-12737.000,,
OperatingExpenses,7634.000,8876.000,12737.000,8696.000,7978.000
OperatingIncomeLoss,-7634.000,-8876.000,-12737.000,-8696.000,-7978.000
ProceedsFromRelatedPartyDebt,,,32.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
