,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
NetIncomeLoss,198490.000,-88840.000,108528.000,-80235.000,-26994.000,-96580.000,-36113.000,55205.000,798.000,-61574.000,-83631.000,-189652.000,-456792.000,-218335.000,-136590.000,-521076.000,-406261.000,-270058.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,-61574.000,-86631.000,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,-96580.000,-37212.000,,,,,,,,,,,-270058.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,-96580.000,-37212.000,,,,,,,,-132770.000,,,-270058.000
NonoperatingIncomeExpense,222128.000,-6208.000,,,,,-8400.000,,,,,,,,,,,
OperatingIncomeLoss,-23638.000,-82632.000,26834.000,-71299.000,-21820.000,-86702.000,-27713.000,64719.000,11352.000,-51716.000,-64112.000,-149667.000,-408781.000,-116119.000,-81265.000,-371928.000,-230200.000,-163219.000
OtherExpenses,,,,,5174.000,,,,,,-19519.000,,,,-55325.000,,,
OtherIncome,,,,,,,,,409.000,300.000,,,542.000,727.000,,,-1022.000,-5564.000
OtherNonoperatingIncome,13494.000,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,-8936.000,,,179.000,,,,1454.000,,,,5483.000,,-176061.000,
PaidInKindInterest,46107000.000,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,5832000.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireMachineryAndEquipment,,,,,-68051.000,,,,9054.000,,,,5454.000,,,,2917.000,
PaymentsToAcquireProductiveAssets,8268000.000,,,,,,,,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,70000.000,,,,99000.000,
ProceedsFromIssuanceOfCommonStock,397832000.000,,,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,20568000.000,,,,102500.000,,,,41797.000,,,,149640.000,,,,120000.000,
ProvisionForDoubtfulAccounts,,9322.000,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,57009000.000,7395.000,,,77965.000,,,,143655.000,,,,148425.000,,,,112423.000,
Revenues,430529.000,352830.000,416217.000,428696.000,432842.000,431153.000,573335.000,594727.000,537762.000,728032.000,781253.000,879243.000,486587.000,832404.000,592491.000,247379.000,226487.000,160866.000
SalesRevenueNet,430529.000,352830.000,416217.000,428696.000,432842.000,431153.000,573335.000,594727.000,537353.000,727732.000,781253.000,879243.000,486045.000,831677.000,592491.000,247379.000,227509.000,166430.000
SellingGeneralAndAdministrativeExpense,187943.000,204486.000,149311.000,227300.000,223560.000,253173.000,234981.000,198114.000,208792.000,347627.000,370434.000,472498.000,593463.000,447623.000,392270.000,-243529.000,280878.000,234473.000
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,93722.000,,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,22000.000,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,,,37800.000,
StockOptionPlanExpense,,,,,,,,,,,,,47609.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,56221848.000,61247626.000,60853115.000,61247288.000,,63905930.000,64470950.000,,,64397085.000,64326051.000,,,71973054.000,76559510.000,,,112180008.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,64566650.000,,,,70506208.000,,,,90361564.000,
WeightedAverageNumberOfSharesOutstandingBasic,54954737.000,61247626.000,60433115.000,61247288.000,,63905930.000,64470950.000,,,64397085.000,64326051.000,,,71973054.000,76559510.000,,,112180008.000
