,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
InterestExpense,5827000.000,4710000.000,4157000.000,3556000.000,2506000.000,1785000.000,7278000.000,8449000.000,8792000.000,9973000.000,10104000.000,16227000.000,5547000.000
InterestExpenseRelatedParty,50000.000,51000.000,51000.000,51000.000,50000.000,51000.000,51000.000,51000.000,51000.000,51000.000,143000.000,1532000.000,4530000.000
InterestPaidNet,5259000.000,,,,1532000.000,,,,7651000.000,,,,5361000.000
NetCashProvidedByUsedInFinancingActivities,-11033000.000,,,,34787000.000,,,,-2533000.000,,,,-4368000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-11033000.000,,,,34787000.000,,,,-2533000.000,,,,-4368000.000
NetCashProvidedByUsedInInvestingActivities,-23298000.000,,,,-65209000.000,,,,-1030000.000,,,,-1368000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23298000.000,,,,-65209000.000,,,,-1030000.000,,,,-1368000.000
NetCashProvidedByUsedInOperatingActivities,41636000.000,,,,13989000.000,,,,16832000.000,,,,14831000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,41636000.000,,,,13989000.000,,,,16832000.000,,,,14831000.000
NetIncomeLoss,29007000.000,40926000.000,18599000.000,30916000.000,893000.000,13478000.000,23143000.000,,-6054000.000,,,,13744000.000
NetIncomeLossAllocatedToLimitedPartners,,,,,893000.000,13478000.000,,,-6054000.000,-15447000.000,-11697000.000,-17355000.000,13744000.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,0.360,0.510,0.230,0.380,0.010,0.160,0.270,0.170,-0.070,-0.180,-0.130,-0.200,0.160
OperatingIncomeLoss,35130000.000,45577000.000,23010000.000,34807000.000,1436000.000,17494000.000,30834000.000,22968000.000,3269000.000,-5435000.000,-874000.000,743000.000,24306000.000
OtherNonoperatingIncomeExpense,168000.000,587000.000,80000.000,106000.000,2078000.000,30000.000,-20000.000,-1965000.000,23000.000,-9000.000,-16000.000,-575000.000,-19000.000
PartnersCapitalAccountDistributions,,,,,27553000.000,,,,5600000.000,,,,
PaymentsOfDebtIssuanceCosts,33000.000,,,,4118000.000,,,,1206000.000,,,,136000.000
PaymentsToAcquirePropertyPlantAndEquipment,23298000.000,,,,67680000.000,,,,1049000.000,,,,1368000.000
ProceedsFromLinesOfCredit,,,,,40000000.000,,,,0.000,,,,62000000.000
RelatedPartiesAmountInCostOfSales,,,,,,4324000.000,2988000.000,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,1180000.000,891000.000,,1511000.000,1151000.000,1058000.000,440000.000,967000.000
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,30000000.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,35000000.000
RepaymentsOfSecuredDebt,1000000.000,,,,995000.000,,,,1120000.000,,,,1120000.000
RevenueFromRelatedParties,,,,,,612000.000,3281000.000,,7910000.000,1818000.000,1435000.000,-168000.000,3579000.000
Revenues,99579000.000,113447000.000,90471000.000,99283000.000,37745000.000,79568000.000,103683000.000,88447000.000,69941000.000,56278000.000,66076000.000,65934000.000,92891000.000
SalesRevenueNet,99579000.000,113447000.000,90471000.000,99283000.000,37745000.000,79568000.000,103683000.000,88447000.000,69941000.000,56278000.000,66076000.000,65934000.000,92891000.000
SellingGeneralAndAdministrativeExpense,6291000.000,6238000.000,5314000.000,4513000.000,5060000.000,4912000.000,5193000.000,6067000.000,6459000.000,6442000.000,3447000.000,3668000.000,5069000.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,80500000.000,80500000.000,80500000.000,-160581469.000,83495372.000,86343329.000,86997590.000,-170865379.000,86997590.000,86997590.000,86997590.000,-173995180.000,86997590.000
