,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6000000.000
AllocatedShareBasedCompensationExpense,6000000.000
AmortizationOfIntangibleAssets,1400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,358700000.000
ComprehensiveIncomeNetOfTax,66800000.000
CostOfGoodsSold,63300000.000
CostsAndExpenses,147200000.000
DeferredIncomeTaxExpenseBenefit,400000.000
DepreciationDepletionAndAmortization,5700000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,500000.000
EffectiveIncomeTaxRateContinuingOperations,0.378
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.009
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.021
EffectiveIncomeTaxRateReconciliationTaxCredits,0.003
ForeignCurrencyTransactionGainLossBeforeTax,-800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,111500000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.640
IncomeLossFromContinuingOperationsPerDilutedShare,0.640
IncomeTaxExpenseBenefit,42200000.000
IncreaseDecreaseInAccountsReceivable,-5100000.000
IncreaseDecreaseInDueFromRelatedParties,35200000.000
IncreaseDecreaseInInventories,-31600000.000
IncreaseDecreaseInOperatingLiabilities,41400000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,9400000.000
IncreaseDecreaseInOtherOperatingAssets,25500000.000
InventoryWriteDown,0.000
LicensesRevenue,17200000.000
NetCashProvidedByUsedInFinancingActivities,256300000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,256300000.000
NetCashProvidedByUsedInInvestingActivities,-6300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6300000.000
NetCashProvidedByUsedInOperatingActivities,108200000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,108200000.000
NetIncomeLossAvailableToCommonStockholdersBasic,69300000.000
NonoperatingIncomeExpense,-400000.000
OperatingIncomeLoss,111900000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-2500000.000
OtherComprehensiveIncomeLossNetOfTax,-2500000.000
OtherNonoperatingIncomeExpense,400000.000
PaymentsOfDistributionsToAffiliates,45200000.000
PaymentsToAcquirePropertyPlantAndEquipment,6300000.000
ProceedsFromContributionsFromAffiliates,325000000.000
ResearchAndDevelopmentExpense,36900000.000
Revenues,259100000.000
SalesRevenueGoodsNet,241900000.000
SalesRevenueNet,259100000.000
SellingGeneralAndAdministrativeExpense,47000000.000
ShareBasedCompensation,6000000.000
ValuationAllowancesAndReservesChargedToCostAndExpense,103500000.000
ValuationAllowancesAndReservesDeductions,104100000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,200000.000
WeightedAverageNumberOfDilutedSharesOutstanding,108200000.000
WeightedAverageNumberOfSharesOutstandingBasic,108000000.000
