,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,62450.000,99059.000,48692.000,390530.000,
AccountsPayableCurrent,649802.000,513853.000,196841.000,217478.000,209053.000,54909.000,46967.000,117015.000,156046.000,233982.000,253082.000,161873.000,155180.000,160508.000,170282.000,92384.000,22645.000,10864.000,6973.000,,,,69938.000,64261.000
AccountsPayableOtherCurrent,,,,,,,,4270.000,3976.000,20955.000,102677.000,66131.000,57030.000,59729.000,35365.000,0.000,1286.000,0.000,0.000,,,,,
AccountsPayableOtherCurrentAndNoncurrent,106143.000,76205.000,56743.000,36417.000,0.000,884.000,4270.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,450476.000,320872.000,,,,2404.000,7500.000,0.000,0.000,0.000,89918.000,78275.000,9046.000,91729.000,212786.000,134034.000,,,,157500.000,0.000,12500.000,35630.000,33440.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,939.000,857.000,324.000,503.000,0.000,25.000,,,,,,,,
AccruedBonusesCurrent,,,,,,,,,,,,,,,,,,,,,,,59500.000,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,196406.000,,,,479006.000,,,,0.000,,,,250000.000,
AccruedLiabilitiesCurrent,268211.000,312870.000,424592.000,481475.000,529535.000,4176.000,49044.000,25456.000,60937.000,398343.000,217271.000,317911.000,399668.000,457950.000,532775.000,590118.000,406070.000,0.000,0.000,,,,390530.000,136605.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,11092.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,169958.000,180540.000,46729.000,48175.000,55264.000,40506.000,28649.000,31416.000,34200.000,64061.000,81414.000,104015.000,126890.000,153203.000,181078.000,208088.000,51305.000,42787.000,44332.000,55302.000,69456.000,88970.000,108886.000,128600.000
AdditionalPaidInCapital,11463566.000,11474090.000,11504914.000,11519088.000,11531978.000,11544589.000,11553491.000,11560539.000,11567587.000,12484754.000,11776365.000,11867235.000,11867235.000,11975724.000,11975724.000,11975724.000,11975724.000,11975724.000,12034270.000,2443316.000,2443316.000,2458399.000,3393539.000,4078474.000
AllowanceForDoubtfulAccountsReceivableCurrent,32000.000,32000.000,,,,,,,,,,,,,,,,,,,,,,
Assets,1299713.000,1129064.000,1031110.000,1024241.000,1219511.000,361729.000,226605.000,67485.000,27505.000,1387868.000,784924.000,891077.000,915082.000,1083140.000,1004114.000,956002.000,1115849.000,522887.000,236657.000,925616.000,736320.000,768952.000,684783.000,927703.000
AssetsCurrent,506725.000,354832.000,982714.000,977291.000,1170150.000,317491.000,200867.000,44514.000,7318.000,8755.000,92309.000,220057.000,264953.000,357725.000,305045.000,282443.000,1109925.000,503241.000,184288.000,415135.000,239994.000,267348.000,203095.000,220784.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,241741.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,665521.000,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,,980138.000,972077.000,1156972.000,0.000,0.000,,,,,,,,,,216187.000,0.000,0.000,,,,,
BankOverdrafts,0.000,19733.000,488.000,,0.000,0.000,0.000,,,,3405.000,0.000,0.000,0.000,3466.000,11254.000,,,,,,,,
CapitalLeaseObligations,,,,,,,9725.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,19868.000,19257.000,23133.000,21590.000,19967.000,11548.000,9234.000,6150.000,2965.000,0.000,0.000,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,28668.000,23795.000,8471.000,5411.000,2300.000,0.000,0.000,,,0.000,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,37463.000,,,,37463.000,,,,37463.000,,,,27534.000,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,16948.000,,,,9456.000,,,,3275.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,9725.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,9725.000,,,,,,,,,,,,,,,,,
