,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,1524000.000,,,,1495000.000,,,,1466000.000,,,,1438000.000,,,,1409000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,5902000.000,,,,8921000.000,,,,7293000.000,,,,8626000.000,,,,9197000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,505000.000,,,,1072000.000,,,,1130000.000,,,,1717000.000,,,,1142000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,64986000.000,,,,96003000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,1336000.000,,,,1463000.000,,,,1856000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,17107000.000,,,,16161000.000,,,,30926000.000,,,,,,,,,
DeferredTaxLiabilities,,,3749000.000,,,,9049000.000,,,,126057000.000,,,,13191000.000,,,,17330000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,70634000.000,,,,110164000.000,,,,123068000.000,,,,133248000.000,,,,141100000.000,
DeferredTaxLiabilitiesNoncurrent,8057000.000,8177000.000,8849000.000,8958000.000,9067000.000,9595000.000,17579000.000,18456000.000,19323000.000,20284000.000,15771000.000,16800000.000,17835000.000,18870000.000,13191000.000,14243000.000,15296000.000,16349000.000,17330000.000,18382000.000
DeferredTaxLiabilitiesOther,,,,,,,25000.000,,,,0.000,,,,0.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,3135000.000,,,,3692000.000,,,,2989000.000,,,,1980000.000,,,,3482000.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,3660000.000
DerivativeLiabilitiesNoncurrent,11240000.000,13779000.000,12359000.000,12039000.000,2663000.000,6491000.000,2013000.000,3193000.000,6748000.000,3330000.000,5780000.000,9447000.000,8460000.000,17166000.000,13470000.000,25364000.000,30073000.000,32511000.000,16948000.000,11828000.000
EmployeeRelatedLiabilitiesCurrent,2661000.000,2351000.000,3179000.000,1946000.000,3038000.000,3876000.000,3179000.000,3338000.000,4351000.000,3909000.000,3604000.000,3035000.000,3439000.000,4131000.000,3479000.000,3659000.000,3363000.000,5173000.000,4068000.000,4285000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,5618000.000,,,,4162000.000,,,,3236000.000,,,,4512000.000,,,,,
EscrowDeposit,,,2640000.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,308487000.000,350282000.000,393760000.000,445773000.000,503497000.000,560310000.000,618564000.000,677889000.000,736824000.000,794883000.000,853307000.000,915396000.000,975795000.000,1034597000.000,1094016000.000,1153651000.000,1212468000.000,1269494000.000
FiniteLivedIntangibleAssetsNet,844199000.000,855606000.000,987975000.000,992374000.000,1020664000.000,1338401000.000,1340954000.000,1336123000.000,1349594000.000,1366250000.000,1373630000.000,1399520000.000,1409143000.000,1423573000.000,1423538000.000,1409489000.000,1410669000.000,1405064000.000,1386760000.000,1377938000.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentOfPrincipleInYearThree,,,,,,,,,9166000.000,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFive,,,,,,,,,870800000.000,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFour,,,,,,,,,50667000.000,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,,,,,,,,,9166000.000,,,,,,,,,,,
Goodwill,349227000.000,349227000.000,349227000.000,349227000.000,349227000.000,522260000.000,526513000.000,526513000.000,527502000.000,527502000.000,527502000.000,563011000.000,563468000.000,563549000.000,563549000.000,563549000.000,563549000.000,563549000.000,563549000.000,563549000.000
InterestPayableCurrent,10418000.000,19811000.000,9624000.000,19360000.000,9733000.000,28114000.000,17258000.000,28945000.000,18089000.000,28996000.000,18251000.000,29117000.000,18205000.000,29100000.000,18226000.000,28309000.000,15456000.000,27305000.000,14588000.000,27267000.000
InvestmentsInAndAdvancesToAffiliatesAmountOfEquity,,,,,,,,,,,,,,,0.000,,,,0.000,
Liabilities,1025259000.000,1067536000.000,1185012000.000,1202337000.000,1199535000.000,1748098000.000,1726813000.000,1753850000.000,1745132000.000,1787645000.000,1767081000.000,1838858000.000,1840677000.000,1904685000.000,1869202000.000,1823343000.000,1812977000.000,1857395000.000,1818772000.000,1849349000.000
LiabilitiesAndStockholdersEquity,1295410000.000,1330429000.000,1445431000.000,1464704000.000,1473522000.000,2047211000.000,2018537000.000,2036345000.000,2015967000.000,2053935000.000,2024647000.000,2106715000.000,2093915000.000,2128105000.000,2070267000.000,2080938000.000,2050008000.000,2069620000.000,2033717000.000,2044712000.000
LiabilitiesCurrent,53649000.000,64953000.000,58410000.000,69234000.000,64609000.000,103368000.000,86831000.000,97215000.000,81996000.000,94578000.000,84565000.000,94340000.000,81195000.000,94677000.000,82715000.000,94345000.000,78599000.000,100806000.000,87171000.000,98299000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,183500000.000,147900000.000,154500000.000,184700000.000,227800000.000,185400000.000,181750000.000,,,,,
LongTermDebt,953323000.000,982132000.000,1108383000.000,1115537000.000,1126106000.000,1614926000.000,1606793000.000,1622764000.000,1624741000.000,1658322000.000,1649708000.000,1707499000.000,1718411000.000,1759810000.000,1744647000.000,1678964000.000,1678660000.000,1703587000.000,1698778000.000,1722584000.000
LongTermDebtCurrent,5500000.000,5500000.000,6950000.000,6905000.000,6905000.000,9166000.000,9166000.000,9166000.000,9166000.000,9166000.000,9166000.000,9166000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,11000000.000,11000000.000,11000000.000
LongTermDebtFairValue,,1009120000.000,1130978000.000,1152296000.000,1144140000.000,1642946000.000,1656797000.000,1664568000.000,1672256000.000,1670109000.000,1605255000.000,1698876000.000,1704043000.000,1701190000.000,1603375000.000,1513579000.000,1559409000.000,1703338000.000,1716385000.000,1754595000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,,,1042250000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,6950000.000,,,,9166000.000,,,,9166000.000,,,,5500000.000,,,,11000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,5500000.000,5500000.000,19750000.000,28405000.000,40505000.000,34767000.000,870802000.000,870800000.000,,870800000.000,0.000,0.000,5500000.000,5500000.000,690500000.000,602500000.000,602500000.000,608000000.000,55800000.000,80700000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,5500000.000,5500000.000,6950000.000,6905000.000,6905000.000,9166000.000,28666000.000,46666000.000,,86266000.000,870800000.000,870800000.000,409284000.000,409284000.000,5500000.000,5500000.000,5500000.000,11000000.000,608000000.000,608000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,5500000.000,5500000.000,6950000.000,6905000.000,6905000.000,9166000.000,9166000.000,9166000.000,,9166000.000,79667000.000,139466000.000,92700000.000,135100000.000,409284000.000,409284000.000,409284000.000,11000000.000,11000000.000,11000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,5500000.000,5500000.000,6950000.000,6905000.000,6905000.000,9166000.000,9166000.000,9166000.000,,9166000.000,9166000.000,9166000.000,5500000.000,5500000.000,138750000.000,160700000.000,160000000.000,11000000.000,11000000.000,11000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,2750000.000,1375000.000,,5179000.000,3452000.000,2292000.000,,6875000.000,,2292000.000,,6875000.000,2750000.000,1375000.000,,4125000.000,2750000.000,2750000.000,,8250000.000
LongTermDebtNoncurrent,947823000.000,976632000.000,1101433000.000,1108632000.000,1119201000.000,1605760000.000,1597627000.000,1613598000.000,1615575000.000,1649156000.000,1640542000.000,1698333000.000,1712911000.000,1754310000.000,1739147000.000,1673464000.000,1673160000.000,1692587000.000,1687778000.000,1711584000.000
LongTermDebtOfRegistrantMaturitiesRepaymentsOfPrincipalInRemainderOfFiscalYear,,,,,,,,,4583000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,4655000.000,,,,4683000.000,,,,44561000.000,,,,43611000.000,,,,41550000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1850000.000,,,,2939000.000,,,,2775000.000,,,,3656000.000,,,,3748000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,95000.000,,,,95000.000,,,,2689000.000,,,,2875000.000,,,,2814000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,95000.000,,,,95000.000,,,,2655000.000,,,,2891000.000,,,,2832000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,735000.000,,,,264000.000,,,,2759000.000,,,,2854000.000,,,,2941000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1825000.000,,,,1235000.000,,,,2898000.000,,,,2822000.000,,,,3749000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,55000.000,,,,55000.000,,,,30785000.000,,,,28513000.000,,,,25466000.000,
OtherAccruedLiabilitiesCurrent,22334000.000,32824000.000,23481000.000,33659000.000,23844000.000,50326000.000,33454000.000,45224000.000,29841000.000,41542000.000,31094000.000,43199000.000,30891000.000,41824000.000,32522000.000,47101000.000,31263000.000,44808000.000,31579000.000,43496000.000
OtherAssetsNoncurrent,20738000.000,20432000.000,22156000.000,23199000.000,24844000.000,29672000.000,29611000.000,29053000.000,27332000.000,26751000.000,25487000.000,23805000.000,25431000.000,22838000.000,3725000.000,3588000.000,3508000.000,3573000.000,11908000.000,11332000.000
OtherIntangibleAssetsNet,34893000.000,32373000.000,29853000.000,27333000.000,24813000.000,69580000.000,64635000.000,59690000.000,54745000.000,49800000.000,44855000.000,41181000.000,36185000.000,31189000.000,26654000.000,24197000.000,21739000.000,19282000.000,16824000.000,14367000.000
OtherLiabilitiesNoncurrent,4490000.000,3995000.000,3961000.000,3474000.000,3995000.000,16128000.000,16065000.000,15135000.000,15251000.000,14058000.000,15267000.000,15122000.000,15843000.000,16659000.000,16893000.000,12313000.000,12235000.000,12187000.000,6900000.000,6904000.000
PrepaidExpenseAndOtherAssetsCurrent,9817000.000,11107000.000,13597000.000,12020000.000,11256000.000,13305000.000,6319000.000,6869000.000,5751000.000,6439000.000,7559000.000,9046000.000,8501000.000,10671000.000,9890000.000,11063000.000,8140000.000,9634000.000,9360000.000,8213000.000
PropertyPlantAndEquipmentGross,,,30748000.000,,,,42075000.000,,,,47534000.000,,,,53711000.000,,,,57095000.000,
PropertyPlantAndEquipmentNet,19834000.000,19375000.000,20559000.000,20336000.000,21327000.000,23146000.000,24561000.000,24109000.000,23004000.000,22567000.000,23280000.000,24073000.000,27015000.000,26834000.000,26654000.000,26715000.000,26388000.000,26159000.000,28270000.000,27353000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,2640000.000,2640000.000,2640000.000,2680000.000,40000.000,119000.000,112000.000,91000.000,18000.000,123000.000,53000.000,60000.000,55000.000,0.000,0.000,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-17765000.000,-22860000.000,-26270000.000,-24921000.000,-24329000.000,-33639000.000,-45388000.000,-53239000.000,-60828000.000,-69160000.000,-74169000.000,-82503000.000,-98490000.000,-119904000.000,-146617000.000,-166827000.000,-183336000.000,-206338000.000,-222924000.000,-243937000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,,,,,0.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,,,,0.000,
StockholdersEquity,270151000.000,262893000.000,260419000.000,262367000.000,273987000.000,299113000.000,291724000.000,282495000.000,270835000.000,266290000.000,257566000.000,267857000.000,253238000.000,223420000.000,201065000.000,257595000.000,237031000.000,212225000.000,214945000.000,195363000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,270151000.000,262893000.000,260419000.000,262367000.000,273987000.000,299113000.000,291724000.000,282495000.000,270835000.000,266290000.000,257566000.000,267857000.000,253238000.000,223420000.000,201065000.000,257595000.000,237031000.000,212225000.000,214945000.000,195363000.000
UnrecognizedTaxBenefits,,,,,,,247000.000,,,,191000.000,,,,193000.000,,,,208000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,55000.000,,,,65000.000,,,,69000.000,,,,74000.000,
