,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockValue,,848000.000,848000.000,855000.000,860000.000,860000.000,860000.000,874000.000,878000.000,879000.000,884000.000,890000.000
DeferredCosts,,8400000.000,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,767000.000,718000.000,667000.000
DeferredIncomeTaxLiabilities,,,71159000.000,,,,23416000.000,,,,19164000.000,
DeferredRevenue,,17600000.000,,,,,,,,,,
DeferredTaxAssetsGross,,,26201000.000,,,,160050000.000,,,,159613000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,17866000.000,,,,,
DeferredTaxAssetsNet,,,26201000.000,,,,41282000.000,,,,12882000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,22645000.000,,,,17901000.000,,,,25071000.000,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,,,,2700000.000,,,,,
DeferredTaxAssetsOther,,,,,,,7152000.000,,,,8367000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,7575000.000,,,,17314000.000,
DeferredTaxAssetsTaxDeferredExpense,,,3556000.000,,,,18922000.000,,,,24454000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,6118000.000,,,,2836000.000,
DeferredTaxAssetsValuationAllowance,,,0.000,,,,118768000.000,,,,146731000.000,
DeferredTaxLiabilities,,,44958000.000,,,,,,,,6282000.000,
DeferredTaxLiabilitiesDerivatives,,,5434000.000,,,,3567000.000,,,,1708000.000,
DeferredTaxLiabilitiesNoncurrent,,79482000.000,58497000.000,57631000.000,39034000.000,9585000.000,9373000.000,8833000.000,7908000.000,5188000.000,6282000.000,5141000.000
DeferredTaxLiabilitiesOther,,,838000.000,,,,2421000.000,,,,2395000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,58844000.000,,,,11385000.000,,,,7842000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,6043000.000,,,,6043000.000,,,,6043000.000,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,,,,,1176000.000,
DerivativeFairValueOfDerivativeNet,,,,0.000,0.000,0.000,0.000,,,,,
DueFromRelatedParties,,68000000.000,,,,,,,,,,
DueFromRelatedPartiesCurrent,,62000000.000,,,,,,,,,,
DueToRelatedPartiesCurrent,,67000000.000,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,90000000.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,66753000.000,81416000.000,47983000.000,50868000.000,51438000.000,48246000.000,43293000.000,41591000.000,39570000.000,43683000.000,34055000.000
Goodwill,,,,,,0.000,0.000,,,0.000,0.000,
InterestPayableCurrent,,14634000.000,33658000.000,11627000.000,28837000.000,13579000.000,34085000.000,313000.000,314000.000,400000.000,497000.000,491000.000
LettersOfCreditOutstandingAmount,,,21000000.000,28000000.000,102000000.000,106000000.000,89000000.000,87000000.000,87000000.000,87000000.000,69000000.000,69000000.000
Liabilities,1883000.000,2305395000.000,2759140000.000,2460679000.000,2426683000.000,2962630000.000,2890455000.000,2846660000.000,2808944000.000,2762612000.000,2736488000.000,2699016000.000
LiabilitiesAndStockholdersEquity,1883000.000,2780292000.000,3253389000.000,3006308000.000,3024847000.000,2474627000.000,2383865000.000,2338984000.000,2285038000.000,2168708000.000,1903731000.000,1797494000.000
LiabilitiesCurrent,,435716000.000,722294000.000,340031000.000,349283000.000,348629000.000,283889000.000,872982000.000,857276000.000,204024000.000,190566000.000,166100000.000
LiabilitiesSubjectToCompromise,,,,,,,,1709347000.000,1709347000.000,2343963000.000,2344563000.000,2344563000.000
LiabilityForUncertainTaxPositionsNoncurrent,,39900000.000,,,,,,,,,,
LongTermDebt,,,,1997430000.000,1990921000.000,2610425000.000,2600091000.000,884858000.000,864048000.000,209159000.000,,185024000.000
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,165963000.000,155330000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,29737000.000,29694000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,195700000.000,
LongTermDebtCurrent,,6500000.000,272166000.000,6500000.000,6500000.000,40990000.000,40629000.000,667138000.000,666272000.000,30659000.000,,
LongTermDebtNoncurrent,,1670087000.000,1888439000.000,1990930000.000,1984421000.000,2569435000.000,2559462000.000,217720000.000,197776000.000,178500000.000,,155330000.000
MinimumLeasePaymentsSaleLeasebackTransactions,,,,,,,,,,,231000000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsRemainderOfFiscalYear,,,,,,,,,,,41000000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsThereafter,,,,,,,,,,,0.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,,,,,,,,,,,127000000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,,,,,,,,,,,31000000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,,,,,,,,,,,32000000.000,
MinorityInterest,,,2641000.000,0.000,0.000,0.000,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,21766000.000,,,,16552000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,14734000.000,,,,8479000.000,,,,5724000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,2032000.000,,,,1959000.000,,,,1598000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,2596000.000,,,,2328000.000,,,,2001000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,4494000.000,,,,2859000.000,,,,2304000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,10871000.000,,,,4218000.000,,,,3061000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,3462000.000,,,,1923000.000,,,,1864000.000,
OtherAssetsNoncurrent,1799000.000,103092000.000,129735000.000,127597000.000,138365000.000,145114000.000,119844000.000,94097000.000,46834000.000,42041000.000,25554000.000,23658000.000
OtherLiabilitiesCurrent,,109557000.000,105147000.000,86706000.000,68601000.000,71709000.000,41174000.000,43749000.000,34571000.000,32800000.000,21548000.000,18822000.000
OtherLiabilitiesNoncurrent,,120110000.000,89910000.000,72087000.000,53945000.000,34981000.000,37731000.000,37778000.000,36637000.000,30937000.000,29114000.000,27882000.000
PrepaidExpenseAndOtherAssetsCurrent,,119782000.000,104644000.000,84268000.000,99531000.000,106355000.000,110027000.000,102565000.000,93278000.000,73730000.000,69380000.000,61185000.000
PropertyPlantAndEquipmentGross,,4497399000.000,4842112000.000,4844956000.000,4883872000.000,2641058000.000,2652537000.000,2671565000.000,2682325000.000,2687308000.000,2336504000.000,2334834000.000
PropertyPlantAndEquipmentNet,,2033635000.000,2410360000.000,2359673000.000,2318460000.000,1152066000.000,1111098000.000,1061066000.000,1015864000.000,972557000.000,812772000.000,785806000.000
PurchaseObligation,,,653000000.000,648000000.000,636000000.000,641000000.000,632000000.000,600000000.000,595000000.000,592000000.000,585000000.000,582000000.000
PurchaseObligationDueInNextTwelveMonths,,,454098000.000,,,,,,,,579000000.000,579000000.000
PurchaseObligationDueInSecondYear,,,199161000.000,199000000.000,400000000.000,,,,,,,
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,,,,400000000.000,199000000.000,600000000.000,600000000.000,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,12502000.000,0.000,0.000,3000000.000,3000000.000,3001000.000,3002000.000,26047000.000,8707000.000,11457000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,44010000.000,36249000.000,37880000.000,36049000.000
RestructuringAndRelatedCostExpectedCostRemaining1,,,,,,,,,,,5000000.000,2000000.000
RestructuringReserve,,,,,,,,,,,10000000.000,6000000.000
RetainedEarningsAccumulatedDeficit,,-912033000.000,-895249000.000,-834122000.000,-786791000.000,-1871629000.000,-1894892000.000,-1900102000.000,-1925211000.000,-1988829000.000,-2233248000.000,-2303664000.000
StockholdersEquity,,474897000.000,491608000.000,545629000.000,598164000.000,-488003000.000,-506590000.000,,,,-832757000.000,-901522000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,474897000.000,494249000.000,545629000.000,598164000.000,-488003000.000,-506590000.000,-507676000.000,-523906000.000,-593904000.000,-832757000.000,-901522000.000
TaxesPayableCurrent,,90920000.000,69033000.000,46744000.000,63107000.000,48644000.000,34381000.000,36607000.000,37181000.000,30930000.000,33248000.000,21440000.000
UnrecognizedTaxBenefits,,,29679000.000,,,,10426000.000,,,,10634000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,10517000.000,,,,8079000.000,,,,7872000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,40000000.000,39000000.000,19000000.000,18000000.000,18505000.000,19000000.000,19000000.000,19000000.000,,20000000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,58000000.000,,,,,,,,,,
