,2011-12-31
AdjustmentForAmortization,9599.000
CashAndCashEquivalentsPeriodIncreaseDecrease,487841.000
ComprehensiveIncomeNetOfTax,5150303.000
CostOfRevenue,548446.000
Depreciation,920649.000
EarningsPerShareBasicAndDiluted,0.240
EffectOfExchangeRateOnCashAndCashEquivalents,239798.000
GeneralAndAdministrativeExpense,1598715.000
GrossProfit,11067270.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5548007.000
IncomeTaxExpenseBenefit,1267497.000
IncomeTaxesPaid,813673.000
IncreaseDecreaseInAccountsPayable,428174.000
IncreaseDecreaseInAccountsReceivable,130669.000
IncreaseDecreaseInAccruedLiabilities,-242937.000
IncreaseDecreaseInAccruedTaxesPayable,110817.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,52461.000
IncreaseDecreaseInOtherOperatingAssets,226007.000
InterestPaid,940400.000
NetCashProvidedByUsedInFinancingActivities,158708.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,158708.000
NetCashProvidedByUsedInInvestingActivities,-5501856.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5501856.000
NetCashProvidedByUsedInOperatingActivities,5591191.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5591191.000
NetIncomeLoss,4280510.000
NonoperatingIncomeExpense,-1204295.000
OperatingExpenses,4314968.000
OperatingIncomeLoss,6752302.000
OtherAmortizationOfDeferredCharges,25045.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,869793.000
OtherNonoperatingIncomeExpense,-1204295.000
PaymentsToAcquireNotesReceivable,4873445.000
PaymentsToAcquireProductiveAssets,628411.000
ProceedsFromShortTermDebt,18267232.000
RepaymentsOfShortTermDebt,18108524.000
Revenues,11615716.000
SalesRevenueNet,11615716.000
SellingExpense,2716253.000
