,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableTradeCurrent,50794389.000,56229224.000,59949927.000,56546652.000,62127235.000,60331993.000,58889437.000,67448800.000,70642002.000,71762231.000,65322807.000,90822015.000,102904774.000,103970759.000,85999784.000,99414366.000,133905383.000,129741693.000,103985783.000,116403035.000,133142622.000,145682069.000,135386424.000,147062830.000,178703977.000
AccountsReceivableNetCurrent,79189362.000,84195817.000,89191456.000,89154373.000,99806003.000,100442704.000,96623553.000,106140286.000,112490210.000,114819705.000,109662529.000,135286860.000,156800541.000,163067296.000,145198419.000,151926246.000,225048292.000,226415467.000,196420614.000,208990671.000,228663211.000,245924827.000,231430645.000,232675128.000,267684238.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,,,1643713.000,1832399.000,2403963.000,3183103.000,2809239.000,2966096.000,2822762.000,2196268.000,2796050.000,2554000.000,2315249.000
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,699113.000,,750277.000,,,,772445.000,,,1516425.000,1319540.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,4192221.000,4709984.000,5195545.000,5120590.000,5987804.000,6926880.000,7004033.000,5851417.000,6394835.000,7576570.000,8322117.000,9490928.000,15728063.000,18682144.000,19496000.000,12881085.000,26015254.000,31014136.000,30283062.000,28020457.000,30607684.000,34606918.000,31810671.000,26888776.000,30309114.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,1837749.000,1196009.000,1227715.000,1349658.000,619502.000,583617.000,650213.000
AccruedSalariesCurrent,,,,,1336400.000,1586529.000,2258566.000,1160293.000,1336979.000,1867102.000,4147590.000,4067430.000,8381592.000,11167691.000,11359446.000,5240055.000,15268036.000,17367478.000,17937504.000,14788249.000,17047829.000,15342497.000,15947570.000,12767824.000,15912241.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,25500390.000,,,,33562332.000,,,,43344846.000,,,,54941349.000,,,,68295535.000,,
AdditionalPaidInCapitalCommonStock,92564931.000,92894005.000,93447472.000,94427751.000,96467183.000,97174454.000,102789816.000,104056026.000,105329553.000,106154974.000,106831802.000,107431040.000,108694538.000,110172069.000,112688360.000,114634455.000,309095057.000,314217541.000,319002254.000,322754287.000,322373282.000,326005137.000,328676749.000,330101699.000,332366382.000
AllowanceForDoubtfulAccountsReceivableCurrent,2985490.000,3290776.000,3017742.000,2751841.000,2454347.000,2292271.000,2745419.000,2722436.000,2735506.000,2427744.000,1792012.000,1873798.000,1629419.000,1531790.000,1226297.000,1006448.000,989868.000,861356.000,1627315.000,1403858.000,1536287.000,1507016.000,3018995.000,4369312.000,3665289.000
