,2011-12-31
AllowanceForLoanAndLeaseLossesProvisionForLossNet,35000.000
AmortizationOfDebtDiscountPremium,27865.000
AmortizationOfFinancingCosts,648.000
CashPeriodIncreaseDecrease,0.000
DebtInstrumentConvertibleInterestExpense,183531.000
Depreciation,217537.000
EarningsPerShareBasicAndDiluted,-0.020
GainsLossesOnExtinguishmentOfDebt,171348.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1601141.000
IncreaseDecreaseInAccountsReceivable,-129712.000
IncreaseDecreaseInDeferredRevenue,0.000
IncreaseDecreaseInDerivativeAssetsAndLiabilities,-2296519.000
IncreaseDecreaseInDerivativeLiabilities,-2296519.000
IncreaseDecreaseInOtherOperatingAssets,-32522.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,48199.000
InterestExpense,763775.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,3821765.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3821765.000
NetCashProvidedByUsedInInvestingActivities,-10265.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10265.000
NetCashProvidedByUsedInOperatingActivities,-3811500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3811500.000
NetIncomeLoss,-5850863.000
OperatingExpenses,7951838.000
OperatingIncomeLoss,-7552495.000
OtherNonoperatingIncomeExpense,1701632.000
OtherNonrecurringIncomeExpense,2736.000
PaymentsForCapitalImprovements,10265.000
ProceedsFromConvertibleDebt,490000.000
ProceedsFromIssuanceOfCommonStock,2244027.000
ProceedsFromIssuanceOfWarrants,360827.000
ProceedsFromNotesPayable,821363.000
ProceedsFromOtherShortTermDebt,0.000
ProceedsFromRepaymentsOfBankOverdrafts,-56571.000
ProceedsFromRepaymentsOfDebt,-171624.000
ProceedsFromStockOptionsExercised,135119.000
RepaymentsOfNotesPayable,173000.000
ResearchAndDevelopmentExpense,1088689.000
Revenues,399343.000
SalesRevenueNet,399343.000
SellingGeneralAndAdministrativeExpense,6863149.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,439290.000
StockIssuedDuringPeriodValueNewIssues,2243853.000
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,-118000.000
StockIssuedDuringPeriodValueStockOptionsExercised,134004.000
