,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,14181.000,14929.000,15685.000,,,,
InventoryAdjustments,,,,,138336.000,17487.000,17487.000,17487.000,17487.000,,,,,,,,,,,
InventoryFinishedGoods,,,,56648.000,,,,,,,,,,,,,,,,
InventoryNet,214466.000,219209.000,209578.000,203898.000,82566.000,67000.000,65409.000,69447.000,126952.000,131051.000,127816.000,123647.000,117690.000,95706.000,150741.000,119199.000,103220.000,100918.000,104251.000,124942.000
InventoryRawMaterials,,,,147250.000,82566.000,67000.000,65409.000,69447.000,126952.000,131051.000,127816.000,123647.000,117690.000,,,,,,,
LeaseholdImprovementsGross,,,,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,328977.000,330953.000,328977.000,328977.000,328977.000,328977.000,328977.000
Liabilities,1689229.000,1487876.000,1440361.000,819959.000,946671.000,873931.000,1063614.000,895228.000,750567.000,776096.000,788850.000,808481.000,1107358.000,,,,1701293.000,1880082.000,2172389.000,2654920.000
LiabilitiesAndStockholdersEquity,1010338.000,696895.000,1150519.000,869864.000,598944.000,521217.000,710286.000,1088472.000,1575651.000,1156118.000,743346.000,989674.000,908528.000,2117313.000,1486500.000,981794.000,1238119.000,649005.000,513914.000,650311.000
LiabilitiesCurrent,663104.000,461751.000,414236.000,343834.000,470546.000,397806.000,502528.000,353182.000,227896.000,273142.000,305959.000,808481.000,1107358.000,1088750.000,1038657.000,1151203.000,912792.000,1064477.000,853555.000,1308684.000
LoansAndLeasesReceivableCommercial,14376.000,19700.000,16572.000,,,,,,,,,,,,,,,,,
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,10848.000,9153.000,1745.000,,,,,,,,,,,,,,,,
LongTermNotesPayable,,,,,,,84961.000,65921.000,46546.000,26829.000,6766.000,,,,,,,,,
MachineryAndEquipmentGross,,,,41240.000,203368.000,239031.000,427883.000,437504.000,437504.000,437504.000,437504.000,437504.000,437504.000,476807.000,494581.000,515307.000,515307.000,520658.000,537658.000,543045.000
NotesAndLoansReceivableNetCurrent,,16364.000,14489.000,14707.000,7762.000,5705.000,3590.000,2481.000,,,,,,,,,,,,
NotesPayableCurrent,0.000,0.000,,,,,67039.000,74207.000,75513.000,76842.000,84469.000,65920.000,46546.000,26829.000,6766.000,,,,22497.000,15935.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,388800.000,,,,442750.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,14400.000,134050.000,,,,212900.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,43200.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,37850.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,,,,,,,,57600.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,137400.000,,,,192000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,117350.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,71291.000,,,,,71291.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,17823.000,,,35646.000,17823.000,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,16368000.000,,,,17990000.000,,,,19989000.000,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,712367.000,,,,679700.000,,,,793408.000,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,9633.000,1633.000,1633.000,1633.000,1633.000,1633.000,1633.000,1632.000,2765.000,13550.000,30128.000,35164.000,30408.000,22250.000,21827.000,,164.000
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,,,,,10057.000,32052.000,65452.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,24316.000,,,,
PrepaidExpenseCurrent,12409.000,10927.000,23312.000,23553.000,15933.000,5725.000,9684.000,36357.000,26166.000,7127.000,10918.000,12789.000,11780.000,19747.000,11611.000,,14948.000,,,
PropertyPlantAndEquipmentGross,,,,370217.000,532345.000,568008.000,756860.000,766481.000,766481.000,766481.000,766481.000,766481.000,766481.000,805784.000,825534.000,844284.000,844284.000,849635.000,866635.000,872022.000
PropertyPlantAndEquipmentNet,330134.000,239605.000,210937.000,149929.000,282982.000,280808.000,430334.000,390569.000,344884.000,323530.000,302176.000,280822.000,259468.000,276163.000,271556.000,269339.000,245621.000,228227.000,220642.000,204198.000
ReceivablesNetCurrent,,12081.000,12081.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-15211458.000,-15723901.000,-16192672.000,-17215099.000,-17649399.000,-18058012.000,-18570865.000,-19032428.000,-19480652.000,-19997851.000,-20442128.000,-20938646.000,-21714820.000,-22776465.000,-23437475.000,-24065892.000,-24779587.000,-25549186.000,-26124480.000,-26767121.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,,,,,,,,,,0.080,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,3934420.000,5482534.000,5482534.000,6002570.000,6115070.000,6115070.000,6115070.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,0.160,0.140,0.140,0.130,0.130,0.130,0.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,4296920.000,6365070.000,8365070.000,8365070.000,6365070.000,6365070.000,6365070.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,0.160,0.130,0.110,0.110,0.130,0.130,0.130
SharePrice,,,,,,,,0.059,,,,,,0.076,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,362500.000,882536.000,2882536.000,2362500.000,250000.000,250000.000,250000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,0.080,0.070,0.050,0.050,0.050,0.050,0.050
SharesOutstanding,,0.000,,,,,,,,,,,,,,,,,,
StockholdersEquity,,,,,-347727.000,-352714.000,-353328.000,193244.000,825084.000,380022.000,-45504.000,181193.000,-198830.000,1028563.000,447843.000,-169409.000,-463174.000,-1231077.000,-1658475.000,-2004609.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-678891.000,-790981.000,-289842.000,49905.000,-347727.000,-352714.000,-353328.000,193244.000,825084.000,380022.000,-45504.000,181193.000,-198830.000,,,,-463174.000,-1231077.000,-1658475.000,-2004609.000
