,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,739327.000,1219040.000,1468153.000,1688241.000,1655052.000,1666030.000,1680385.000,1417470.000,1392481.000,1367636.000,1511988.000,1397997.000,1393605.000,340361.000,368116.000,379420.000,360228.000,346436.000,378720.000,338648.000,262934.000,264858.000,264940.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,450000.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,549424.000,230897.000,204015.000,331688.000
AccruedLiabilitiesCurrentAndNoncurrent,658251.000,840739.000,962033.000,1037006.000,1132840.000,1276068.000,1334423.000,1365208.000,1475002.000,1593620.000,1686774.000,1857490.000,1991332.000,2028096.000,1717383.000,1295556.000,1286386.000,1340938.000,1400028.000,,230897.000,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,130450.000,,,,166802.000,,,,216472.000,,,,194590.000,,,,156007.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,-534000.000,-1500000.000,-1437500.000,,-141250.000,-286350.000,-287250.000,,-800.000,7975.000
AdditionalPaidInCapital,6192883.000,6602683.000,6925486.000,7085809.000,7274799.000,7931404.000,8171870.000,8396906.000,8501390.000,8671606.000,8854244.000,8883873.000,8897799.000,9251449.000,9780012.000,9805423.000,9787578.000,9837631.000,9819976.000,9802324.000,10177515.000,10177515.000,10177515.000
Assets,3085526.000,3077851.000,3077211.000,3049811.000,3095913.000,3086001.000,3056687.000,3063614.000,96335.000,98953.000,40892.000,19921.000,2886454.000,4114577.000,3725338.000,3079959.000,1480613.000,1099343.000,,468229.000,359833.000,184494.000,167939.000
AssetsCurrent,78026.000,70351.000,69711.000,42311.000,88413.000,78501.000,49187.000,56114.000,88835.000,91453.000,33392.000,12421.000,2878954.000,4114577.000,3725338.000,3079959.000,1480613.000,,721439.000,403607.000,292565.000,184494.000,167939.000
Cash,4396.000,16802.000,36243.000,28924.000,34074.000,38982.000,24487.000,46234.000,22500.000,43209.000,3239.000,360.000,492.000,273716.000,2123382.000,1431251.000,1061377.000,794845.000,586060.000,343428.000,218847.000,50392.000,40066.000
