,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,,29600.000,31801.000,34220.000,36178.000,38204.000
AssetRetirementObligationLiabilitiesIncurred,-268.000,9.000,9729.000,,665.000,
AssetRetirementObligationLiabilitiesSettled,,-1372.000,-960.000,,-12560.000,
CapitalLeaseObligationsIncurred,,,,,122.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1296.000,-307.000,-1964.000,58064.000,18923.000,-64481.000
CostsAndExpenses,3293312.000,5393746.000,2550434.000,2323214.000,7952497.000,2324802.000
CostsIncurredDevelopmentCosts,,12397.000,23244.000,24474.000,,
DepreciationDepletionAndAmortization,1444567.000,1325762.000,979555.000,844046.000,736043.000,388496.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,223.600,222.670,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,247.810,,,,
GeneralAndAdministrativeExpense,326483.000,225162.000,212675.000,212311.000,121407.000,102410.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-327151.000,-344907.000,128528.000,-309149.000,-302184.000,94540.000
IncreaseDecreaseInDueToAffiliatesCurrent,-252435.000,84593.000,-43370.000,-72699.000,-42481.000,11667.000
IncreaseDecreaseInPrepaidTaxes,5581.000,-5581.000,-3339.000,,1183.000,-4927.000
InterestIncomeOperating,,,,16.000,,
InvestmentIncomeInterest,4478.000,,12.000,,,
LeaseOperatingExpense,1129651.000,1054642.000,1065559.000,987154.000,917826.000,840238.000
NaturalGasProductionRevenue,5094352.000,2866036.000,2884818.000,2884337.000,1248847.000,1098819.000
NetCashProvidedByUsedInFinancingActivities,-5464752.000,-3469318.000,-3130369.000,-3117425.000,-2115597.000,-734089.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5464752.000,-3469318.000,-3130369.000,-3117425.000,-2115597.000,-734089.000
NetCashProvidedByUsedInInvestingActivities,-56650.000,-12397.000,-23244.000,-24474.000,1170273.000,63387.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-56650.000,-12397.000,-23244.000,-24474.000,1170273.000,63387.000
NetCashProvidedByUsedInOperatingActivities,5520106.000,3481408.000,3151649.000,3199963.000,964247.000,606221.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5520106.000,3481408.000,3151649.000,3199963.000,964247.000,606221.000
NetIncomeLoss,3978640.000,-830836.000,2308852.000,2085247.000,-6109952.000,-609475.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,284.190,-59.350,164.920,148.950,,
OilAndCondensateRevenue,2173122.000,1696874.000,1974456.000,1524108.000,593698.000,616508.000
PartnersCapitalAccountDistributions,5464752.000,3469318.000,3130369.000,3117425.000,2115597.000,734089.000
PaymentsOfCapitalDistribution,5464752.000,3469318.000,3130369.000,3117425.000,2115597.000,734089.000
PaymentsToExploreAndDevelopOilAndGasProperties,56650.000,12397.000,23244.000,24474.000,58183.000,1187.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,1228456.000,64574.000
ProductionTaxExpense,364847.000,236779.000,260844.000,245483.000,97585.000,88512.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,27764.000,29600.000,31801.000,34220.000,36178.000,38204.000
Revenues,7271952.000,4562910.000,4859286.000,4408461.000,1842545.000,1715327.000
SalesRevenueNet,7271952.000,4562910.000,4859286.000,4408461.000,1842545.000,1715327.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,2521801.000,,,6043458.000,866942.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,14000.000,14000.000,14000.000,14000.000,,
