,2011-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,884000.000
AmortizationOfIntangibleAssets,1329000.000
CostOfRevenue,241536000.000
DeferredIncomeTaxExpenseBenefit,-30856000.000
DepreciationDepletionAndAmortization,2332000.000
EarningsPerShareBasic,0.860
EarningsPerShareDiluted,0.840
GainLossOnDispositionOfAssets,-4000.000
GeneralAndAdministrativeExpense,8766000.000
GoodwillImpairmentLoss,505000.000
GrossProfit,30932000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6088000.000
IncomeTaxExpenseBenefit,-30613000.000
IncomeTaxesPaid,-8000.000
IncreaseDecreaseInAccountsPayable,6913000.000
IncreaseDecreaseInAccountsReceivable,9201000.000
IncreaseDecreaseInAccruedLiabilities,1087000.000
IncreaseDecreaseInDeferredRevenue,1963000.000
IncreaseDecreaseInIncomeTaxesReceivable,-125000.000
IncreaseDecreaseInInventories,1174000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2035000.000
NetCashProvidedByUsedInContinuingOperations,4529000.000
NetCashProvidedByUsedInFinancingActivities,-501000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-501000.000
NetCashProvidedByUsedInInvestingActivities,-2278000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2278000.000
NetCashProvidedByUsedInOperatingActivities,7308000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7308000.000
NetIncomeLossAvailableToCommonStockholdersBasic,36701000.000
OperatingExpenses,24548000.000
OperatingIncomeLoss,6384000.000
PaymentsForRepurchaseOfCommonStock,582000.000
PaymentsOfFinancingCosts,30000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,505000.000
PaymentsToAcquirePropertyPlantAndEquipment,1773000.000
ProceedsFromIssuanceOfCommonStock,111000.000
ProvisionForDoubtfulAccounts,54000.000
ResearchAndDevelopmentExpense,6385000.000
Revenues,272468000.000
SalesRevenueNet,272468000.000
SellingAndMarketingExpense,7563000.000
ShareBasedCompensation,890000.000
StockIssuedDuringPeriodValueStockOptionsExercised,111000.000
TreasuryStockValueAcquiredCostMethod,627000.000
WeightedAverageNumberOfDilutedSharesOutstanding,43886000.000
WeightedAverageNumberOfSharesOutstandingBasic,42843000.000
