,2011-06-30
AccountsPayableCurrent,12537.000
AccountsReceivableNetCurrent,109929.000
AssetRetirementObligationsNoncurrent,465297.000
Assets,6759012.000
AssetsCurrent,533428.000
AssetsNoncurrent,6225584.000
CashAndCashEquivalentsAtCarryingValue,8315.000
DerivativeAssetsCurrent,375197.000
DerivativeAssetsNoncurrent,447156.000
DerivativeLiabilitiesCurrent,303401.000
DerivativeLiabilitiesNoncurrent,321548.000
DueToAffiliateCurrent,330882.000
GeneralPartnersCapitalAccount,1263156.000
InventoryNet,39987.000
Liabilities,1433665.000
LiabilitiesAndStockholdersEquity,6759012.000
LiabilitiesCurrent,646820.000
LimitedPartnersCapitalAccount,4062191.000
LimitedPartnersCapitalAccountUnitsIssued,1455.260
LimitedPartnersCapitalAccountUnitsOutstanding,1455.260
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,10643605.000
OilAndGasPropertySuccessfulEffortMethodGross,16326233.000
OilAndGasPropertySuccessfulEffortMethodNet,5682628.000
OtherAssetsNoncurrent,95800.000
PartnersCapital,5325347.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5325347.000
