,2011-12-31
AmortizationOfFinancingCosts,138522.000
AmortizationOfIntangibleAssets,327265.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2443138.000
CostOfGoodsAndServicesSold,252161117.000
Depreciation,11215772.000
EarningsPerShareBasic,-0.010
EarningsPerShareDiluted,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,-3526.000
GrossProfit,135105783.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,295480.000
IncomeTaxExpenseBenefit,387683.000
IncomeTaxesPaidNet,194430.000
IncreaseDecreaseInAccountsPayable,17012509.000
IncreaseDecreaseInAccountsReceivable,4776416.000
IncreaseDecreaseInInventories,10207356.000
IncreaseDecreaseInOtherOperatingAssets,929184.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6003332.000
InterestExpense,1684250.000
InterestPaidNet,1537447.000
NetCashProvidedByUsedInFinancingActivities,1537084.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1537084.000
NetCashProvidedByUsedInInvestingActivities,-11693770.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11693770.000
NetCashProvidedByUsedInOperatingActivities,12603350.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12603350.000
NetIncomeLoss,-92203.000
NonoperatingIncomeExpense,76017.000
OperatingExpenses,133202070.000
OperatingIncomeLoss,1903713.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-89002.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-181205.000
PaymentsToAcquirePropertyPlantAndEquipment,11693770.000
PreOpeningCosts,995213.000
ProceedsFromLinesOfCredit,121200353.000
ProceedsFromStockOptionsExercised,21974.000
PropertyPlantAndEquipmentDisposals,-206828.000
ProvisionForDoubtfulAccounts,779930.000
RepaymentsOfLinesOfCredit,119685243.000
Revenues,387266900.000
SalesRevenueNet,387266900.000
SellingGeneralAndAdministrativeExpense,132023943.000
ShareBasedCompensation,1326289.000
StockGrantedDuringPeriodValueSharebasedCompensation,1050568.000
StockIssuedDuringPeriodValueStockOptionsExercised,21976.000
