,2011-07-01,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,679000.000,,,,-5092000.000,,,,,,468000.000,,,,987000.000,,,,589000.000,
InvestmentIncomeNet,60000.000,65000.000,58000.000,55000.000,23000.000,13000.000,8000.000,11000.000,11000.000,19000.000,1000.000,7000.000,5000.000,16000.000,-5000.000,9000.000,6000.000,6000.000,-6000.000,15000.000,-16000.000
NetCashProvidedByUsedInFinancingActivities,,-48000.000,,,,-36000.000,,,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-48000.000,,,,-36000.000,,,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-2241000.000,,,,4593000.000,,,,,,-1379000.000,,,,-653000.000,,,,-5000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2241000.000,,,,4593000.000,,,,,,-1379000.000,,,,-653000.000,,,,-5000.000,
NetCashProvidedByUsedInOperatingActivities,,2852000.000,,,,-1113000.000,,,,,,23000.000,,,,-2637000.000,,,,-1103000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2852000.000,,,,-1113000.000,,,,,,23000.000,,,,-2637000.000,,,,-1103000.000,
NetIncomeLoss,645000.000,1835000.000,-2119000.000,-6778000.000,-4849000.000,-1416000.000,-4015000.000,-1079000.000,-2209000.000,-4603000.000,-2746000.000,-1151000.000,-7861000.000,-4303000.000,742000.000,-2279000.000,-5371000.000,-2830000.000,-2216000.000,-379000.000,-2349000.000
NonoperatingIncomeExpense,26000.000,46000.000,-191000.000,309000.000,-237000.000,-19000.000,206000.000,32000.000,-308000.000,-47000.000,22000.000,,,,,,,,,,
OperatingExpenses,16584000.000,16520000.000,17898000.000,19524000.000,19233000.000,18233000.000,15909000.000,13805000.000,14039000.000,13605000.000,15319000.000,13138000.000,13182000.000,12382000.000,10064000.000,10547000.000,11256000.000,10814000.000,11319000.000,8468000.000,8503000.000
OperatingIncomeLoss,961000.000,2821000.000,-3514000.000,-2125000.000,-4130000.000,-1364000.000,-3835000.000,-988000.000,-1999000.000,-4312000.000,-2692000.000,-1200000.000,-4992000.000,-4040000.000,537000.000,-2270000.000,-5227000.000,-2973000.000,-2031000.000,-504000.000,-2062000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-2000.000,5000.000,-3000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,127000.000,-75000.000,334000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,182000.000,96000.000,-517000.000,173000.000,251000.000,-160000.000,-214000.000,84000.000,-113000.000,-61000.000,-427000.000,129000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,4000.000,,0.000,0.000,0.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-443000.000,,-80000.000,-726000.000,-95000.000,762000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,770000.000,,,,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-6000.000,-8000.000,2000.000,-1000.000,-10000.000,22000.000,-16000.000,9000.000,4000.000,9000.000,-3000.000,4000.000,-12000.000,-5000.000,4000.000,-1000.000,-33000.000,41000.000,-10000.000,-6000.000,-11000.000
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,210000.000,166000.000,-41000.000,-339000.000,76000.000,-85000.000,194000.000,-174000.000,201000.000,-111000.000
PaymentsForRepurchaseOfCommonStock,,,,-1700000.000,,,,,,,,,,,,,,,,,
PaymentsOfDividends,,13000.000,,,,26000.000,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,35000.000,,,,10000.000,,,,,,0.000,,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,5187000.000,,,,0.000,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,401000.000,,,,521000.000,,,,,,1379000.000,,,,655000.000,,,,5000.000,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,4300000.000,,5100000.000,1000000.000,0.000,31000.000,,,,,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,3347000.000,,,,5104000.000,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,,,,10000.000,,,,,,,,,,2000.000,,,,0.000,
ProvisionForDoubtfulAccounts,,7000.000,,,,30000.000,,,,,,34000.000,,,,48000.000,,,,144000.000,
ResearchAndDevelopmentExpense,1872000.000,2121000.000,2070000.000,2165000.000,2398000.000,2101000.000,1930000.000,1998000.000,1812000.000,1839000.000,1950000.000,1776000.000,2111000.000,2575000.000,1684000.000,1314000.000,1322000.000,1354000.000,1138000.000,769000.000,752000.000
RestructuringAndRelatedCostNumberOfPositionsEliminated,,,,,,,40.000,,,,,,,,,,,,,,
RestructuringCharges,,,,,,1373000.000,0.000,-28000.000,-45000.000,,500000.000,0.000,0.000,0.000,50000.000,,,,,,386000.000
Revenues,33458000.000,34975000.000,28942000.000,33041000.000,32089000.000,33290000.000,26933000.000,28958000.000,27629000.000,25004000.000,28759000.000,27228000.000,22152000.000,22703000.000,22801000.000,20131000.000,18688000.000,21073000.000,21695000.000,18552000.000,16071000.000
SalesRevenueNet,33458000.000,34975000.000,28942000.000,33041000.000,32089000.000,33290000.000,26933000.000,28958000.000,27629000.000,25004000.000,28759000.000,27228000.000,22152000.000,22703000.000,22801000.000,20131000.000,18688000.000,21073000.000,21695000.000,18552000.000,16071000.000
SellingAndMarketingExpense,7811000.000,7510000.000,8360000.000,9707000.000,9477000.000,7805000.000,7312000.000,6764000.000,6735000.000,6195000.000,6283000.000,6038000.000,6080000.000,5387000.000,4086000.000,4619000.000,4890000.000,4710000.000,3747000.000,3577000.000,3485000.000
SeveranceCosts,,,,,,262000.000,0.000,,,,,,,,,,,,,,
SeveranceCosts1,,,,,,,,-28000.000,,,,,,,,,,,,,
ShareBasedCompensation,,162000.000,,,,70000.000,,,,,,1000.000,,,,39000.000,,,,41000.000,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,200000.000,,,,,,,,,,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,,335700.000,,,,,,,,,,,,,,,,,
StockRepurchasedDuringPeriodShares,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,13479000.000,13493000.000,13511000.000,13388000.000,-27000000.000,13189000.000,13217000.000,13217000.000,-39609790.000,13223.000,13223000.000,13223000.000,13224000.000,13224000.000,-26447000.000,13224000.000,13224000.000,13224000.000,-26448000.000,13224000.000,13224000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,,,,,,13224000.000,13224000.000
WeightedAverageNumberOfSharesOutstandingBasic,13479000.000,13493000.000,13511000.000,13388000.000,-27000000.000,13189000.000,13217000.000,13217000.000,-39609790.000,13223.000,13223000.000,13223000.000,13224000.000,13224000.000,-26447000.000,13224000.000,13224000.000,13224000.000,-26448000.000,13224000.000,13224000.000
