,2011-06-30
EarningsPerShareBasic,-0.310
EarningsPerShareDiluted,-0.310
EquipmentExpense,134000.000
FeesAndCommissions,90000.000
GainLossOnSaleOfSecuritiesNet,105000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-290000.000
IncomeTaxExpenseBenefit,273000.000
InformationTechnologyAndDataProcessing,129000.000
InterestAndDividendIncomeOperating,2558000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,183000.000
InterestAndFeeIncomeLoansAndLeases,2357000.000
InterestExpense,306000.000
InterestExpenseDemandDepositAccounts,2000.000
InterestExpenseLongTermDebt,23000.000
InterestExpenseMoneyMarketDeposits,57000.000
InterestExpenseSavingsDeposits,7000.000
InterestExpenseTimeDeposits,217000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2092000.000
InterestIncomeExpenseNet,2252000.000
InterestIncomeFederalFundsSold,18000.000
LaborAndRelatedExpense,1204000.000
MarketingExpense,66000.000
NetIncomeLoss,-563000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-623000.000
NoninterestExpense,2673000.000
NoninterestExpenseDirectorsFees,63000.000
NoninterestIncome,291000.000
NoninterestIncomeOther,96000.000
OccupancyNet,153000.000
OtherNoninterestExpense,62000.000
OtherRevenueExpenseFromRealEstateOperations,-18000.000
PreferredStockDividendsAndOtherAdjustments,60000.000
ProfessionalFees,496000.000
ProvisionForLoanLossesExpensed,160000.000
SellingGeneralAndAdministrativeExpense,107000.000
