,2011-12-31
CashAcquiredFromAcquisition,1655.000
CashAndCashEquivalentsPeriodIncreaseDecrease,407.000
ComprehensiveIncomeNetOfTax,-606802.000
CostsAndExpenses,622198.000
EarningsPerShareBasicAndDiluted,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,10120.000
ForeignCurrencyTransactionGainLossBeforeTax,5276.000
GainLossOnDispositionOfAssets,-623.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-616922.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,563321.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,124920.000
InterestExpense,53529.000
LaborAndRelatedExpense,275754.000
NetCashProvidedByUsedInFinancingActivities,166530.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,166530.000
NetCashProvidedByUsedInInvestingActivities,1655.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1655.000
NetCashProvidedByUsedInOperatingActivities,-177898.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-177898.000
NetIncomeLoss,-616922.000
OperatingLeasesRentExpenseNet,2491.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,10120.000
ProceedsFromLoans,166530.000
ProfessionalFees,253572.000
SellingGeneralAndAdministrativeExpense,36852.000
StockIssuedDuringPeriodValueAcquisitions,24124000.000
StockIssuedDuringPeriodValueOther,345000.000
