,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
FloorBrokerageExchangeAndClearanceFees,15562349.000,31426884.000,23140108.000,3252897.000,84444.000,682545.000
GainLossOnSaleOfCommodityContracts,16067236.000,-3749345.000,-504550.000,,-1510518.000,-25004534.000
GeneralAndAdministrativeExpense,6456057.000,7133994.000,6392616.000,6070857.000,,
IncentiveFeeExpense,,,5166773.000,38135456.000,8799365.000,
IncreaseDecreaseInTradingSecurities,,1000000.000,1000000.000,1000000.000,,
InterestAndDividendIncomeOperating,349941.000,524680.000,289693.000,117686.000,207603.000,2461219.000
InterestIncomeOperating,54009.000,829.000,234.000,,21474.000,447040.000
InvestmentIncomeInterest,295932.000,523851.000,289459.000,117686.000,186129.000,2014179.000
ManagementFeeExpense,,,20385639.000,14988854.000,10966339.000,10669966.000
NetIncomeLoss,14565103.000,-68154230.000,-7707252.000,157183884.000,-25955315.000,-6003529.000
NetInvestmentIncome,-52517970.000,-64162805.000,-55612914.000,-77593410.000,-55966295.000,-41135128.000
OperatingExpenses,52867911.000,64687485.000,55902607.000,77711096.000,56173898.000,43596347.000
OtherExpenses,156918.000,151889.000,175856.000,221479.000,,
PartnersCapitalAccountContributions,,,,,,88000830.000
ProfessionalFees,700539.000,445722.000,641615.000,587186.000,1550751.000,2271832.000
RealizedInvestmentGainsLosses,-1303941.000,67360062.000,-13464399.000,237114654.000,77564141.000,46956695.000
SellingExpense,,,,14454367.000,,13923750.000
TradingActivityGainsAndLossesNet,67083073.000,-3991425.000,47905662.000,,,
TradingGainsLosses,,,,234777294.000,30010980.000,35131599.000
UnrealizedGainLossOnCommodityContracts,-14470568.000,3749345.000,504550.000,,605927.000,2202920.000
UnrealizedGainLossOnInvestments,66790346.000,-71351487.000,61370061.000,-2337360.000,-46648570.000,10976518.000
