,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,0.000,,,,137094.000,120511.000,12077.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,0.000,,,,-137094.000,277637.000,-12077.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,0.000,,,,,,
EarningsPerShareBasic,,,,,,,0.002,,,,-0.036,-0.022,,,,
EarningsPerShareBasicAndDiluted,-0.011,-0.003,-0.003,-0.002,,0.003,,,,-0.030,,,,,,
EarningsPerShareDiluted,,,,,,,0.001,,,,-0.036,-0.022,,-0.020,-0.040,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.000,,,,,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.340,,,,,,,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,-0.376,,,,,,,,-0.376,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,0.000,,,,,,,,0.000,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,0.036,,,,,,,,0.036,,
ExtinguishmentOfDebtAmount,,,,,,1549764.000,,,,,,,,,,
GainLossOnSaleOfNotesReceivable,,,,,,-156710.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,356765.000,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,6153177.000,,,,,,,,,,
GrossProfit,755012.000,541268.000,220036.000,212362.000,-121655.000,137603.000,213644.000,445614.000,140182.000,347732.000,54468.000,70237.000,72296.000,72474.000,77910.000,48891.000
IncomeLossAttributableToParent,-3781401.000,-1617174.000,-2379508.000,-1956435.000,-3058704.000,6091567.000,5345332.000,-256690.000,-1273440.000,-587277.000,-811251.000,,,,,
IncomeLossFromContinuingOperations,,-1617174.000,,,,6091567.000,,,,-587277.000,,-853558.000,,-873761.000,-2480039.000,-934408.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-3781401.000,-1617174.000,-2379508.000,-1956435.000,-3058704.000,6091567.000,5345332.000,-256690.000,-1273440.000,-587277.000,-811251.000,-853558.000,-1420070.000,-873761.000,-2480039.000,-934408.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.011,-0.003,-0.003,-0.002,-0.002,0.002,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,0.002,,,,-0.036,-0.022,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,0.001,,,-0.030,-0.036,-0.022,-0.011,-0.020,-0.040,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,22837.000,,,,-1309424.000,,,,,,,,-137094.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.000,,,,0.001,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,0.000,0.000,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,0.000,0.000,,0.000,0.000,0.000,-0.002,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,0.000,,,,0.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,695248.000,,,,-343718.000,,,,-551502.000,,,,149783.000,,
IncreaseDecreaseInAccountsReceivable,,4705.000,,,,-112005.000,,,,-122885.000,,,,-256545.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,-370980.000,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,-128928.000,,,,376486.000,,,,624074.000,,,,-1005.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,114131.000,,,,-485.000,,,,-2459.000,,,,-52869.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,9451098593.000,,,,,,,,,
InterestExpense,259003.000,264929.000,374879.000,89084.000,215669.000,457719.000,26868.000,28743.000,216409.000,65192.000,90533.000,109926.000,47473.000,105120.000,207933.000,158328.000
InterestPaid,,15806.000,,,,2222.000,,,,1326.000,,,,38250.000,,
LeaseAndRentalExpense,,,,,,,,,,,,,,112600.000,,
NetCashProvidedByUsedInFinancingActivities,,194367.000,,,,-8032856.000,,,,1496694.000,,,,458824.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,194367.000,,,,-8032856.000,,,,1496694.000,,,,411146.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,9801411.000,,,,,,,,-21203.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,9801411.000,,,,,,,,-21203.000,,
NetCashProvidedByUsedInOperatingActivities,,-338720.000,,,,-1795339.000,,,,-1514386.000,,,,-422557.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-338720.000,,,,-485915.000,,,,-1514386.000,,,,-520864.000,,
NetIncomeLoss,-3781401.000,-1640011.000,-2402345.000,-1979272.000,-3081540.000,7400991.000,5345332.000,-256690.000,-1273440.000,-587277.000,-811251.000,-853558.000,-1508723.000,-1010855.000,-2202402.000,-946485.000
NumberOfOperatingSegments,,,,,,,,,,2.000,,,,2.000,,
OperatingExpenses,4536413.000,2158600.000,3124544.000,2168903.000,1180297.000,1512604.000,719314.000,702304.000,1297622.000,940009.000,865719.000,879545.000,1487916.000,946235.000,2560717.000,983299.000
OperatingIncomeLoss,-3781401.000,-1617332.000,-2904508.000,-1956541.000,-1301952.000,-1375001.000,-505670.000,-256690.000,-1157440.000,-592277.000,-811251.000,-809308.000,-1415620.000,-873761.000,-2482807.000,-934408.000
OperatingLeasesRentExpenseNet,,,,,,70000.000,,,,80088.000,,,,,,
OtherAdjustmentsToIncomeDiscontinuedOperations,,,,,,,,,,,,,,,398148.000,
OtherIncome,0.000,0.000,525000.000,106.000,-1756594.000,7466568.000,5851002.000,,,5000.000,,-44250.000,,,2768.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,34235.000,,
ProceedsFromCollectionOfNotesReceivable,,,,,,3831.000,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,65000.000,,,,746318.000,,,,1646688.000,,,,442035.000,,
ProceedsFromRelatedPartyDebt,,165504.000,,,,,,,,0.000,,,,,,
ProceedsFromSaleOfNotesReceivable,,,,,,250000.000,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,9547580.000,,,,,,,,13032.000,,
RelatedPartyTransactionRate,,,,,,0.050,,,,0.050,,,,0.050,,
RepaymentsOfLongTermDebt,,36137.000,,,,8428073.000,,,,11177.000,,,,26686.000,,
RepaymentsOfRelatedPartyDebt,,,,,,351101.000,,,,138817.000,,,,4203.000,,
Revenues,1612434.000,1282893.000,638849.000,616871.000,603449.000,1036272.000,1940515.000,2248509.000,1212477.000,2290096.000,947820.000,974805.000,-1050178.000,474906.000,486286.000,291776.000
SalesRevenueNet,1612434.000,1282893.000,113849.000,616765.000,2360043.000,-6430296.000,-3910487.000,2248509.000,1212477.000,2285096.000,947820.000,1019055.000,-1050178.000,474906.000,483518.000,291776.000
SellingGeneralAndAdministrativeExpense,1152264.000,929393.000,999502.000,852256.000,832828.000,671421.000,510009.000,512631.000,656204.000,751694.000,709197.000,758045.000,1189208.000,836826.000,879926.000,628707.000
ShareBasedCompensation,2434269.000,37610.000,1490074.000,738255.000,0.000,157682.000,115500.000,,,22500.000,,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,1836269.000,,,,,157682.000,,,,,,,,,,
StockGrantedDuringPeriodValueSharebasedCompensation,598000.000,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueConversionOfUnits,1993953.000,,,,,16875.000,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,8200.000,,,22500.000,,,,,,
StockIssuedDuringPeriodValueOther,,,,,,205000.000,6000.000,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,299924000.000,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,341076832.000,467867250.000,,966737758.000,,2848455986.000,8293644729.000,3705263290.000,-14804253408.000,,22640846.000,38420517.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,836878560.000,,,,,,,21827403.000,,,,60248273.000,63260185.000,67708903.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,3568095432.000,3705263290.000,,,22640846.000,38420517.000,,,,
