,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-43.000,
EarningsPerShareBasicAndDiluted,0.000,-0.000
GeneralAndAdministrativeExpense,43.000,11482.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-40303.000,-33726.000
IncreaseDecreaseInDerivativeLiabilities,-466.000,19418.000
IncreaseDecreaseInInterestPayableNet,40726.000,
InterestExpense,-40726.000,-41662.000
NetCashProvidedByUsedInOperatingActivities,-43.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-43.000,
NetIncomeLoss,-40303.000,-33726.000
NonoperatingIncomeExpense,40260.000,22244.000
OperatingExpenses,43.000,11482.000
OperatingIncomeLoss,-43.000,-11482.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16761597.000,16761597.000
