,2011-09-30,2012-09-30
AmortizationOfDebtDiscountPremium,0.000,
ComprehensiveIncomeNetOfTax,602853.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,602853.000,-115667.000
CostOfGoodsSold,,938998.000
CostOfServices,2048672.000,
DeconsolidationGainOrLossAmount,555403.000,
EarningsPerShareBasicAndDiluted,0.000,0.000
GainLossOnDerivativeInstrumentsNetPretax,0.000,
GainOrLossOnSaleOfStockInSubsidiary,,0.000
GrossProfit,-27234.000,-30703.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,371927.000,-115513.000
IncomeTaxExpenseBenefit,-8116.000,0.000
InterestExpense,-10922.000,-123131.000
InvestmentIncomeInterest,0.000,31565.000
MaintenanceRevenue,2021438.000,
NetIncomeLoss,380043.000,-115513.000
NonoperatingIncomeExpense,566325.000,
OperatingExpenses,167164.000,
OperatingIncomeLoss,-194398.000,-307016.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,222810.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-154.000
OtherNonoperatingIncome,0.000,36807.000
RelatedPartyTransactionPurchasesFromRelatedParty,,711251.000
RevenueFromRelatedParties,,908295.000
SellingGeneralAndAdministrativeExpense,167164.000,276313.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,100000000.000
