,2011-06-30,2011-09-30
AllocatedShareBasedCompensationExpense,2625008.000,
ComprehensiveIncomeNetOfTax,-1091945.000,-2022133.000
CostOfGoodsSold,776985.000,1102311.000
EarningsPerShareBasicAndDiluted,-0.030,-0.040
GrossProfit,2818427.000,1612073.000
NetIncomeLoss,-1421724.000,-2079582.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,329779.000,57449.000
ProvisionForDoubtfulAccounts,1404985.000,3261279.000
Revenues,3595412.000,2714384.000
SalesRevenueNet,3595412.000,2714384.000
SellingGeneralAndAdministrativeExpense,210158.000,430376.000
