,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1607645.000,1755381.000,3638991.000,5057025.000,2830055.000,2535932.000,2511597.000,3008555.000,3098007.000,3131029.000,2754706.000,2537323.000,1952540.000,2265723.000,2538850.000,1342741.000,1299673.000,1964371.000,3270111.000,932441.000,816070.000,804551.000,434467.000
AccountsReceivableNetCurrent,,,,,,634643.000,,252460.000,68498.000,14629.000,268484.000,204715.000,14193.000,322406.000,41102.000,58953.000,,24642.000,155448.000,,22965.000,0.000,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,115907.000,0.000,0.000,41436.000,56895.000,85343.000
AccruedIncomeTaxesCurrent,,,,3966340.000,3985664.000,4007024.000,,,,4094349.000,,,,3167756.000,,,,0.000,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,1639526.000,1089571.000,1254005.000,1447950.000,1135934.000,913494.000
AccruedLiabilitiesCurrent,3938337.000,4151410.000,4388283.000,4649557.000,7129975.000,7360559.000,7140349.000,7195764.000,6447548.000,7043335.000,6416916.000,6837267.000,4602304.000,4408568.000,1313304.000,1479622.000,1654366.000,1639526.000,1089571.000,1254005.000,1447950.000,,913494.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,120332.000,155873.000,149035.000,47119.000,7940.000,0.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,174640.000,188859.000,137607.000,106808.000,60735.000,61202.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1519777.000,2129984.000,2960950.000,,,,6241975.000,,,,11772434.000,,,,17537950.000,,,,17783228.000,
AdditionalPaidInCapital,140898376.000,143439370.000,160501114.000,162071882.000,164334382.000,175985559.000,185770981.000,185806599.000,195091897.000,199167304.000,199543780.000,210650712.000,211378485.000,210795244.000,210853900.000,210789901.000,211805727.000,217716500.000,222851889.000,225314388.000,225455601.000,226321375.000,226903621.000
AssetRetirementObligation,,,,711965.000,3010409.000,2803318.000,2596229.000,2389138.000,2182047.000,2491956.000,2240551.000,1989146.000,1737742.000,1619101.000,1999313.000,1701915.000,1404517.000,1107120.000,899621.000,692123.000,484625.000,617126.000,533531.000
AssetRetirementObligationLegallyRestrictedAssetsFairValue,307896.000,825481.000,768753.000,711965.000,3010409.000,2803318.000,2596229.000,2389138.000,2182047.000,2491956.000,2240551.000,1989146.000,1737742.000,1619101.000,1999313.000,1701915.000,1404517.000,1107120.000,899621.000,692123.000,484625.000,617126.000,533531.000
Assets,26570360.000,26974152.000,40975169.000,35400408.000,42152709.000,47864545.000,47764788.000,38459460.000,46495407.000,43999996.000,45590372.000,52713293.000,49553447.000,46455872.000,48243458.000,48862100.000,45073094.000,43212891.000,42635249.000,37834668.000,36241637.000,33843031.000,32949233.000
AssetsCurrent,16514184.000,11008776.000,17886427.000,6339225.000,8053851.000,14359938.000,17836754.000,8447543.000,11175798.000,5960263.000,7492927.000,15482668.000,11947101.000,8635858.000,8225425.000,10824181.000,5101853.000,5649027.000,7523372.000,10263447.000,9999971.000,7964371.000,6556744.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,124920.000,
