,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,1462413.000,1454056.000,1263038.000,747326.000,358619.000,333163.000
FloorBrokerageExchangeAndClearanceFees,1941056.000,1916974.000,1650361.000,949065.000,437363.000,409189.000
ForeignCurrencyTransactionGainLossBeforeTax,-20651.000,52966.000,268447.000,11167.000,-13358.000,-3318.000
ForeignCurrencyTransactionGainLossRealized,,,426278.000,10879.000,-13351.000,-2455.000
ForeignCurrencyTransactionGainLossUnrealized,,,-157831.000,288.000,-7.000,-863.000
GainLossOnSaleOfCommodityContracts,8596171.000,10393409.000,-4840473.000,-6647539.000,5681349.000,5870954.000
GainLossOnSaleOfInvestments,6719346.000,8582879.000,-6031771.000,-7574682.000,5237235.000,5475368.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000,0.000,0.000,0.000,0.000
InterestExpense,,11679.000,30950.000,826.000,21042.000,40328.000
InvestmentIncomeInterest,265206.000,146654.000,122398.000,56273.000,27968.000,46173.000
NetIncomeLoss,484396.000,1369922.000,-7433046.000,-10487130.000,4047993.000,3425763.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,117945.000,62991.000,25406.000,1567.000,11881.000,16265.000
NoninterestExpenseOfferingCost,12800.000,12800.000,9153.000,,,
OperatingExpenses,4497909.000,7804749.000,,,,
OperatingIncomeLoss,-4232703.000,-7658095.000,-3096504.000,-1976403.000,-1256337.000,-2170984.000
OtherExpenses,,139775.000,176779.000,143194.000,79784.000,55763.000
PartnersCapitalAccountContributions,35359185.000,36128183.000,14475028.000,1934452.000,628076.000,4082682.000
PartnersCapitalAccountExchangesAndConversions,0.000,,,,,
PartnersCapitalAccountRedemptions,34214579.000,28319925.000,55778084.000,33954708.000,21353511.000,1734266.000
ProfessionalFees,674246.000,452460.000,419452.000,320627.000,242617.000,212158.000
TradingActivityGainsAndLossesNet,4717099.000,9028017.000,-4336542.000,,,
TradingGainsLosses,,,,-8510727.000,5304330.000,5596747.000
TradingSecuritiesRealizedGainLoss,84882.000,53478.000,32785.000,11043.000,6600.000,16058.000
TradingSecuritiesUnrealizedHoldingGainLoss,33063.000,9513.000,-7379.000,-9476.000,5281.000,207.000
UnrealizedGainLossOnCommodityContracts,-2035310.000,435625.000,1860439.000,-926857.000,61821.000,122035.000
UnrealizedGainLossOnInvestments,-2002247.000,445138.000,1695229.000,-936045.000,67095.000,121379.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,0.000,0.000,0.000,0.000,0.000
