,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-2930.000
EarningsPerShareBasicAndDiluted,-0.040
ForeignCurrencyTransactionGainLossRealized,-17017.000
ForeignCurrencyTransactionGainLossUnrealized,17017.000
GeneralAndAdministrativeExpense,407648.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-49057.000
IncreaseDecreaseInAccruedInterestReceivableNet,3895.000
IncreaseDecreaseInDueToRelatedParties,1587.000
NetCashProvidedByUsedInFinancingActivities,10031.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10031.000
NetCashProvidedByUsedInOperatingActivities,-12961.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12961.000
NetIncomeLoss,-407648.000
NoninterestExpenseDirectorsFees,24000.000
NoninterestExpenseDistributionAndServicingFees,2046.000
NoninterestExpenseTransferAgentAndCustodianFees,2590.000
OtherGeneralAndAdministrativeExpense,46580.000
PaymentsForFees,-19425.000
ProceedsFromNotesPayable,7978.000
ProfessionalFees,4390.000
RepaymentsOfBankDebt,-466.000
ResearchAndDevelopmentExpense,250000.000
TravelAndEntertainmentExpense,4422.000
WeightedAverageNumberOfSharesOutstandingBasic,9830587.000
