,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
DeferredTaxAssetsNet,,130993000.000,,,,105558000.000,,,,100583000.000,,,,4991000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,80936000.000,,,,65111000.000,,,,72465000.000,,,,83670000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,78582000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,9777000.000,
DeferredTaxAssetsOther,,1067000.000,,,,90000.000,,,,457000.000,,,,489000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,888000.000,,,,812000.000,,,,812000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,2048000.000,,,,3503000.000,,,,2163000.000,,,,2361000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,5876000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,1589000.000,,,,3933000.000,,,,6088000.000,,,,7349000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,3172000.000,,,,2551000.000,,,,4817000.000,
DeferredTaxAssetsValuationAllowance,,1843000.000,,,,1074000.000,,,,1024000.000,,,,122860000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,2454000.000,,,,,,,,,,,,,
DeferredTaxLiabilities,,11095000.000,,,,9369000.000,,,,7139000.000,,,,4991000.000,
DeferredTaxLiabilitiesOther,,,,,,493000.000,,,,482000.000,,,,384000.000,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,74000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,92000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,39000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesNoncurrent,2412000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,101000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,2000.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,13810000.000,5425000.000,2534000.000,5304000.000,5901000.000,7380000.000,1365000.000,2158000.000,1972000.000,5755000.000,2358000.000,4543000.000,2738000.000,3427000.000,2671000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,5710000.000,,,,11504000.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,4911000.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,4475000.000,4624000.000,4774000.000,4924000.000,5073000.000,5223000.000,5372000.000,5522000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,1871000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,1871000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,1871000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1871000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1871000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000,598000.000
Goodwill,65876000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,63746000.000,41435000.000,41435000.000
GoodwillGross,139420000.000,110688000.000,110688000.000,110688000.000,110688000.000,110688000.000,110688000.000,110688000.000,110688000.000,,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,73544000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,46942000.000,69253000.000,69253000.000
IntangibleAssetsGrossExcludingGoodwill,152143000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000,113820000.000
IntangibleAssetsNetExcludingGoodwill,143950000.000,110243000.000,110093000.000,109944000.000,109794000.000,109644000.000,109494000.000,109345000.000,109196000.000,109046000.000,108896000.000,108747000.000,108597000.000,77698000.000,77548000.000
InventoryFinishedGoods,90022000.000,32946000.000,31850000.000,58632000.000,52596000.000,37395000.000,41212000.000,45566000.000,,,,38373000.000,37264000.000,40771000.000,34448000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,,,43895000.000,36576000.000,31716000.000,,,,
InventoryNet,92545000.000,33956000.000,31850000.000,58632000.000,52725000.000,37419000.000,41212000.000,45566000.000,43895000.000,36576000.000,23367000.000,34681000.000,34420000.000,38529000.000,32213000.000
InventoryRawMaterials,2041000.000,912000.000,,,129000.000,24000.000,,,,,,,,,
InventorySuppliesNetOfReserves,,3929000.000,,,,,,,,,,,,,
InventoryValuationReserves,,,,,,6471000.000,8958000.000,25064000.000,16102000.000,13261000.000,8349000.000,3692000.000,2844000.000,2242000.000,2235000.000
InventoryWorkInProcess,482000.000,98000.000,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,470251000.000,414342000.000,388591000.000,414361000.000,404241000.000,382198000.000,369141000.000,383834000.000,375505000.000,363568000.000,380253000.000,402325000.000,396343000.000,239480000.000,234282000.000
LiabilitiesCurrent,386824000.000,38333000.000,27763000.000,51764000.000,41855000.000,64490000.000,54612000.000,48437000.000,61595000.000,71648000.000,37212000.000,50383000.000,39754000.000,50441000.000,38426000.000
LiabilitiesFairValueDisclosureRecurring,4911000.000,,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,0.000,0.000,0.000,0.000,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,1161000.000,,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,2412000.000,,,,,,,,,,,,,,
LongTermDebt,391067000.000,,,,,,,,,,,,,,
LongTermDebtCurrent,166929000.000,,,,,,,,,,,,,,
LongTermDebtFairValue,410817000.000,,,,,,,,,,,,,,
LongTermDebtNoncurrent,224138000.000,170000000.000,150000000.000,139600000.000,122500000.000,88000000.000,79760000.000,81877000.000,75219000.000,57615000.000,42613000.000,52798000.000,50736000.000,48298000.000,64395000.000
MachineryAndEquipmentGross,,2439000.000,,,,5384000.000,,,,8236000.000,,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,,,,,,,,,,,,,,,84000.000
NonfinancialLiabilitiesFairValueDisclosure,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,94842000.000,,,,150067000.000,,,,169367000.000,,,,150791000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,10124000.000,,,,15593000.000,,,,20083000.000,,,,21096000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,10325000.000,,,,17514000.000,,,,19584000.000,,,,17355000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,11108000.000,,,,17655000.000,,,,20653000.000,,,,19792000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,11307000.000,,,,17912000.000,,,,20712000.000,,,,20877000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,11258000.000,,,,17877000.000,,,,20891000.000,,,,20918000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,40720000.000,,,,63516000.000,,,,67444000.000,,,,50753000.000,
OperatingLossCarryforwards,,112258000.000,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,19037000.000,9061000.000,8957000.000,8107000.000,7812000.000,27992000.000,28413000.000,8216000.000,29469000.000,37174000.000,13898000.000,12543000.000,13226000.000,9992000.000,10739000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,4131000.000,4131000.000,4131000.000,3157000.000,22869000.000,,,,,,,,,
OtherAssets,7381000.000,,,,,,,,,,,,,,
OtherAssetsNoncurrent,,,,,,,,,,,,,,2791000.000,2518000.000
OtherLiabilitiesNoncurrent,,169015000.000,169015000.000,169392000.000,168924000.000,146063000.000,146146000.000,168964000.000,148003000.000,140838000.000,140854000.000,140854000.000,140843000.000,137830000.000,137830000.000
OtherReceivables,82000.000,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssets,11162000.000,8093000.000,11787000.000,8369000.000,7292000.000,9812000.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,4476000.000,,,,4015000.000,9854000.000,11112000.000,10252000.000,8027000.000,10863000.000,10953000.000,8736000.000,4768000.000,2868000.000
PropertyPlantAndEquipmentGross,,19624000.000,,,,37739000.000,,,,53168000.000,,,,64579000.000,
PropertyPlantAndEquipmentNet,24258000.000,13615000.000,14053000.000,19914000.000,25418000.000,28349000.000,32697000.000,35188000.000,36302000.000,37769000.000,39836000.000,43865000.000,46097000.000,42945000.000,42017000.000
RetainedEarningsAccumulatedDeficit,-975882000.000,-975300000.000,-973916000.000,-963415000.000,-950104000.000,-939577000.000,-937123000.000,-942149000.000,-936256000.000,-934478000.000,-936402000.000,-938369000.000,-934989000.000,-1097137000.000,-1106511000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,686728.000,318464.000,318464.000,585817.000,609405.000,653861.000,675810.000,965605.000,826352.000,827553.000,448915.000,450091.000,206082.000,605937.000,686634.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.040,5.890,5.890,5.880,5.960,6.350,6.350,6.760,5.880,5.890,5.840,5.820,4.290,4.240,4.270
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,34578000.000,,,,33367000.000,22494000.000,5882000.000,828000.000,2402000.000,4083000.000,1459000.000,2064000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2412725.000,2289530.000,2283407.000,2307578.000,2307704.000,2726169.000,2615698.000,2164848.000,2078543.000,2879735.000,2295803.000,2635034.000,2244795.000,2258787.000,2090866.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,4.980,8.260,8.230,8.880,8.890,13.180,13.040,12.030,5.120,4.610,4.430,4.680,4.520,4.530,4.530
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,1.900,8.260,8.230,8.880,8.890,13.180,13.040,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,33367000.000,22494000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,739150.000,2289530.000,2277410.000,2307578.000,2307704.000,2726169.000,2615698.000,1541391.000,1913049.000,1806901.000,1719813.000,2098742.000,1968008.000,1414972.000,1404232.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,11181000.000,8272000.000,3615000.000,0.000,0.000,189000.000,0.000,237000.000,0.000,0.000
ShortTermBorrowings,122291000.000,,,,,,,,,,,,,,
StockholdersEquity,-181204000.000,33551000.000,35331000.000,46262000.000,60655000.000,71969000.000,75416000.000,70373000.000,76171000.000,78502000.000,143357000.000,141623000.000,148215000.000,-13981000.000,-23039000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,,,,,,1837000.000,1123000.000,633000.000,356000.000,118000.000,
UnrecognizedTaxBenefits,,3693000.000,,,,4487000.000,,,,2127000.000,,,,2339000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,0.000,,,,0.000,,,,0.000,,,,0.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,2155000.000,,,,2195000.000,,,,2161000.000,,,,0.000,
