,2011-06-26,2011-09-25,2012-03-25,2012-09-23
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,75000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,26000.000,
AmortizationOfDebtDiscountPremium,,,9000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-38000.000,
CostOfRevenue,1157000.000,1339000.000,1277000.000,843000.000
DepreciationAndAmortization,,,8000.000,
EarningsPerShareBasicAndDiluted,0.020,-0.010,-0.010,-0.010
GrossProfit,146000.000,130000.000,153000.000,158000.000
IncomeLossFromContinuingOperations,-345000.000,-318000.000,-336000.000,-407000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-345000.000,-318000.000,-336000.000,-404000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.010,-0.010,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,1084000.000,3000.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.030,0.000,0.000,0.000
IncomeTaxExpenseBenefit,0.000,,,3000.000
IncreaseDecreaseInAccountsPayable,,,232000.000,
IncreaseDecreaseInAccruedLiabilities,,,-215000.000,
IncreaseDecreaseInReceivables,,,-115000.000,
InterestPaid,,,3000.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,50000.000,
NetCashProvidedByUsedInFinancingActivities,,,73000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,73000.000,
NetCashProvidedByUsedInOperatingActivities,,,-111000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-111000.000,
NetIncomeLoss,739000.000,-315000.000,-336000.000,-407000.000
NonoperatingIncomeExpense,-23000.000,-15000.000,-51000.000,-74000.000
OperatingExpenses,468000.000,433000.000,438000.000,488000.000
OperatingIncomeLoss,-322000.000,-303000.000,-285000.000,-330000.000
ProceedsFromIssuanceOfDebt,,,150000.000,
RepaymentsOfOtherDebt,,,77000.000,
Revenues,1303000.000,1469000.000,1430000.000,1001000.000
SalesRevenueNet,1303000.000,1469000.000,1430000.000,1001000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,50000.000,
StockOptionPlanExpense,,,26000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,47306045.000
