,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,80787.000,102402.000,124138.000,51547.000,82252.000,106469.000,126109.000,72524.000,67624.000,66098.000,29643.000,30923.000,32555.000,34523.000,35670.000,36317.000,36738.000,35268.000,32268.000,33559.000,40468.000,35923.000,35933.000
AccountsPayableOtherCurrent,,,,,,,,,,,,36074.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,35770.000,,35770.000,35654.000,35654.000,35654.000,35654.000,35486.000,35486.000,35486.000,35486.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,35770.000,,,,,,,,,
AccountsReceivableNet,,300.000,,,,,,,4495.000,,,,,2592.000,,,,,,,,,0.000
AccountsReceivableNetCurrent,365.000,22183.000,796.000,800.000,800.000,4495.000,4495.000,4495.000,,4495.000,4495.000,2727.000,2592.000,,2592.000,449.000,449.000,190.000,0.000,217.000,0.000,0.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,9055.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-1900.000,-1900.000,-1900.000,-1900.000,-700.000,-700.000,-700.000,-700.000,-700.000,-700.000,-700.000,700.000,-700.000,-700.000,700.000,-700.000,-700.000,700.000,700.000,700.000,700.000,-700.000,-700.000
AdditionalPaidInCapital,244165.000,244165.000,244165.000,324355.000,324355.000,324355.000,324355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,405355.000,398202.000
AdvanceRoyaltiesNoncurrent,,,,,,,,,,,,,,66800.000,,,,,,,,,
AdvancesToAffiliate,,,,,,,,15000.000,35600.000,40600.000,45200.000,49600.000,,,,74300.000,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,0.000,,,,,,,,2248.000,2248.000,,,4046.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,0.000,,,,2248.000,,2248.000,2248.000,4046.000,4046.000,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,29325.000,,,,,,,,,
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,29325.000,39050.000,39050.000,7326.000,7326.000,2391.000,2391.000,2391.000,
Assets,58966.000,60921.000,66844.000,99508.000,99700.000,76383.000,80057.000,85643.000,83510.000,83455.000,83786.000,52008.000,50928.000,51062.000,51543.000,39247.000,40293.000,48357.000,29457.000,27134.000,29960.000,28019.000,27314.000
AssetsCurrent,24734.000,29147.000,37565.000,51267.000,55128.000,33850.000,42848.000,52296.000,54081.000,58010.000,62754.000,34727.000,36989.000,40953.000,44232.000,33629.000,36232.000,45797.000,27416.000,24439.000,27800.000,26912.000,24669.000
AssetsNoncurrent,,,,48241.000,,,,,,,,,,,,,,,,,,,
BankOverdrafts,,,41.000,,,,,,,,,,,,,,,,,,,,
Cash,2789.000,943.000,0.000,9658.000,2008.000,1687.000,600.000,2171.000,1197.000,,,593.000,,,94.000,116.000,66.000,936.000,2763.000,104.000,821.000,466.000,382.000
CashAndCashEquivalentsAtCarryingValue,2789.000,,0.000,9658.000,2008.000,1687.000,600.000,2171.000,1197.000,422.000,641.000,593.000,107.000,111.000,94.000,116.000,66.000,936.000,2763.000,104.000,821.000,466.000,382.000
CashAndDueFromBanks,,,,,,,,,,422.000,641.000,,,111.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5585418.000,5585418.000,5585418.000,6395418.000,6395418.000,6395418.000,,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,6395418.000,13546834.000
