,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,6000000.000,,,,6000000.000,,,,5000000.000,,,,6000000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,,,,,,,,,,,,,,,23000000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,1000000.000,,,,300000.000,,,,200000.000,,,,200000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,2000000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-242000000.000,,,,-96000000.000,,,,-7000000.000,,,,26000000.000,,,,47000000.000,,,,34000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,0.000,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,213000000.000,-75000000.000,235000000.000,33000000.000,129000000.000,-227000000.000,140000000.000,-82000000.000,53000000.000,143000000.000,-42000000.000,-110000000.000,-57000000.000,20000000.000,-149000000.000,31000000.000,104000000.000,-28000000.000,61000000.000,-47000000.000,367000000.000
CostsAndExpenses,162000000.000,126000000.000,184000000.000,196000000.000,229000000.000,191000000.000,180000000.000,168000000.000,154000000.000,155000000.000,166000000.000,158000000.000,146000000.000,141000000.000,125000000.000,124000000.000,142000000.000,112000000.000,123000000.000,114000000.000,110000000.000,159000000.000,186000000.000
DeferredIncomeTaxExpenseBenefit,,,-8000000.000,,,,-8000000.000,,,,-8000000.000,,,,-8000000.000,,,,3000000.000,,,,-20000000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,21000000.000,,,,,,,,,,,,,,
