,2011-12-31
AdjustmentForAmortization,52741.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,169972.000
AssetImpairmentCharges,1500000.000
AssetManagementCosts,370696.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10689.000
CostOfRealEstateSales,3920387.000
CostsAndExpenses,7933042.000
Depreciation,40744.000
EarningsPerShareBasic,-0.800
EarningsPerShareDiluted,-0.800
GainLossOnSaleOfInvestments,2379613.000
GeneralAndAdministrativeExpense,261316.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1633042.000
IncomeTaxExpenseBenefit,8912.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-246444.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,8912.000
IncreaseDecreaseInDueFromRelatedParties,-380390.000
IncreaseDecreaseInDueToRelatedParties,115578.000
IncreaseDecreaseInInterestPayableNet,-105958.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-12240.000
InterestPaid,417473.000
LegalFees,70000.000
MinorityInterestPeriodIncreaseDecrease,426424.000
NetCashProvidedByUsedInFinancingActivities,-2781992.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2781992.000
NetCashProvidedByUsedInInvestingActivities,4083523.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,4083523.000
NetCashProvidedByUsedInOperatingActivities,-1312220.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1312220.000
NetIncomeLoss,-1626179.000
NetIncomeLossAttributableToNoncontrollingInterest,-15775.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,3700100.000
OtherNoncashExpense,80000.000
PaymentsToAcquireAndDevelopRealEstate,1846090.000
ProceedsFromMinorityShareholders,426424.000
ProceedsFromSaleOfRealEstateHeldforinvestment,5929613.000
ProfessionalFees,405786.000
ProfitLoss,-1641954.000
ProvisionForLoanAndLeaseLosses,356796.000
RealEstateInsurance,190280.000
RepaymentsOfSecuredDebt,3208416.000
Revenues,6300000.000
SalesOfRealEstate,6300000.000
SalesRevenueNet,6300000.000
ShareBasedCompensation,514348.000
StockIssued1,549900.000
StockIssuedDuringPeriodValueNewIssues,549900.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,344376.000
WeightedAverageNumberOfDilutedSharesOutstanding,2021725.000
WeightedAverageNumberOfSharesOutstandingBasic,2021725.000
