,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,45359.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-7983.000
BankOwnedLifeInsuranceIncome,235163.000
CashAndCashEquivalentsPeriodIncreaseDecrease,18279548.000
ComprehensiveIncomeNetOfTax,-4726263.000
DepreciationAmortizationAndAccretionNet,1037976.000
EarningsPerShareBasicAndDiluted,-1.600
FeesAndCommissionsDepositorAccounts,2357013.000
GainsLossesOnSalesOfOtherRealEstate,11706.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4992394.000
IncomeTaxesPaidNet,2537067.000
IncreaseDecreaseInAccruedInterestReceivableNet,-242617.000
IncreaseDecreaseInDeposits,-5323327.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,2537067.000
IncreaseDecreaseInInterestPayableNet,-469459.000
IncreaseDecreaseInOtherOperatingAssets,-65884.000
IncreaseDecreaseInOtherOperatingLiabilities,76194.000
InterestAndDividendIncomeOperating,15430781.000
InterestAndFeeIncomeLoansAndLeases,12981037.000
InterestExpense,3205237.000
InterestExpenseDeposits,3074237.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,131000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,6040544.000
InterestIncomeExpenseNet,12225544.000
InterestIncomeSecuritiesTaxExempt,525117.000
InterestIncomeSecuritiesTaxable,1705107.000
InterestPaid,3674696.000
LaborAndRelatedExpense,6813952.000
MortgageLoanRelatedToPropertySales1,38331.000
NetCashProvidedByUsedInFinancingActivities,-6086109.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6086109.000
NetCashProvidedByUsedInInvestingActivities,17129391.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,17129391.000
NetCashProvidedByUsedInOperatingActivities,7236266.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7236266.000
NetIncomeLoss,-4992394.000
NoninterestExpense,14835856.000
NoninterestIncome,3802918.000
NoninterestIncomeOtherOperatingIncome,1453888.000
OccupancyNet,2524944.000
OtherComprehensiveIncomeOtherNetOfTax,266131.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-5269.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-2714.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,260862.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,134385.000
OtherInterestAndDividendIncome,219520.000
OtherNoninterestExpense,3341758.000
PaymentsForProceedsFromLoansAndLeases,-28496248.000
PaymentsToAcquireAvailableForSaleSecurities,324272866.000
PaymentsToAcquireProductiveAssets,309724.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,309542153.000
ProceedsFromSaleOfAvailableForSaleSecurities,1091721.000
ProceedsFromSaleOfOtherRealEstate,2372859.000
ProceedsFromSaleOfRestrictedInvestments,209000.000
ProvisionForLoanAndLeaseLosses,6185000.000
ShareBasedCompensation,45359.000
