,2012-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-6987.000
DebtConversionConvertedInstrumentAmount1,1315.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,126179.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-173428.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,54816.000
InterestExpense,34624.000
NetCashProvidedByUsedInFinancingActivities,50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,50000.000
NetCashProvidedByUsedInOperatingActivities,-56987.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-56987.000
NetIncomeLoss,-173428.000
NonoperatingIncomeExpense,-47249.000
OperatingExpenses,126179.000
OperatingIncomeLoss,-126179.000
OtherNonoperatingExpense,12625.000
ProceedsFromIssuanceOfCommonStock,50000.000
