,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
GainLossOnDispositionOfAssets,,20000000.000,,,,-2000000.000,-1000000.000,,22000000.000,,-1000000.000,,,2000000.000,,,1000000.000,,-1000000.000,,4000000.000,-13000000.000,-1000000.000,3000000.000,2000000.000,-2000000.000
GeneralAndAdministrativeExpense,866000000.000,870000000.000,807000000.000,865000000.000,955000000.000,903000000.000,916000000.000,943000000.000,971000000.000,929000000.000,956000000.000,1100000000.000,877000000.000,918000000.000,932000000.000,1040000000.000,945000000.000,760000000.000,889000000.000,931000000.000,888000000.000,806000000.000,923000000.000,999000000.000,933000000.000,1040000000.000
GrossProfit,2861000000.000,3343000000.000,3370000000.000,3294000000.000,3314000000.000,3265000000.000,3214000000.000,3261000000.000,3137000000.000,3365000000.000,3456000000.000,3397000000.000,3169000000.000,3375000000.000,3709000000.000,3757000000.000,3653000000.000,3193000000.000,4249000000.000,2931000000.000,3535000000.000,2430000000.000,3994000000.000,3822000000.000,3712000000.000,4351000000.000
IncomeLossFromContinuingOperations,588000000.000,942000000.000,1094000000.000,1387000000.000,924000000.000,967000000.000,1034000000.000,978000000.000,1106000000.000,1087000000.000,1160000000.000,1233000000.000,965000000.000,1653000000.000,1362000000.000,1466000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,1425000000.000,1642000000.000,,1463000000.000,1446000000.000,1466000000.000,1535000000.000,1438000000.000,1633000000.000,1727000000.000,1434000000.000,1459000000.000,1717000000.000,2031000000.000,1930000000.000,1946000000.000,1623000000.000,2487000000.000,1099000000.000,1741000000.000,-479000000.000,2203000000.000,2103000000.000,1959000000.000,2469000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,883000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.790,1.270,1.470,1.850,1.230,1.280,1.360,1.280,1.450,1.430,1.530,1.620,1.300,2.260,1.880,2.030,,,,,1.850,-0.370,3.640,2.580,2.360,2.930
IncomeLossFromContinuingOperationsPerDilutedShare,0.780,1.250,1.460,1.840,1.220,1.270,1.350,1.270,1.440,1.410,1.510,1.600,1.280,2.240,1.860,2.000,,,,,1.830,-0.370,3.600,2.550,2.340,2.890
IncomeLossFromEquityMethodInvestments,62000000.000,88000000.000,52000000.000,76000000.000,46000000.000,45000000.000,120000000.000,57000000.000,45000000.000,43000000.000,59000000.000,67000000.000,59000000.000,61000000.000,92000000.000,75000000.000,79000000.000,50000000.000,78000000.000,67000000.000,54000000.000,97000000.000,69000000.000,83000000.000,81000000.000,39000000.000
IncomeTaxExpenseBenefit,295000000.000,483000000.000,548000000.000,56000000.000,539000000.000,479000000.000,432000000.000,557000000.000,332000000.000,546000000.000,567000000.000,201000000.000,494000000.000,64000000.000,669000000.000,464000000.000,610000000.000,513000000.000,783000000.000,73000000.000,522000000.000,-245000000.000,-76000000.000,472000000.000,508000000.000,708000000.000
IncreaseDecreaseInAccountsPayable,969000000.000,,,,506000000.000,,,,654000000.000,,,,1350000000.000,,,,848000000.000,,,,960000000.000,,,,616000000.000,
IncreaseDecreaseInAccountsReceivable,633000000.000,,,,729000000.000,,,,437000000.000,,,,792000000.000,,,,389000000.000,,,,1002000000.000,,,,769000000.000,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,-160000000.000,,,,1833000000.000,,,,1085000000.000,,,,-422000000.000,,,,-435000000.000,,,,249000000.000,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,,,,,,,,,443000000.000,,,,273000000.000,,,,495000000.000,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,333000000.000,,,,214000000.000,,,,455000000.000,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,-217000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,2622000000.000,,,,497000000.000,,,,3000000000.000,,,,2049000000.000,,,,1822000000.000,,,,56000000.000,,,,31000000.000,
IncreaseDecreaseInOtherAccruedLiabilities,-736000000.000,,,,-1032000000.000,,,,-1133000000.000,,,,-1385000000.000,,,,-900000000.000,,,,-467000000.000,,,,-613000000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,-45000000.000,,,,-73000000.000,,,,-124000000.000,,,,-82000000.000,,,,-116000000.000,,,,-72000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,-49000000.000,,,,6000000.000,,,,3000000.000,,,,18000000.000,,,,50000000.000,,,,61000000.000,,,,75000000.000,
IncreaseDecreaseInOtherOperatingLiabilities,-66000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPensionAndPostretirementObligations,617000000.000,,,,724000000.000,,,,821000000.000,,,,733000000.000,,,,608000000.000,,,,79000000.000,,,,10000000.000,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,,,,,,,,1800000.000,,1600000.000,1300000.000,1300000.000,-2900000.000,1100000.000,1100000.000,1200000.000,-2300000.000,1000000.000,1000000.000,900000.000,-1900000.000,800000.000,700000.000
InterestAndDebtExpense,130000000.000,123000000.000,121000000.000,124000000.000,119000000.000,112000000.000,115000000.000,117000000.000,99000000.000,96000000.000,95000000.000,96000000.000,92000000.000,81000000.000,79000000.000,81000000.000,61000000.000,75000000.000,67000000.000,72000000.000,73000000.000,73000000.000,81000000.000,79000000.000,87000000.000,93000000.000
InventoryWriteDown,,,,,,,,,,,,,,,,,,,,,,1235000000.000,1235000000.000,,,
MinorityInterestPeriodIncreaseDecrease,,,,,,,,,-4000000.000,,,,-12000000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-1468000000.000,,,,-1187000000.000,,,,-1705000000.000,,,,-3668000000.000,,,,-2935000000.000,,,,-4221000000.000,,,,-2463000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1468000000.000,,,,-1187000000.000,,,,-1705000000.000,,,,-3668000000.000,,,,-2935000000.000,,,,-4221000000.000,,,,-2463000000.000,
NetCashProvidedByUsedInInvestingActivities,2707000000.000,,,,-3003000000.000,,,,-814000000.000,,,,406000000.000,,,,-214000000.000,,,,-438000000.000,,,,-262000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2707000000.000,,,,-3003000000.000,,,,-814000000.000,,,,406000000.000,,,,-214000000.000,,,,-438000000.000,,,,-262000000.000,
NetCashProvidedByUsedInOperatingActivities,-953000000.000,,,,837000000.000,,,,524000000.000,,,,1112000000.000,,,,88000000.000,,,,1231000000.000,,,,2094000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-953000000.000,,,,837000000.000,,,,524000000.000,,,,1112000000.000,,,,88000000.000,,,,1231000000.000,,,,2094000000.000,
NetIncomeLoss,586000000.000,941000000.000,1098000000.000,1393000000.000,923000000.000,967000000.000,1032000000.000,978000000.000,1106000000.000,1088000000.000,1158000000.000,1233000000.000,965000000.000,1653000000.000,1362000000.000,1466000000.000,1336000000.000,1110000000.000,1704000000.000,1026000000.000,1219000000.000,-234000000.000,2279000000.000,1631000000.000,1451000000.000,1761000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,-2000000.000,-19000000.000,18000000.000,-6000000.000,-3000000.000,-3000000.000,-3000000.000,-1000000.000,1000000.000,,1000000.000,,,,,,,
OperatingIncomeLoss,1000000000.000,1534000000.000,1714000000.000,1596000000.000,1570000000.000,1548000000.000,1564000000.000,1629000000.000,1528000000.000,1716000000.000,1803000000.000,1515000000.000,1542000000.000,1787000000.000,2119000000.000,2025000000.000,2019000000.000,1683000000.000,2580000000.000,1161000000.000,1788000000.000,-419000000.000,2282000000.000,2183000000.000,2024000000.000,2535000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,,,-1000000.000,-2000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,271000000.000,,,,343000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,30000000.000,,101000000.000,,620000000.000,2000000.000,1000000.000,-5235000000.000,,31000000.000,-27000000.000,,-328000000.000,-59000000.000,-1000000.000,-977000000.000,3000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,16000000.000,0.000,56000000.000,3365000000.000,346000000.000,1000000.000,1000000.000,-2936000000.000,,17000000.000,-15000000.000,,-181000000.000,-34000000.000,,,1000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansTax,-159000000.000,,,,-198000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,60000000.000,,,,45000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,4000000.000,,6000000.000,5000000.000,5000000.000,5000000.000,10000000.000,9000000.000,10000000.000,9000000.000,-14000000.000,-13000000.000,-15000000.000,-15000000.000,-28000000.000,-29000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,,,3000000.000,,3000000.000,3000000.000,3000000.000,3000000.000,5000000.000,6000000.000,5000000.000,6000000.000,-7000000.000,-8000000.000,-8000000.000,-8000000.000,-16000000.000,-15000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,-3000000.000,-2000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,2000000.000,1000000.000,-1000000.000,,1000000.000,3000000.000,1000000.000,3000000.000,-2000000.000,1000000.000,2000000.000,-3000000.000,1000000.000,-1000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,179000000.000,,628000000.000,60000000.000,-161000000.000,-5405000000.000,-178000000.000,103000000.000,-134000000.000,158000000.000,-241000000.000,-97000000.000,6000000.000,-1102000000.000,88000000.000,61000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,-24000000.000,-68000000.000,25000000.000,-25000000.000,-6000000.000,32000000.000,-92000000.000,-64000000.000,-79000000.000,41000000.000,-49000000.000,26000000.000,81000000.000,3000000.000,28000000.000,-42000000.000,68000000.000,37000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-23000000.000,-65000000.000,42000000.000,-18000000.000,17000000.000,21000000.000,-72000000.000,-63000000.000,-88000000.000,44000000.000,-35000000.000,-13000000.000,23000000.000,-16000000.000,-10000000.000,-101000000.000,34000000.000,43000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,607000000.000,,1011000000.000,224000000.000,6000000.000,-5250000000.000,88000000.000,395000000.000,157000000.000,515000000.000,-90000000.000,43000000.000,137000000.000,-965000000.000,208000000.000,181000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,375000000.000,247000000.000,607000000.000,6293000000.000,1011000000.000,224000000.000,6000000.000,-5250000000.000,88000000.000,395000000.000,157000000.000,515000000.000,-90000000.000,43000000.000,137000000.000,-965000000.000,208000000.000,181000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-422000000.000,-380000000.000,-540000000.000,-6336000000.000,-998000000.000,-170000000.000,-171000000.000,5121000000.000,-254000000.000,-307000000.000,-240000000.000,-499000000.000,192000000.000,-55000000.000,-117000000.000,819000000.000,-105000000.000,-102000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect,,,,,,,,,,,,,,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,10000000.000,,-5000000.000,4000000.000,3000000.000,-9000000.000,-12000000.000,-16000000.000,-24000000.000,-27000000.000,-23000000.000,-20000000.000,-15000000.000,-20000000.000,-16000000.000,-18000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,5000000.000,,-3000000.000,3000000.000,1000000.000,-5000000.000,-6000000.000,-10000000.000,-12000000.000,-15000000.000,-12000000.000,-12000000.000,-8000000.000,-11000000.000,-9000000.000,-10000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,-380000000.000,,-169000000.000,-164000000.000,-165000000.000,-163000000.000,-244000000.000,-264000000.000,-257000000.000,-273000000.000,-131000000.000,-130000000.000,-131000000.000,-132000000.000,-132000000.000,-131000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,213000000.000,,-94000000.000,-91000000.000,-90000000.000,-92000000.000,-137000000.000,-145000000.000,-143000000.000,-145000000.000,-72000000.000,-73000000.000,-72000000.000,-71000000.000,-72000000.000,-73000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,2000000.000,-5000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,,,,1000000.000,-4000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,,,215000000.000,216000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,,224000000.000,,,,554000000.000,,,,98000000.000,,,,-63000000.000,,,,94000000.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,,,,378000000.000,377000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,27000000.000,,,,18000000.000,,,,-26000000.000,-63000000.000,35000000.000,-21000000.000,-11000000.000,36000000.000,-89000000.000,-73000000.000,-91000000.000,25000000.000,-73000000.000,-1000000.000,58000000.000,-17000000.000,13000000.000,-62000000.000,52000000.000,19000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-16000000.000,,,,-11000000.000,,,,-15000000.000,-36000000.000,20000000.000,-11000000.000,-6000000.000,20000000.000,-50000000.000,-41000000.000,-51000000.000,14000000.000,-41000000.000,1000000.000,32000000.000,-9000000.000,7000000.000,-34000000.000,28000000.000,11000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-2000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,1000000.000,,,,,,,,,,,,1000000.000,1000000.000,-1000000.000,,1000000.000,2000000.000,2000000.000,-10000000.000,1000000.000,0.000,-2000000.000,2000000.000,-1000000.000,1000000.000
OtherNoncashIncomeExpense,,,,,-150000000.000,,,,-53000000.000,,,,-47000000.000,,,,-76000000.000,,,,-84000000.000,,,,-52000000.000,
OtherNonoperatingIncomeExpense,13000000.000,14000000.000,49000000.000,-29000000.000,12000000.000,10000000.000,17000000.000,23000000.000,9000000.000,13000000.000,19000000.000,15000000.000,9000000.000,11000000.000,-9000000.000,-14000000.000,-12000000.000,15000000.000,-26000000.000,10000000.000,26000000.000,13000000.000,2000000.000,-1000000.000,22000000.000,27000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,,,-8000000.000,,,,-10000000.000,,,,3000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,2500000000.000,,,,2500000000.000,,,,3501000000.000,,,,2500000000.000,
PaymentsOfDividendsCommonStock,309000000.000,,,,328000000.000,,,,367000000.000,,,,540000000.000,,,,639000000.000,,,,717000000.000,,,,868000000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,64000000.000,,,,52000000.000,,,,84000000.000,,,,87000000.000,,,,76000000.000,,,,107000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,16000000.000,,,,,,,,26000000.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireInvestments,1644000000.000,,,,3718000000.000,,,,2955000000.000,,,,2737000000.000,,,,807000000.000,,,,204000000.000,,,,605000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,417000000.000,,,,424000000.000,,,,521000000.000,,,,497000000.000,,,,574000000.000,,,,748000000.000,,,,466000000.000,
PaymentsToMinorityShareholders,,,,,,,,,,,,,12000000.000,,,,,,,,,,,,,
ProceedsFromContributionInAidOfConstruction,69000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,20000000.000,,,,15000000.000,,,,51000000.000,,,,761000000.000,,,,115000000.000,,,,872000000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,4701000000.000,,,,1135000000.000,,,,2655000000.000,,,,3625000000.000,,,,1159000000.000,,,,493000000.000,,,,803000000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,14000000.000,,,,4000000.000,,,,33000000.000,,,,15000000.000,,,,,,,,11000000.000,,,,9000000.000,
ProceedsFromStockOptionsExercised,24000000.000,,,,28000000.000,,,,76000000.000,,,,109000000.000,,,,231000000.000,,,,42000000.000,,,,174000000.000,
ProductWarrantyAccrualPayments,54000000.000,,,,66000000.000,,,,129000000.000,,,,106000000.000,,,,91000000.000,,,,79000000.000,,,,74000000.000,
ProductWarrantyAccrualPreexistingIncreaseDecrease,-22000000.000,,,,-6000000.000,,,,1000000.000,,,,47000000.000,,,,-17000000.000,,,,-25000000.000,,,,-65000000.000,
ProductWarrantyAccrualWarrantiesIssued,36000000.000,,,,,,,,,,,,138000000.000,,,,116000000.000,,,,92000000.000,,,,70000000.000,
ProfitLoss,585000000.000,,,,923000000.000,,,,1108000000.000,,,,968000000.000,,,,1335000000.000,,,,1220000000.000,,,,1451000000.000,
ProvisionForLoanAndLeaseLosses,,,,,,,,,-3000000.000,,,,-23000000.000,,,,-2000000.000,,,,-2000000.000,,,,7000000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,-428000000.000,,-383000000.000,-164000000.000,-167000000.000,-155000000.000,-266000000.000,-292000000.000,-291000000.000,-357000000.000,-151000000.000,-140000000.000,-131000000.000,-137000000.000,-120000000.000,-120000000.000
RepaymentsOfDebt,,,,,811000000.000,,,,1262000000.000,,,,757000000.000,,,,813000000.000,,,,128000000.000,,,,34000000.000,
RepaymentsOfOtherDebt,392000000.000,,,,72000000.000,,,,138000000.000,,,,3000000.000,,,,,,,,,,,,,
