,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,45000000.000,43000000.000,,33000000.000,87000000.000,25000000.000,16000000.000,13000000.000,4000000.000,5000000.000,3000000.000,3000000.000,2000000.000,1000000.000,0.000,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,738000000.000,287000000.000,,24000000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,102000000.000,-22000000.000,,-73000000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,799000000.000,488000000.000,,399000000.000,527000000.000,284000000.000,311000000.000,311000000.000,195000000.000,211000000.000,137000000.000,147000000.000,1898000000.000,90000000.000,46000000.000,79000000.000,32000000.000,827000000.000,0.000,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,241000000.000,,278000000.000,108000000.000,186000000.000,121000000.000,134000000.000,1894000000.000,85000000.000,43000000.000,76000000.000,30000000.000,826000000.000,0.000,
AmortizationOfIntangibleAssets,34000000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000,2000000.000,,,,,,,,,,,,,,,,,,
BusinessExitCosts1,,,,,,,,,,,,,,,,,,,,,31000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,46000000.000,,,,191000000.000,,,,60000000.000,,,,-12000000.000,,,,-19000000.000,,,,75000000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,199000000.000,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,,,,,,-205000000.000,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,-159000000.000,,,,-58000000.000,,,,-48000000.000,,,,-6000000.000,,,,-1000000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,519000000.000,,,,215000000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,235000000.000,,,,-9000000.000,,,,-21000000.000,,,,27000000.000,,,,3000000.000,,,,-1000000.000
ComprehensiveIncomeNetOfTax,,,-104000000.000,-251000000.000,-84000000.000,-267000000.000,258000000.000,268000000.000,199000000.000,-40000000.000,120000000.000,238000000.000,164000000.000,44000000.000,6000000.000,-207000000.000,-29000000.000,-122000000.000,-67000000.000,-129000000.000,-404000000.000,81000000.000,416000000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,74000000.000,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,-4000000.000,,,,,,,,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,,,4000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,1000000.000,,,,0.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,-3000000.000,-3000000.000,,-3000000.000,-3000000.000,-2000000.000,-3000000.000,-3000000.000,-3000000.000,-3000000.000,-4000000.000,-3000000.000,-4000000.000,0.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,-424000000.000,-49000000.000,,83000000.000,180000000.000,-4000000.000,56000000.000,-95000000.000,-93000000.000,-11000000.000,-118000000.000,-95000000.000,81000000.000,-133000000.000,32000000.000,-119000000.000,2000000.000,0.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-4000000.000,372000000.000,548000000.000,2164000000.000,-36000000.000,-155000000.000,-119000000.000,-76000000.000,-33000000.000,-21000000.000,-11000000.000,-9000000.000,-4000000.000,-3000000.000,0.000,-9000000.000,-3000000.000,-42000000.000,-7000000.000,-2000000.000,-2000000.000,53000000.000,6000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-1000000.000,104000000.000,196000000.000,910000000.000,-91000000.000,-54000000.000,-41000000.000,-25000000.000,-4000000.000,-2000000.000,-5000000.000,-2000000.000,5000000.000,-1000000.000,0.000,-1000000.000,-3000000.000,-13000000.000,-3000000.000,2000000.000,-4000000.000,20000000.000,2000000.000
EffectiveIncomeTaxRateContinuingOperations,,,,-0.383,-0.338,,0.333,0.329,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,-0.350,-0.350,,0.350,0.350,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,0.022,-0.038,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,-0.011,-0.016,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,-0.012,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,-0.017,0.004,,-0.004,0.000,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,,,,,,0.035,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,-0.016,0.024,,0.009,0.005,,,,,,,,,,,,,,,
FairValueOptionCreditRiskGainsLossesOnLiabilities,,,,,,,,,,,,,,,,,,,,,,,-5000000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,,,,,,,,,19000000.000,,
ForeclosedRealEstateExpense,29000000.000,38000000.000,29000000.000,20000000.000,22000000.000,19000000.000,22000000.000,20000000.000,16000000.000,16000000.000,12000000.000,0.000,2000000.000,5000000.000,4000000.000,1000000.000,6000000.000,8000000.000,3000000.000,2000000.000,1000000.000,1000000.000,1000000.000
GainLossOnFairValueHedgeIneffectivenessNet,,,,9000000.000,-1000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainLossOnFairValueHedgesRecognizedInEarnings,,,,-5000000.000,1000000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,-1686000000.000,,,,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfOtherRealEstate,,,-16000000.000,,,,-8000000.000,,,,8000000.000,,,,0.000,,,,1000000.000,,,,1000000.000
