,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,39925000.000,30274000.000,39750000.000,28149000.000,37466000.000,32382000.000,39158000.000,29855000.000,37824000.000,29025000.000,31246000.000,24313000.000,28950000.000,29583000.000,32195000.000,27432000.000,28275000.000,28898000.000,29669000.000,26271000.000,25843000.000,28440000.000,30810000.000,24862000.000
AccountsPayableCurrent,,,,,,,6900000.000,,,,4900000.000,,,,6000000.000,,,,6600000.000,,,,6100000.000,
AccountsReceivableNetCurrent,42164000.000,42032000.000,44270000.000,41189000.000,48306000.000,48059000.000,48030000.000,46361000.000,52417000.000,52017000.000,57043000.000,53721000.000,62581000.000,64948000.000,64956000.000,48947000.000,56232000.000,64802000.000,66399000.000,60709000.000,61037000.000,62317000.000,65072000.000,54460000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,10638000.000,10791000.000,10882000.000,1140000.000,4965000.000,7376000.000,5534000.000,10208000.000,5309000.000,5116000.000,7357000.000,5122000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,1000000.000,,,,1200000.000,,,,1600000.000,
AccruedBonusesCurrent,,,,,,,,,,,1000000.000,,,,1000000.000,,,,1500000.000,,,,1400000.000,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,200000.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,,400000.000,,,,500000.000,,,,400000.000,,,,200000.000,,,,500000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,173400000.000,,,,184100000.000,186943000.000,189444000.000,191336000.000,193532000.000,196590000.000,198726000.000,196797000.000,198282000.000,201240000.000,200310000.000,203030000.000,204343000.000,203294000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,234000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,234000.000,-397000.000,-1536000.000,-1062000.000,-2138000.000,-3308000.000,-3334000.000,-4460000.000,-4115000.000,-4746000.000,-4660000.000,-4048000.000,-2977000.000,-2424000.000
AdditionalPaidInCapital,942078000.000,942573000.000,938453000.000,938714000.000,939451000.000,940238000.000,930814000.000,932037000.000,935446000.000,937071000.000,927377000.000,927497000.000,925955000.000,924700000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,912161000.000,911737000.000,911161000.000,910068000.000,910228000.000,908792000.000,907820000.000,906375000.000,904867000.000,903331000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4181000.000,4298000.000,3926000.000,3986000.000,4286000.000,4459000.000,4396000.000,3985000.000,3432000.000,3342000.000,3199000.000,3139000.000,2775000.000,2890000.000,3100000.000,2962000.000,2875000.000,3049000.000,3040000.000,2989000.000,2928000.000,3162000.000,2550000.000,2336000.000
Assets,488118000.000,479089000.000,467321000.000,453619000.000,446943000.000,451507000.000,438051000.000,430812000.000,448556000.000,455664000.000,538237000.000,534777000.000,546952000.000,550411000.000,527767000.000,527624000.000,534434000.000,543058000.000,528188000.000,521890000.000,525265000.000,531059000.000,517921000.000,514265000.000
AssetsCurrent,124027000.000,117813000.000,108928000.000,98723000.000,94760000.000,100173000.000,88405000.000,83636000.000,97956000.000,110997000.000,111052000.000,111838000.000,113577000.000,123471000.000,107411000.000,110487000.000,118348000.000,134983000.000,120028000.000,119700000.000,128196000.000,139239000.000,131462000.000,129125000.000
CashAndCashEquivalentsAtCarryingValue,75269000.000,68979000.000,58719000.000,51169000.000,40757000.000,45238000.000,36130000.000,32315000.000,41066000.000,53546000.000,43822000.000,47125000.000,39817000.000,46266000.000,31260000.000,49864000.000,50866000.000,58008000.000,47924000.000,22991000.000,31431000.000,70320000.000,61520000.000,68982000.000
DebtInstrumentCarryingAmount,,,,,360200000.000,360300000.000,,,,,,,,,,,,,,,,,289000000.000,
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,324000000.000,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,4602000.000,4458000.000,4134000.000,3989000.000,3641000.000,3497000.000,2982000.000,2848000.000,2711000.000,0.000,0.000,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,60100000.000,,,,64000000.000,,,,69400000.000,,,,83200000.000,,,,90100000.000,
DeferredRevenueCurrent,,,,,,,2300000.000,,,,2600000.000,,,,4600000.000,,,,3100000.000,,,,3200000.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,10200000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,160800000.000,,,,155400000.000,,,,143300000.000,,,,142300000.000,,,,134800000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-44800000.000,,,,90000000.000,,,,72500000.000,,,,57900000.000,,,,44700000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,400000.000,,,,6100000.000,6100000.000,6100000.000,6100000.000,5900000.000,5900000.000,5900000.000,5900000.000,,,,,,
